ch1,ch2,ch3,ch4
-29.41,8.15,25.04,25.74
20.03,20.12,48.63,21.7
19.64,0.91,27.9,19.56
25.7,3.65,28.91,8.48
-80.95,19.05,68.19,4.46
-56.13,-10.87,18.29,-5.8
-17.6,35.72,51.95,14.22
-38.27,9.59,20.68,10.39
-14.45,15.45,66.6,17.79
-0.05,28.11,91.51,10.29
-13.5,-22.44,51.91,12.4
-6.56,-0.37,-12.47,17.67
-21.44,1.27,-0.8,15.34
-3.84,35.18,18.62,-4.69
-31.37,17.45,50.65,21.43
21.58,7.98,16.67,12.09
26.34,5.36,64.86,15.28
-105.18,0.97,36.9,17.71
2.8,1.82,12.16,33.43
-79.46,44.36,35.09,20.42
-10.97,-1.56,19.61,-4.13
-14.75,22.91,36.08,17.52
-23.39,20.3,42.39,-0.45
-12.51,30.9,43.71,3.15
-5.21,7.12,38.07,9.19
7.09,56.21,28.28,-6.37
-30.05,-26.78,35.26,33.64
59.14,-4.12,34.23,18.13
-119.68,-15.42,36.12,1.17
-43.64,18.3,91.96,9.3
32.54,4.93,15.99,45.89
-42.56,20.76,46.83,-18.63
8.42,9.45,22.28,28.62
-41.63,-33.41,108.52,51.81
-19.02,50.0,-31.27,-11.88
-11.32,25.27,14.14,12.09
-18.59,6.57,32.21,6.0
-21.4,24.13,45.35,10.54
-23.52,14.01,24.99,6.27
8.36,16.4,22.53,35.62
51.56,41.1,35.72,7.18
-102.56,-27.35,28.96,14.71
-41.18,27.27,32.05,9.98
7.04,71.66,36.02,18.0
-69.37,-32.84,33.34,6.35
31.03,-4.07,141.47,-1.14
-30.79,29.93,-37.49,19.8
-36.92,-12.79,65.54,20.18
-24.7,-17.73,-18.93,16.47
-26.73,71.18,27.51,15.55
