ch1,ch2,ch3,ch4
-16.16,16.31,44.83,10.2
-20.12,15.45,31.79,-1.85
-22.6,37.97,49.25,3.26
-21.83,36.53,33.33,15.34
66.62,14.97,145.33,23.24
-47.84,22.07,-36.88,-9.19
-75.56,-6.84,30.5,68.77
-31.88,-26.84,27.78,33.03
-25.02,-17.83,29.54,-30.71
-18.95,22.46,48.97,1.74
-12.02,40.19,29.85,0.21
-14.95,-21.74,84.87,-4.37
-22.81,-3.88,51.83,30.11
-21.6,4.28,8.46,-1.85
-12.73,-0.39,81.79,13.84
-23.56,-1.19,-1.75,20.93
-22.25,-39.9,25.06,9.51
-21.06,39.61,29.84,9.87
-22.54,33.55,33.8,-16.64
-16.85,32.2,76.77,20.14
4.35,42.17,79.88,40.01
-31.29,-14.51,13.79,-10.24
71.42,13.4,-3.72,27.91
-80.01,13.76,24.86,29.69
-23.06,51.45,28.73,39.85
-23.72,10.11,31.77,-38.79
-48.37,-25.26,36.16,18.34
-8.79,9.4,33.7,13.18
-5.61,38.56,56.78,3.7
-0.66,48.74,50.14,2.81
-33.41,5.23,11.13,18.61
-18.5,16.07,35.73,7.06
-6.68,27.46,41.29,-14.41
-10.16,26.85,74.22,52.93
-36.16,-28.04,16.22,5.06
-25.53,3.06,25.3,6.5
38.1,13.8,17.29,13.59
42.66,29.01,53.0,19.63
-103.06,16.61,97.15,10.87
-31.41,3.14,23.59,12.86
11.92,34.82,63.68,44.02
-55.47,28.49,-34.14,-1.87
1.78,-40.3,22.98,-3.48
-13.86,6.5,24.61,-3.1
-24.15,30.15,39.2,2.9
-18.61,9.39,56.1,18.64
-15.54,28.59,6.34,-1.04
-11.01,13.55,42.84,48.53
-12.45,16.5,33.68,24.11
7.34,-5.04,108.36,19.76
