ch1,ch2,ch3,ch4
-17.31,35.34,24.11,26.89
79.61,52.76,64.73,1.63
-64.96,-35.69,22.85,20.27
-70.41,3.83,31.13,15.2
-17.99,-1.28,86.96,43.31
-9.09,4.39,52.01,8.27
-28.52,29.71,47.12,-2.0
11.14,25.99,-12.29,-5.91
-18.15,-5.55,20.72,5.83
-12.69,18.66,47.91,16.04
-12.15,-5.36,70.33,12.59
-31.36,-35.65,-4.48,-16.29
-19.33,-10.28,35.38,32.2
78.66,30.01,85.64,-2.06
-56.61,10.52,26.16,15.38
-51.18,54.5,9.67,-2.3
14.68,-11.94,42.44,4.44
-27.43,37.49,36.22,-4.03
-6.12,46.38,62.15,22.05
7.51,-15.15,89.99,6.58
-70.22,-7.11,83.59,35.86
2.06,1.23,-8.64,-23.4
-15.51,33.01,-1.71,56.9
-4.3,-9.83,33.6,-17.64
-29.7,16.17,21.58,7.52
30.09,11.87,50.96,-12.63
-16.34,60.49,103.82,58.4
-101.01,-30.75,-16.96,-16.98
1.79,-81.04,12.68,-4.09
-11.75,35.01,29.29,-8.72
8.85,11.98,33.24,12.87
-17.55,8.41,43.83,-61.83
-37.08,4.34,74.62,47.37
-33.21,15.29,10.1,18.89
-19.34,56.18,27.92,3.95
-2.2,7.81,40.5,44.69
-14.35,-33.59,46.31,17.24
-25.84,-5.85,56.71,10.02
-8.5,46.28,68.92,-22.01
1.65,20.65,-6.68,47.56
-47.65,13.24,43.89,-19.87
2.19,-15.32,25.77,15.42
32.59,0.96,26.79,3.43
-65.06,16.1,48.61,12.86
-20.91,53.53,103.85,-0.75
-21.36,-6.3,-4.24,17.04
-33.42,-41.71,45.6,-5.1
-18.21,10.32,-1.99,-23.17
-2.78,14.64,28.34,40.84
-8.44,19.15,34.64,12.41
