ch1,ch2,ch3,ch4
-37.19,9.6,31.36,5.79
0.94,-21.22,31.46,-5.16
-15.27,8.72,21.99,-2.05
-24.29,6.03,44.69,19.12
15.72,5.24,35.21,9.81
-7.98,43.18,40.82,-25.95
-8.56,33.93,39.28,-16.1
0.69,24.47,87.33,19.8
-16.12,-3.32,0.01,2.11
20.23,18.64,42.14,1.25
-41.23,-16.49,-2.6,-5.89
31.74,-9.79,26.08,14.35
-3.43,0.62,112.51,1.24
-76.46,46.04,58.14,-17.84
18.43,-65.48,-45.72,3.87
-37.13,13.91,10.5,29.14
-39.69,15.85,26.39,-11.43
-32.17,8.54,27.39,-29.5
61.55,26.69,35.84,5.53
-38.59,11.02,38.41,0.14
-19.54,16.66,34.7,0.87
7.73,24.75,81.71,-22.96
-12.19,7.46,13.43,3.78
3.1,4.84,71.4,-29.11
-10.07,10.98,89.91,27.2
-15.57,-18.25,-35.84,9.42
0.19,26.36,25.28,-1.6
-56.24,24.84,28.89,-0.03
-7.98,36.02,26.25,0.95
-27.78,-15.87,37.31,-0.16
-13.98,38.26,19.48,15.29
4.5,22.28,57.83,-17.88
-4.25,2.06,101.39,-1.19
-8.62,-12.71,52.71,-7.97
7.58,13.27,-48.12,3.5
-25.23,41.91,20.06,1.39
-5.64,46.84,-0.41,-0.54
-18.65,-50.91,41.57,17.52
56.18,-13.85,24.84,-29.16
-35.87,12.43,36.76,-16.95
-85.69,-11.86,127.7,13.1
15.91,20.63,61.76,-20.31
-31.84,7.33,-54.17,10.44
-13.28,-32.76,23.09,12.94
-8.08,37.32,34.47,13.13
-20.55,28.03,99.65,-9.5
5.38,2.17,-6.13,-3.83
9.17,33.26,-4.57,-7.4
28.89,31.04,66.01,9.23
-55.69,11.75,156.14,9.28
