ch1,ch2,ch3,ch4
-22.23,6.82,49.05,8.21
-52.29,24.22,32.35,30.71
-15.88,16.24,25.03,-1.96
11.49,11.45,34.36,23.59
-4.36,8.25,63.31,9.54
-8.39,12.26,76.53,7.72
-19.45,26.59,86.66,54.5
-12.02,-24.38,-27.34,-12.21
-27.79,6.58,3.37,1.74
-20.73,26.36,41.95,33.65
58.78,1.96,9.81,6.28
-80.65,-14.02,48.66,10.39
-17.02,7.43,33.96,33.66
-27.56,15.97,31.29,4.9
-28.62,4.5,22.19,27.51
-22.02,6.51,33.27,-0.96
-40.58,11.17,28.9,-6.01
-4.98,21.15,29.07,18.03
0.31,2.79,87.4,16.62
-15.15,27.19,3.08,24.56
-15.95,22.32,67.93,30.98
-13.17,4.2,-11.03,8.23
-11.41,5.79,46.41,2.87
60.13,11.97,74.6,28.93
-42.48,-14.52,1.79,9.74
-37.76,18.51,8.87,27.61
-54.62,20.57,29.93,7.96
-8.12,10.06,50.31,15.55
-36.16,3.65,33.07,16.73
-29.34,-12.23,50.07,7.05
-20.61,61.53,70.06,-19.34
8.71,16.47,6.56,15.02
-19.97,27.39,27.99,17.66
6.11,20.75,9.23,40.94
88.44,23.17,73.09,15.78
-90.94,15.98,22.43,14.71
-51.63,6.18,69.08,-2.21
-43.35,16.49,14.8,17.86
-2.07,-5.89,6.17,-6.3
-33.7,3.73,88.09,31.27
-23.6,18.47,-15.66,12.02
6.96,10.6,70.56,5.28
-12.53,18.29,0.47,6.0
-18.47,-2.72,20.84,36.85
19.5,9.36,27.48,1.9
-2.07,9.2,27.65,30.6
-71.31,9.8,43.92,-15.97
-22.52,19.41,118.02,31.49
-15.64,-2.75,10.29,6.93
-2.31,11.58,-17.82,18.87
