ch1,ch2,ch3,ch4
-112.86,15.95,49.76,-43.5
-18.79,12.56,0.39,-31.08
-15.72,26.9,70.52,-32.2
-25.58,-0.73,74.43,12.41
17.41,33.89,-54.35,-20.14
-9.9,43.73,21.44,-8.01
-53.3,2.92,63.48,3.19
-25.9,27.33,-90.26,41.51
-15.17,-4.87,52.35,-59.74
-21.3,28.41,-62.22,-51.86
-22.3,46.53,-9.28,10.12
-17.18,-11.43,-5.05,-11.81
-8.37,13.04,18.09,-5.82
-21.77,17.51,0.45,-19.43
45.09,37.81,27.95,6.81
-92.18,32.82,33.21,-13.26
-38.75,-6.02,49.86,16.54
-20.94,11.11,30.7,-15.81
14.83,20.12,-58.2,-17.48
-41.78,19.97,7.03,-44.55
-26.55,56.07,199.08,0.42
-8.12,27.82,123.96,10.19
-4.98,49.19,-246.6,-14.97
-27.14,61.25,-37.28,20.47
-30.14,-39.99,-16.42,-30.96
-27.35,-9.68,-5.36,-36.21
-5.6,25.35,-3.27,-7.69
26.52,4.23,4.2,-14.48
12.09,-3.3,3.56,-11.34
-108.39,24.49,4.81,33.48
-55.6,30.9,4.15,-28.45
40.2,50.19,25.75,-8.5
-19.35,20.79,92.17,-7.88
-36.14,-7.7,-44.99,-5.11
-30.57,28.02,2.32,8.09
9.08,60.66,118.02,18.44
-10.79,20.47,14.49,-43.71
-12.99,18.18,-48.3,-26.99
-30.85,10.0,-98.39,1.75
-14.84,29.66,-25.29,-29.21
-9.68,26.45,-23.09,-26.79
-27.94,-14.6,104.24,19.06
64.31,28.97,-30.4,-23.45
-46.8,45.89,-37.46,-3.28
-83.71,-1.16,26.77,-20.68
-18.17,66.35,-5.02,8.81
-22.79,9.44,-3.23,17.24
-36.95,-3.97,4.47,-31.99
0.74,53.13,117.11,-0.46
17.4,32.05,-0.22,-30.9
