,ch1,ch2,ch3,ch4
0,-14.82,-487.07,-252.15,-46.16
1,-26.24,-541.75,-14.79,22.42
2,-36.35,-556.96,-62.18,50.59
3,-8.34,-467.21,-134.92,0.27
4,-10.88,-516.28,-294.01,-13.04
5,-13.69,-428.07,-5.91,-3.77
6,2.36,-399.77,-146.89,-29.26
7,15.24,-300.06,-21.56,6.41
8,-66.11,-620.45,-52.09,43.39
9,-40.5,-519.64,-75.57,37.78
10,-24.46,-522.73,-108.72,3.65
11,-11.61,-414.4,-88.53,-0.35
12,-30.04,-532.8,-124.14,2.43
13,-8.51,-481.56,-48.69,21.6
14,-45.51,-507.19,-76.39,18.36
15,0.85,-433.07,-96.98,-5.74
16,-15.94,-506.17,-152.22,-15.8
17,-28.55,-517.91,-74.11,13.58
18,-29.98,-511.12,-52.39,33.81
19,-2.84,-437.58,-87.66,5.53
20,-0.86,-370.9,-156.89,-22.87
21,18.08,-421.55,-279.39,-35.47
22,-50.87,-566.59,-26.9,23.84
23,-44.24,-532.44,-21.92,23.11
24,-9.22,-428.17,-40.25,21.18
25,-9.57,-470.95,-263.89,-35.66
26,-9.49,-512.64,-31.47,36.41
27,-20.34,-493.92,-34.49,40.34
28,-17.94,-495.84,-77.3,21.55
29,-20.93,-422.16,-108.53,1.09
30,-31.77,-485.11,-168.5,-10.87
31,-20.58,-526.98,-16.78,37.27
32,25.86,-271.65,-95.32,-25.17
33,2.9,-439.86,-97.54,-11.84
34,-31.59,-531.51,-76.06,42.6
35,-20.8,-398.34,-86.4,14.93
36,-23.55,-595.01,-92.65,12.72
37,-8.66,-491.05,-161.63,2.16
38,-1.22,-399.06,-66.25,2.14
39,-48.85,-622.71,-152.05,11.47
40,-17.0,-465.09,-204.95,-18.21
41,-17.84,-467.57,-164.59,-21.82
42,-44.03,-516.63,78.37,58.97
43,-13.06,-519.37,-75.02,15.11
44,-43.95,-544.2,-91.27,16.19
45,-28.23,-471.99,-59.41,18.83
46,19.78,-378.65,-176.78,-35.87
47,-14.18,-484.89,-111.05,2.51
48,-26.58,-486.39,-13.37,37.43
49,-34.32,-511.32,-75.48,16.64
50,-23.42,-438.89,-89.09,1.83
51,12.46,-386.31,-79.71,6.16
52,12.64,-404.04,-91.78,-20.46
53,-64.71,-627.93,-79.18,53.41
54,-20.21,-474.85,-123.85,10.11
55,4.63,-457.98,-110.69,2.84
56,-0.06,-395.53,-62.21,16.95
57,-57.13,-528.11,-74.1,32.36
58,-21.11,-537.23,-78.98,25.01
59,-18.56,-560.12,-105.17,15.05
60,9.34,-462.45,-376.13,-46.59
61,-25.25,-499.9,-24.2,33.19
62,-24.97,-514.13,-69.66,0.98
63,-8.33,-455.06,-53.9,-1.96
64,-13.25,-398.81,-45.01,9.11
65,-2.0,-475.46,-62.65,15.26
66,-14.26,-498.18,-86.12,1.49
67,-30.78,-505.33,-117.13,6.36
68,-40.09,-453.09,-93.53,18.71
69,1.03,-358.25,-60.57,16.29
70,-27.89,-471.89,-92.88,8.49
71,-9.57,-504.91,-92.67,7.82
72,-40.63,-545.5,-94.49,10.46
73,-11.02,-485.64,-88.82,23.22
74,13.89,-333.49,-98.63,-8.59
75,-23.74,-508.69,-100.15,5.45
76,-63.26,-636.87,-90.29,44.5
77,4.19,-423.71,-150.78,-1.75
78,-16.25,-472.87,-52.71,18.73
79,-44.16,-570.75,-136.57,18.39
80,-19.56,-523.34,-235.99,-16.74
81,-6.83,-463.77,35.17,36.76
82,-28.16,-451.2,-57.11,11.0
83,-29.87,-500.45,-146.61,11.39
84,-7.49,-441.35,-153.99,-9.85
85,-12.09,-442.55,-61.09,20.39
86,-24.95,-528.46,-61.96,11.09
87,-22.32,-479.15,-64.88,12.22
88,-8.04,-429.38,-87.42,22.15
89,-26.12,-484.73,-89.07,22.02
90,1.62,-379.2,-97.99,0.7
91,-45.6,-550.54,-92.71,14.09
92,-21.95,-385.67,-89.34,14.41
93,2.03,-341.71,-104.39,-14.74
94,-14.83,-493.97,-137.7,-3.57
95,-17.62,-523.88,-53.26,45.68
96,-31.23,-561.84,-105.79,16.12
97,-29.78,-585.2,-232.15,-30.35
98,-16.86,-535.13,-35.37,32.0
99,-17.86,-473.43,-133.22,-8.72
100,1.44,-432.12,-56.41,16.73
101,-28.52,-479.95,-201.62,-19.17
102,-29.25,-523.05,-19.57,53.74
103,0.04,-449.52,-44.29,14.46
104,9.46,-389.88,-76.33,-5.87
105,-27.67,-513.05,-71.83,29.54
106,-39.44,-509.72,-86.76,25.4
107,-28.46,-489.23,-89.34,19.45
108,-24.65,-491.93,-92.12,17.73
109,-36.28,-493.44,-89.69,12.27
110,-13.67,-440.82,-93.67,16.38
111,-0.39,-310.38,-115.52,15.22
112,39.52,-410.6,-170.79,-18.5
113,-24.89,-586.73,-67.74,5.65
114,-18.57,-488.01,-67.16,17.83
115,-13.67,-521.28,-76.17,15.86
116,-65.54,-569.78,-126.52,25.94
117,-25.26,-497.21,-72.78,30.35
118,-14.25,-493.12,-78.63,21.08
119,-14.92,-463.99,-88.06,17.41
120,-19.82,-508.13,-88.55,14.14
121,-27.76,-491.03,-84.32,13.93
122,-27.94,-485.21,-87.03,14.26
123,-6.74,-481.53,-98.32,9.19
124,-11.1,-456.7,-101.69,7.08
125,2.81,-402.19,-96.85,13.32
126,27.11,-300.93,-124.16,-9.98
127,30.98,-314.87,-335.01,-36.48
128,-49.21,-594.53,-221.03,-44.87
129,-43.29,-586.79,138.85,73.67
130,-39.44,-547.22,-51.44,22.28
131,-7.98,-460.31,-63.63,17.33
132,-21.55,-509.53,-80.07,33.53
133,-3.92,-475.09,-93.43,11.83
134,-28.11,-455.79,-96.72,15.97
135,26.76,-296.36,-116.49,-25.04
136,-72.22,-607.25,-75.35,51.96
137,-39.7,-519.2,-89.59,30.31
138,-11.96,-551.58,-94.6,14.57
139,-15.0,-497.36,-90.67,18.14
140,-23.13,-488.5,-93.04,15.04
