,ch1,ch2,ch3,ch4
0,-164.89,-495.81,-184.23,-16.19
1,-44.59,-458.62,-297.92,-37.88
2,133.4,-422.83,63.48,50.3
3,-1.08,-435.24,-44.01,49.82
4,18.82,-432.35,-94.74,20.77
5,-55.37,-342.26,-147.69,4.21
6,-12.3,-555.03,-69.29,7.87
7,-192.24,-502.07,-89.93,28.99
8,112.42,-462.66,-185.07,-20.32
9,38.95,-504.5,-96.16,8.65
10,-0.01,-464.73,-131.77,9.71
11,-11.74,-424.06,-51.84,39.47
12,-48.43,-512.37,-82.69,15.12
13,-23.98,-469.04,-92.67,12.97
14,-93.41,-486.27,-234.7,9.97
15,-44.59,-427.24,-35.87,4.41
16,88.14,-282.49,-40.88,41.23
17,41.84,-295.24,-111.34,11.57
18,-15.7,-660.08,-143.07,31.7
19,-106.13,-560.52,-87.75,48.41
20,-115.08,-501.88,-118.37,-27.47
21,100.41,-472.62,-147.16,-56.46
22,19.53,-470.15,-41.7,72.28
23,-9.3,-433.32,-42.93,35.5
24,-32.15,-434.74,-164.02,-30.18
25,4.03,-495.82,-118.45,-8.56
26,-53.58,-467.03,-94.62,63.83
27,-50.27,-425.45,-201.59,-12.55
28,28.47,-408.49,-26.57,22.28
29,20.93,-425.3,-77.48,22.1
30,-3.57,-461.21,-77.98,48.79
31,-64.26,-532.2,-72.71,1.8
32,-26.72,-408.18,-107.17,-1.53
33,-3.89,-455.19,-121.64,15.29
34,-9.26,-391.94,-110.72,33.41
35,-8.41,-557.43,-104.45,0.05
36,-41.59,-496.62,-109.7,-1.2
37,-60.22,-434.86,-98.31,-15.11
38,-47.17,-468.36,-109.39,10.63
39,44.57,-493.66,-269.17,-31.71
40,23.31,-451.83,48.52,19.8
41,-36.67,-482.02,-92.06,45.6
42,-93.5,-420.27,-167.52,1.24
43,66.16,-447.37,-208.57,-23.66
44,-79.39,-497.62,-17.23,47.28
45,-63.08,-428.91,-55.83,34.84
46,98.5,-495.8,-149.72,-27.63
47,22.21,-455.25,-56.18,51.83
48,-114.27,-438.18,-154.02,23.41
49,18.74,-439.05,-141.15,-30.24
50,-2.3,-348.25,-76.11,-36.53
51,-101.98,-412.86,-183.55,2.12
52,54.17,-574.95,-95.76,21.61
53,33.1,-493.46,16.42,28.64
54,26.09,-464.76,-143.09,6.9
55,-38.21,-479.04,-96.26,20.81
56,-52.27,-512.77,-174.09,-22.33
57,-24.04,-441.33,-115.69,-33.26
58,6.61,-390.38,-86.41,34.85
59,24.98,-467.85,-103.05,16.52
60,-11.11,-459.98,-115.6,6.25
61,-46.3,-503.93,-151.97,29.06
62,-6.63,-441.47,-45.27,27.53
63,-37.28,-479.25,-87.05,20.2
64,-35.56,-478.38,-105.54,-10.5
65,22.78,-464.97,-102.58,11.24
66,-28.28,-421.44,-119.88,12.8
67,-59.84,-470.4,-128.17,32.76
68,-8.58,-477.22,-143.31,73.07
69,-74.03,-477.31,-190.58,-64.09
70,43.51,-453.9,-40.5,4.47
71,14.24,-440.53,18.43,-10.13
72,4.06,-482.09,-120.1,30.42
73,-15.5,-476.0,-134.24,-4.38
74,-2.74,-439.77,-120.81,26.45
75,-7.51,-459.04,-112.13,24.23
76,-40.78,-455.37,-86.4,-1.45
77,-74.33,-438.14,-104.37,10.89
78,-85.91,-414.26,-404.69,-67.62
79,38.12,-495.71,24.73,67.46
80,60.16,-471.22,0.78,45.92
81,59.77,-372.15,-115.99,-13.6
82,-10.74,-494.18,-67.19,33.51
83,-48.08,-451.61,-99.84,10.51
84,-72.6,-436.05,-166.54,-22.61
85,61.2,-454.71,-25.33,22.39
86,-0.68,-533.2,-121.75,15.63
87,-8.42,-453.33,-102.72,-13.07
88,-26.2,-455.6,-148.17,9.13
89,-11.13,-514.46,-46.69,50.63
90,-23.51,-473.12,-113.33,3.33
91,-313.84,-443.94,-422.75,-49.51
92,144.53,-470.81,26.01,19.06
93,126.26,-404.82,-15.37,42.09
94,23.55,-412.42,-77.47,17.65
95,-14.73,-481.61,-119.06,19.89
96,-87.02,-454.32,-103.37,35.97
97,52.92,-391.53,-92.21,13.35
98,-41.85,-469.24,-93.09,15.21
99,9.7,-532.86,-111.5,-18.74
100,-16.14,-504.11,-92.38,27.86
101,-13.4,-493.01,-140.51,0.75
102,-19.1,-479.52,-71.13,31.42
103,-23.21,-476.59,-101.48,24.28
104,-23.14,-453.56,-108.69,23.8
105,-24.72,-427.39,-94.91,35.28
106,-17.79,-468.83,-120.76,-36.16
107,-17.07,-477.59,-95.2,44.61
108,-19.73,-458.94,-108.84,14.72
109,-18.61,-447.25,-110.29,16.4
110,-12.47,-432.43,-108.19,21.96
111,-26.25,-468.24,-108.53,12.28
112,-11.59,-447.31,-107.59,14.27
113,-22.81,-450.88,-109.97,13.72
114,-11.92,-429.26,-98.46,17.03
115,-17.6,-466.26,-75.52,17.32
116,-23.65,-448.73,-94.91,19.03
117,-2.87,-346.13,-107.95,11.04
118,-0.1,-387.53,-90.76,16.99
119,-10.91,-535.34,56.78,49.59
120,-12.11,-499.37,-12.78,16.5
121,-31.74,-493.45,-100.41,40.45
122,12.41,-421.37,-22.14,165.9
123,-22.89,-468.63,-60.15,117.47
124,-16.11,-480.66,-86.24,-88.82
125,-11.23,-469.11,87.51,65.71
126,-11.82,-411.41,-129.28,127.38
127,-19.23,-396.66,-206.94,13.82
128,-32.4,-397.71,-183.74,-82.63
129,-7.41,-310.05,-142.48,-15.3
130,9.03,-253.0,-115.94,-33.18
131,-4.27,-379.53,-89.93,33.58
132,-33.95,-427.58,-102.86,36.85
133,-23.75,-395.31,-114.0,1.57
134,-17.25,-440.52,-106.73,3.63
135,-4.91,-410.95,-56.89,32.37
136,-14.68,-443.3,-66.53,1.67
137,-32.33,-577.21,-35.08,70.8
138,-16.89,-502.33,-70.56,-20.05
