,ch1,ch2,ch3,ch4
0,-17.69,-685.79,-105.22,16.0
1,-8.15,-470.01,-91.44,21.82
2,-17.11,-476.77,-108.89,-2.25
3,43.85,-308.68,-103.06,4.25
4,-21.73,-579.35,-95.12,31.34
5,-36.11,-457.9,-102.79,24.92
6,-10.98,-465.44,-102.38,23.72
7,-32.08,-595.3,-99.33,6.29
8,-31.19,-470.94,-98.54,11.97
9,-26.96,-489.0,-97.19,21.29
10,-2.06,-491.11,-104.91,9.89
11,-55.58,-487.33,-85.15,13.02
12,-61.12,-477.72,-106.72,-9.78
13,-25.56,-354.27,-101.9,19.35
14,29.69,-386.89,-98.1,32.82
15,56.55,-487.01,-105.34,-1.1
16,-18.04,-494.34,-98.54,17.08
17,33.75,-422.48,-112.82,-6.72
18,-56.44,-569.27,-111.08,26.94
19,10.0,-336.04,-105.81,-9.7
20,-39.91,-545.86,-102.31,33.97
21,1.58,-463.44,-94.59,22.18
22,22.24,-452.81,-101.46,2.05
23,-13.5,-436.92,-109.64,4.36
24,-1.53,-504.37,-103.65,19.4
25,-22.08,-500.01,-96.76,31.67
26,-45.93,-386.33,-112.12,-0.62
27,-29.26,-585.22,-107.39,7.23
28,0.79,-456.55,-106.04,5.39
29,-64.1,-625.69,-92.15,33.76
30,-29.4,-476.77,-95.98,17.83
31,-9.24,-361.79,-80.94,43.44
32,-20.74,-635.86,-103.99,23.19
33,-45.64,-559.09,-99.98,10.18
34,11.74,-361.68,-89.23,14.25
35,15.09,-460.87,-103.09,9.33
36,28.37,-473.72,-92.13,23.39
37,-34.24,-498.52,-93.91,26.17
38,-16.84,-512.71,-105.89,10.13
39,-11.78,-427.57,-107.53,17.69
40,-2.67,-452.21,-100.0,13.83
41,-18.99,-521.31,-101.15,10.79
42,-23.46,-432.87,-103.24,10.48
43,100.29,-254.98,-91.9,17.38
44,-64.72,-568.81,-85.47,32.51
45,-91.51,-596.07,-107.17,4.4
46,-26.16,-543.13,-111.34,31.44
47,-14.18,-449.63,-96.39,1.78
48,-0.78,-469.14,-92.07,35.24
49,-25.66,-504.48,-90.74,16.3
50,-27.97,-394.62,-96.84,15.6
