,ch1,ch2,ch3,ch4
0,-31.77,-455.29,-101.75,15.19
1,14.64,-425.63,-96.59,13.89
2,-49.22,-508.72,-97.94,17.09
3,-5.97,-513.75,-96.6,15.8
4,-34.63,-491.65,-94.42,16.44
5,-76.87,-498.07,-93.63,15.87
6,23.79,-457.64,-96.34,13.52
7,-3.74,-470.59,-88.65,9.62
8,-34.39,-465.69,-89.64,12.62
9,-5.73,-492.37,-90.16,11.67
10,-21.91,-491.79,-96.81,11.05
11,-18.01,-482.19,-95.44,13.15
12,-13.93,-471.32,-92.25,16.66
13,-19.27,-465.91,-98.06,11.72
14,-39.81,-480.74,-91.28,14.63
15,-12.55,-456.62,-99.34,14.83
16,-19.72,-448.87,-101.16,7.1
17,-20.68,-498.19,-96.86,9.2
18,-16.77,-487.96,-101.38,13.35
19,-18.49,-497.17,-99.45,16.21
20,9.08,-487.61,-97.91,12.91
21,-2.92,-486.3,-98.46,9.76
22,-17.82,-479.92,-93.18,14.27
23,-33.14,-476.44,-101.3,11.54
24,-61.46,-466.43,-91.37,15.24
25,2.67,-416.19,-97.13,14.99
26,41.34,-441.38,-95.14,10.06
27,-13.94,-470.17,-96.78,15.8
28,-24.83,-547.07,-100.25,19.74
29,-17.58,-504.3,-96.6,22.17
30,-28.98,-494.33,-95.52,18.79
31,-31.82,-492.78,-96.71,19.59
32,-53.8,-479.08,-88.74,22.8
33,-28.24,-488.8,-93.81,26.07
34,-11.66,-467.41,-106.26,23.95
35,15.97,-470.01,-103.72,20.24
36,-17.07,-486.34,-97.05,20.07
37,-15.59,-484.56,-95.0,19.95
38,-22.88,-474.86,-98.69,21.01
39,-16.37,-474.65,-98.84,18.97
40,-26.67,-481.72,-104.55,27.13
41,-27.14,-469.49,-97.46,23.33
42,-45.52,-480.72,-95.98,23.69
43,-48.61,-448.6,-98.55,18.29
44,-4.23,-472.7,-93.4,24.04
45,11.46,-453.58,-97.61,26.22
46,-3.37,-496.47,-98.03,23.68
47,-12.24,-522.81,-100.02,21.02
48,-44.53,-480.04,-96.45,22.7
49,-28.49,-479.54,-99.89,20.04
50,-45.78,-500.56,-93.67,20.51
51,1.79,-482.62,-95.12,24.33
52,-20.45,-480.98,-99.2,19.8
53,-19.14,-488.89,-103.86,19.72
54,-15.34,-482.61,-95.79,20.37
55,-41.34,-458.41,-95.33,18.64
56,-21.44,-447.66,-100.36,17.32
57,-1.98,-516.91,-100.61,18.92
58,-29.39,-481.41,-93.94,18.55
59,-40.19,-455.71,-93.81,16.99
60,-31.07,-475.21,-98.9,17.72
61,23.72,-464.48,-99.29,14.7
62,-7.51,-477.87,-92.12,15.9
63,-22.57,-480.92,-97.41,15.2
64,-40.58,-516.31,-98.02,15.23
65,-13.22,-484.17,-96.01,19.47
66,-12.13,-492.22,-93.16,15.89
67,-17.11,-499.98,-104.27,19.26
68,-69.6,-477.09,-96.61,17.82
69,-0.59,-463.39,-104.77,15.66
70,-33.15,-508.79,-105.67,18.03
71,16.29,-474.25,-100.01,16.79
72,-14.54,-476.53,-100.99,15.86
73,-21.36,-480.58,-97.76,11.26
74,-21.44,-491.54,-94.43,9.62
75,-33.1,-477.3,-101.35,12.7
76,-18.13,-488.12,-94.59,11.66
77,-57.9,-498.91,-93.62,11.77
78,-31.19,-471.37,-98.59,15.67
79,32.74,-463.65,-101.35,15.12
80,-12.89,-473.84,-103.21,11.83
81,-14.8,-436.98,-102.33,10.81
82,-14.85,-485.34,-93.92,15.06
83,-67.16,-452.79,-96.08,15.12
84,7.26,-497.69,-97.8,15.16
85,-20.72,-495.63,-100.02,14.14
86,-32.09,-490.51,-92.02,15.44
87,-60.93,-485.97,-102.63,10.62
88,1.95,-475.29,-99.42,9.58
89,-16.67,-490.17,-100.29,10.53
90,-19.44,-488.06,-98.49,13.35
91,-31.63,-482.74,-94.34,12.41
92,-28.05,-476.35,-97.53,14.72
93,-28.66,-477.47,-97.92,11.15
94,-20.16,-485.01,-100.14,14.34
95,17.32,-461.19,-91.71,16.5
96,-25.6,-469.3,-102.36,13.26
97,-27.51,-474.35,-101.27,11.02
98,-21.17,-466.44,-97.1,10.21
99,-34.6,-504.57,-93.05,16.04
100,-24.32,-485.26,-99.12,11.61
101,-22.27,-484.13,-100.81,15.73
102,-27.46,-474.0,-95.41,14.46
103,-26.11,-477.08,-92.65,15.48
104,-21.86,-480.94,-92.61,11.98
105,-25.06,-468.18,-93.58,10.32
106,-78.84,-451.65,-93.32,5.92
107,14.16,-456.42,-99.36,1.28
108,-22.96,-494.37,-90.91,13.33
109,-36.53,-494.11,-88.91,9.99
110,-4.79,-462.24,-93.27,11.81
111,-22.79,-491.08,-99.94,11.02
112,-29.29,-492.34,-100.15,13.73
113,-12.37,-476.0,-96.57,13.7
114,-93.12,-457.97,-95.65,12.92
115,-5.18,-463.6,-91.61,17.93
116,27.26,-483.8,-104.64,11.25
117,-28.76,-492.55,-96.92,11.91
118,-19.93,-477.19,-93.56,14.12
119,-27.4,-466.81,-96.46,11.54
120,6.71,-457.56,-96.02,14.07
121,-27.19,-494.83,-99.92,13.15
122,-32.82,-487.9,-98.73,15.6
123,-37.09,-495.02,-95.14,16.22
124,-34.97,-504.29,-96.83,17.02
125,-12.73,-454.16,-99.22,12.6
126,-14.7,-470.48,-97.19,16.57
127,-18.99,-461.58,-99.52,17.3
128,-24.48,-491.86,-95.92,22.84
129,-23.7,-461.69,-94.02,18.27
130,-30.66,-509.17,-96.21,19.39
131,-34.66,-486.38,-94.4,20.65
132,-52.94,-474.47,-90.52,26.61
133,-20.0,-476.79,-92.17,22.0
134,-114.68,-473.53,-96.68,24.54
135,31.82,-459.37,-93.51,17.08
136,39.68,-491.62,-96.85,16.08
137,-11.82,-488.25,-95.09,14.97
138,-15.4,-463.6,-96.0,15.07
139,-27.06,-468.5,-90.24,15.45
140,-21.08,-479.26,-95.39,17.39
141,-74.33,-484.29,-93.46,15.0
142,8.33,-407.15,-100.24,14.94
143,-6.13,-503.47,-97.82,12.41
144,-17.66,-493.44,-100.62,17.16
