ch1,ch2,ch3,ch4
-28.28,21.12,-118.88,20.81
-10.79,-24.18,1.61,13.42
-12.07,34.23,264.0,18.82
-31.08,-42.04,-33.6,-1.04
1.81,128.32,-39.12,38.59
-27.33,-90.58,33.58,18.81
61.15,20.08,12.43,14.57
-67.93,23.0,19.04,12.22
-74.15,19.51,62.72,13.15
-27.58,33.11,34.57,22.39
-30.85,-14.02,31.53,14.37
-22.81,14.25,32.8,16.44
-22.7,-4.84,29.51,6.35
-4.33,46.43,244.96,7.41
-30.21,26.44,94.21,14.19
4.64,-38.7,-117.13,12.98
-12.53,107.39,-3.22,27.1
56.27,69.95,5.6,18.79
-25.52,-62.07,63.91,-9.65
-90.03,3.22,-7.59,19.51
-12.22,33.13,26.6,18.03
-35.59,-145.57,23.59,7.34
-34.99,66.25,79.57,21.77
-32.22,-18.15,26.18,8.69
7.29,91.73,66.0,11.78
-24.52,-16.18,89.31,19.12
-21.71,-7.75,20.45,1.46
-24.65,19.37,-0.64,9.47
-6.71,40.59,-0.48,20.17
-21.64,-26.27,74.11,7.23
-43.88,-0.07,49.17,9.6
-27.61,28.53,184.27,2.67
32.3,180.81,-50.24,28.4
78.11,-37.65,-10.66,14.82
-127.8,-72.71,-22.64,-2.3
-62.02,-19.4,36.86,15.35
1.81,-4.14,39.37,9.76
-35.12,7.38,36.65,12.6
-34.8,12.0,60.46,22.43
-6.4,56.7,66.93,1.92
-36.95,-23.52,-8.9,10.63
-17.48,-32.38,92.25,5.5
-13.84,7.55,18.59,19.38
-14.66,106.48,27.24,19.79
-31.38,-35.96,11.68,15.82
-5.25,-6.07,67.71,15.04
-11.83,8.64,145.35,-4.49
-37.66,43.58,87.39,17.15
74.96,4.03,-105.63,15.8
-59.73,-24.51,0.84,13.8
