ch1,ch2,ch3,ch4
-13.28,-592.18,-177.26,-23.71
-18.3,-554.6,-133.38,-34.68
-12.02,-538.64,-179.11,-34.85
-10.73,-529.76,-190.88,-37.03
-11.73,-559.47,-206.63,-37.99
17.12,-523.37,-275.88,-83.55
-43.05,-594.59,-150.0,-15.55
-15.57,-556.78,-167.58,-25.46
40.67,-358.83,-197.4,-61.52
4.93,-522.05,-235.55,-45.9
-88.04,-735.46,-166.26,-10.87
-0.4,-544.73,-175.66,-38.17
24.06,-499.69,-208.22,-50.47
-47.33,-656.95,-270.09,-28.31
-47.06,-592.17,-134.12,-6.66
-72.66,-566.68,-175.94,-31.57
13.76,-561.06,-197.4,-32.61
3.76,-572.3,-360.6,-71.8
40.71,-519.72,-206.55,-28.79
8.52,-494.1,-206.11,-59.28
-18.98,-589.21,-131.84,-32.16
-23.04,-556.23,-155.33,-35.6
26.3,-470.13,-282.55,-87.09
48.21,-405.21,-187.98,-89.32
-81.56,-755.46,-161.06,18.62
-42.72,-640.03,-161.6,-3.19
-5.42,-517.77,-206.47,-49.6
1.31,-529.65,-242.78,-64.56
-24.39,-600.42,-154.53,-3.3
-32.31,-511.87,-197.83,-37.46
-8.03,-562.63,-241.92,-58.31
4.93,-607.58,-229.41,-37.46
-20.75,-615.71,-158.64,-14.0
-4.34,-576.41,-164.54,-34.17
14.39,-526.27,-218.2,-37.53
-8.64,-529.85,-317.96,-62.43
-32.96,-605.34,-147.16,-24.38
-0.85,-559.12,-121.95,-23.37
55.05,-343.29,-250.4,-87.68
-17.23,-630.78,-267.4,-24.71
-65.01,-647.99,-148.63,-15.32
-58.31,-496.76,-149.32,-34.36
27.02,-526.37,-175.59,-35.78
11.0,-602.28,-176.81,-20.16
2.29,-564.23,-196.34,-39.72
-2.73,-521.39,-213.95,-47.15
-30.41,-589.56,-173.75,-15.14
-22.66,-539.32,-200.9,-26.87
4.61,-507.07,-212.62,-49.98
-33.03,-632.61,-159.99,2.16
