ch1,ch2,ch3,ch4
-35.51,-23.28,-55.92,16.86
-37.93,8.67,-39.57,13.96
-36.57,-34.02,14.67,4.64
-22.16,11.18,29.58,20.84
-18.6,68.86,27.68,17.84
-8.68,56.34,39.66,17.19
-36.01,-85.42,36.96,11.37
-24.24,43.45,68.09,16.96
-24.79,23.87,36.19,12.97
-3.44,98.22,17.37,23.12
-25.62,-78.91,37.63,15.24
-30.33,27.32,41.65,18.3
-29.77,-0.82,96.07,17.06
-42.55,-37.9,20.75,5.89
-23.99,-18.04,6.03,16.69
-18.97,3.64,70.41,22.19
-14.34,66.8,198.05,15.68
-1.4,6.17,-63.8,17.41
-51.28,11.93,-18.34,17.84
-25.11,7.57,21.46,14.59
-14.25,77.63,33.57,13.82
-24.9,-29.19,41.74,20.58
-20.13,30.36,47.02,15.25
-33.11,-41.87,60.11,11.96
-24.98,-16.82,73.12,17.51
-14.54,50.86,96.81,8.33
-31.2,-16.85,-0.16,25.94
-34.91,-3.17,-23.05,13.39
-27.26,72.13,20.3,25.67
5.54,-9.66,27.15,17.03
-24.42,-17.85,53.2,15.67
-33.49,40.53,110.68,10.56
-17.8,62.44,-24.3,20.25
-4.75,-58.13,4.25,16.22
-15.97,90.77,29.06,26.47
-48.3,-26.53,34.17,10.82
-28.7,-25.87,106.99,14.3
-17.95,-2.67,71.48,20.85
-16.42,44.7,-55.26,14.88
-16.7,13.39,18.24,17.74
-42.27,-7.23,29.49,12.19
-19.91,-38.66,48.14,16.98
-12.52,23.53,39.7,14.76
-28.3,-4.74,62.69,12.77
-20.7,22.68,62.45,17.95
-22.66,31.84,10.16,12.09
3.69,140.62,22.7,29.53
-8.36,-11.34,19.16,12.55
-56.9,-45.98,31.87,18.05
-35.72,11.36,41.25,11.69
