ch1,ch2,ch3,ch4
-3.43,-366.26,-38.61,24.38
16.17,-446.75,-93.79,-0.61
-17.07,-424.08,-84.77,28.75
-20.66,-442.62,-96.54,6.41
-30.07,-507.27,-90.91,27.07
-17.92,-483.73,-101.44,17.37
26.26,-241.95,-110.7,2.42
-32.32,-574.5,-110.33,11.64
-46.71,-575.24,-99.38,29.71
-28.63,-410.7,-92.22,17.18
1.69,-359.65,-129.37,-14.17
-0.17,-544.74,-87.82,25.69
-16.53,-513.54,-233.79,11.91
-27.34,-523.97,-112.78,18.04
-20.75,-493.77,-131.36,-18.41
-31.63,-484.4,-12.71,36.08
-27.05,-454.48,-60.46,20.24
-13.65,-302.08,-147.79,-4.06
14.44,-299.15,-119.12,-7.26
-9.42,-569.84,-46.77,25.16
-28.08,-565.59,-75.79,39.65
-12.05,-468.78,-104.21,21.23
-11.81,-445.72,-99.68,15.01
-17.87,-464.02,-99.03,12.41
-53.67,-389.6,-98.18,2.42
46.94,-367.99,-176.94,-7.11
-19.91,-538.51,-78.51,36.99
-24.13,-532.15,-64.62,27.28
-30.99,-431.92,-87.26,15.94
20.8,-331.17,-100.31,14.16
-51.64,-534.74,-94.89,24.07
-33.3,-423.38,-111.37,4.79
22.23,-430.82,-99.97,7.41
-32.32,-551.04,-108.1,28.6
-4.87,-465.88,-131.47,3.12
-5.73,-470.03,-64.91,32.1
-24.8,-484.36,-135.71,14.76
-25.92,-482.74,-209.22,0.47
-18.62,-461.02,-119.3,3.97
-3.98,-459.72,-71.93,13.52
-2.14,-365.38,-19.15,13.1
-43.21,-452.97,-82.46,9.51
-30.09,-426.54,-64.76,7.68
-44.9,-429.96,-111.2,21.27
1.45,-332.43,-122.96,6.12
10.63,-442.71,-138.66,-0.4
-13.02,-603.65,-84.19,31.64
-37.41,-547.9,-83.55,16.89
-81.38,-396.32,-85.71,5.46
-1.23,-389.93,-101.06,11.54
