ch1,ch2,ch3,ch4
-29.38,-453.85,-133.91,19.01
-3.2,-378.29,-150.06,-11.35
-30.25,-425.83,-63.74,19.35
-6.56,-496.04,-85.98,50.44
-4.0,-356.13,-123.61,-3.57
-20.19,-534.19,-105.86,47.9
-32.6,-523.45,-92.43,55.05
-5.71,-401.9,-103.39,19.23
19.68,-419.53,-116.19,11.06
-10.62,-485.06,-106.15,26.78
-54.41,-522.58,-137.87,31.1
-20.72,-499.63,-92.44,18.49
9.24,-453.29,-146.9,12.48
-46.98,-516.61,-246.44,7.14
-47.38,-534.31,-162.55,23.16
-22.47,-473.06,31.93,57.06
-17.45,-474.86,-58.64,30.36
-14.14,-456.43,-90.2,28.48
-19.99,-470.68,-88.24,28.01
-27.64,-475.76,-94.97,31.59
-7.48,-386.71,-106.52,18.72
4.26,-401.86,-111.22,6.06
-40.2,-536.28,-103.95,40.14
-25.99,-433.91,-113.25,14.54
8.62,-312.61,-126.11,-30.85
36.22,-375.38,-109.65,25.79
-58.54,-568.98,-87.83,62.79
-22.36,-520.21,-103.01,41.77
31.86,-294.64,-176.24,-16.28
-30.7,-473.98,-71.58,40.76
-62.65,-616.06,-107.81,55.42
-39.35,-577.85,-40.79,64.03
-27.22,-511.07,-118.6,57.35
-31.28,-495.14,-147.75,12.07
-26.0,-480.99,-144.22,13.42
-3.69,-465.34,-202.49,2.44
-20.38,-472.5,-139.53,7.92
-38.55,-464.31,-79.21,17.66
-39.83,-486.84,-139.21,11.12
20.24,-403.84,-37.09,27.44
-6.41,-468.0,-82.4,15.45
1.76,-414.38,-98.19,2.41
-75.19,-453.13,-82.64,27.06
5.27,-483.13,-108.26,0.49
-15.44,-487.9,-114.01,25.31
3.52,-372.77,-114.87,-1.19
-30.12,-470.97,-101.14,20.24
-26.26,-529.29,-96.91,27.22
-22.19,-448.1,-105.69,11.28
-1.7,-475.41,-110.85,5.41
