ch1,ch2,ch3,ch4
4.87,-348.93,-95.93,-17.48
-83.01,-485.06,-73.94,21.27
94.97,-260.39,-102.35,-15.59
50.55,-269.24,-294.98,-68.66
-116.69,-755.07,-122.46,22.97
-52.08,-498.28,66.55,50.05
73.72,-256.18,-97.65,-19.06
-40.47,-699.17,-98.2,32.74
-4.95,-515.24,-98.84,21.67
4.53,-442.74,-160.66,-3.12
-27.69,-582.14,-176.86,-0.5
-39.56,-539.12,-32.21,19.09
-21.36,-428.74,-113.98,-9.04
-2.54,-455.4,-53.53,29.01
-27.31,-543.82,-138.3,16.05
-15.8,-483.86,-78.07,1.99
-15.4,-453.55,-72.47,1.5
-27.88,-391.26,-166.39,-31.0
-37.71,-514.26,-127.61,7.15
-13.63,-505.68,-17.15,43.28
-13.1,-386.6,-70.44,16.51
43.23,-258.53,-108.07,-9.39
8.81,-357.58,-98.43,4.29
-28.64,-681.32,-95.2,3.9
-10.1,-564.2,-93.43,13.04
-15.44,-515.5,-92.68,20.74
-33.33,-492.17,-189.74,-3.26
20.78,-279.65,-109.32,-37.14
-39.12,-492.04,-79.37,31.36
-23.9,-622.92,-117.75,32.66
-9.02,-526.22,-139.52,-1.1
-9.08,-527.51,-63.57,-7.2
-10.02,-475.37,-18.2,6.39
-12.41,-488.3,-225.01,-20.09
-32.59,-493.83,-19.35,33.0
-17.13,-462.88,-81.44,6.49
22.98,-341.59,-93.84,-19.72
-28.84,-476.35,-92.0,6.67
-44.63,-478.98,-86.94,12.6
-19.5,-387.25,-99.99,-6.29
-0.67,-587.12,-90.73,14.49
-34.28,-549.32,-86.01,18.07
32.47,-366.87,-102.52,-16.71
-36.29,-451.01,-93.54,-4.25
-13.72,-444.48,-129.32,8.63
4.13,-526.04,-117.39,7.48
-9.82,-528.51,-92.21,16.67
17.3,-360.21,-70.97,-11.33
-62.82,-576.35,-95.95,18.43
-34.11,-589.57,-244.64,-12.24
