ch1,ch2,ch3,ch4
23.6,-18.13,8.27,-9.01
-6.05,4.42,10.66,-14.06
54.84,50.27,2.5,-21.44
-70.14,-56.01,50.63,-18.8
-28.89,17.26,5.22,-4.15
-42.88,42.98,169.1,-12.14
-21.0,14.44,-74.99,-18.77
-11.42,44.18,-13.85,-10.87
-17.0,-61.3,-27.84,-24.43
-10.27,9.4,-12.16,-14.5
-29.47,-28.87,-23.24,-10.45
-32.26,52.53,2.52,-8.33
-4.44,56.14,-3.31,-17.16
-27.02,-76.52,58.16,-21.32
-18.08,5.32,113.54,-19.42
-16.26,33.29,-114.84,-13.4
-13.42,36.05,10.17,-7.09
-15.79,32.79,-9.19,-10.48
-16.84,43.84,-4.3,-14.67
-8.61,-23.73,113.15,-12.91
-44.03,-66.56,124.96,-20.05
18.09,175.03,-139.08,3.07
-29.53,-15.95,-43.97,-26.16
-38.59,-69.26,47.34,-22.13
-11.19,53.58,14.74,-14.94
-24.54,-98.35,-52.43,-13.32
-41.45,76.81,-3.46,-17.11
73.99,25.03,3.49,-17.73
-5.59,67.45,14.98,-9.13
-76.01,80.77,24.02,-13.23
-46.33,48.32,120.67,-18.62
0.8,102.61,-52.75,-9.78
-37.63,-132.99,-40.89,-24.47
-18.41,-78.67,-13.63,-14.45
-15.64,53.96,7.37,-19.37
-11.95,21.77,210.65,-9.09
-11.89,15.12,-32.74,-29.52
-14.72,-6.23,-100.62,-18.33
-23.61,8.52,-22.1,-11.35
28.03,23.87,-1.81,-9.24
-30.46,1.72,22.0,-19.58
-33.13,16.74,49.1,-5.55
-29.79,-16.96,-37.05,-14.62
0.19,196.52,30.95,4.31
7.65,-82.39,-10.6,-26.15
41.17,15.04,128.15,-5.09
-110.58,-39.29,-106.2,-19.51
-31.04,12.4,21.86,-14.64
-5.88,128.17,-21.39,-5.08
-65.31,-124.63,199.99,-24.35
