,ch1,ch2,ch3,ch4
0,-31.23,-545.62,-88.76,27.71
1,-22.39,-428.9,-182.21,-22.96
2,1.18,-354.38,-168.5,-13.42
3,18.5,-457.71,-110.13,0.02
4,-53.78,-619.01,-72.49,40.58
5,-29.72,-514.15,-38.42,38.97
6,-33.45,-509.33,-110.24,21.07
7,-12.73,-466.67,-147.29,8.54
8,-29.76,-499.45,-117.99,4.6
9,-33.71,-475.7,-110.7,5.94
10,-33.8,-465.39,-67.68,6.61
11,-19.91,-463.64,-72.46,27.96
12,-28.6,-454.18,-99.16,11.43
13,-25.95,-403.21,-108.23,1.49
14,0.71,-441.44,-108.17,-9.72
15,-20.87,-460.67,-83.55,26.97
16,-25.29,-445.91,-95.14,13.21
17,-24.39,-410.08,-97.98,10.05
18,29.78,-335.4,-101.46,0.45
19,-58.06,-618.51,-102.04,31.8
20,-57.75,-473.85,-117.17,-6.27
21,-1.06,-439.58,-80.23,11.69
22,6.66,-479.8,-211.38,-25.92
23,-21.1,-446.76,-253.0,-34.97
24,-122.94,-632.68,73.06,81.78
25,-0.13,-491.62,-45.78,20.69
26,18.8,-466.86,-98.45,7.3
27,5.86,-442.13,-101.46,8.88
28,-15.16,-473.34,-183.03,-13.45
29,-27.59,-502.35,-150.93,3.15
30,-33.56,-492.12,-26.36,16.38
31,-21.92,-457.92,-51.97,12.37
32,-27.1,-476.77,-69.59,14.06
33,-12.7,-421.48,-100.26,2.49
34,-4.6,-435.57,-95.98,3.09
35,15.56,-343.86,-95.07,-12.69
36,-17.83,-449.26,-101.16,-0.47
37,-40.19,-515.68,-101.21,-20.0
38,-47.68,-464.56,-133.86,18.74
39,-13.24,-403.6,-137.11,-5.87
40,-48.59,-598.43,-20.32,51.61
41,-32.49,-530.31,-83.35,20.76
42,-86.0,-474.61,-102.05,-5.21
43,-57.61,-492.3,-158.16,1.64
44,97.43,-454.69,-125.38,-18.85
45,-20.3,-479.85,-133.35,19.41
46,-2.34,-474.28,-25.0,24.9
47,-27.51,-465.02,-57.18,22.11
48,-15.2,-443.74,-97.57,5.68
49,-17.0,-501.11,-80.37,32.9
50,-32.7,-487.3,-214.26,-39.06
51,-20.87,-428.46,-18.15,29.43
52,7.92,-353.3,-79.33,-3.38
53,-12.76,-485.19,-132.36,-3.91
54,-56.59,-515.67,-63.6,35.01
55,-13.41,-468.04,-88.41,5.65
56,-4.85,-397.58,-113.67,-10.0
57,-23.06,-533.21,-99.28,28.92
58,-39.61,-475.35,-108.89,28.24
59,-17.03,-369.01,-120.29,-2.28
60,-0.41,-528.77,-77.57,26.36
61,-45.48,-503.18,-83.11,25.73
62,-56.34,-512.23,-99.54,16.8
63,-41.49,-502.32,-101.94,9.04
64,28.79,-468.69,-242.11,-11.5
65,-4.52,-474.96,-190.89,-22.54
66,38.0,-347.0,30.79,10.17
67,-26.93,-526.39,-101.95,42.35
68,-53.26,-536.85,-188.85,22.31
69,-48.58,-500.87,-78.18,-12.24
70,-12.82,-450.3,-71.44,1.84
71,-15.34,-489.97,-48.94,31.09
72,-8.32,-466.15,-100.25,13.52
73,-10.37,-367.77,-100.31,-6.31
74,-53.24,-489.05,-92.2,13.64
75,-12.6,-460.95,-99.81,19.07
76,14.57,-433.26,-105.22,-0.15
77,-16.95,-504.87,-99.46,7.51
78,-41.44,-540.86,-102.32,20.42
79,-23.78,-491.41,-98.04,16.37
80,-19.52,-467.06,-102.26,10.38
81,-15.38,-454.64,-132.24,0.59
82,-21.36,-466.84,-162.98,-5.68
83,-29.12,-511.78,-180.29,-2.48
84,-44.88,-472.99,10.72,29.08
85,27.31,-443.42,-98.51,7.63
86,-7.71,-464.32,-123.81,13.69
87,-12.59,-411.77,-80.0,16.11
88,0.83,-457.34,-113.62,1.42
89,-21.67,-486.96,-80.85,4.09
90,-46.44,-465.88,-86.09,21.46
91,-25.54,-471.17,-94.66,18.1
92,-7.39,-421.41,-99.49,6.17
93,-25.89,-489.52,-94.14,19.32
94,-20.95,-315.04,-100.81,12.12
95,-19.23,-504.3,-96.14,17.72
96,-68.13,-580.13,-93.4,14.24
97,15.87,-477.41,-103.58,11.37
98,-11.33,-490.53,-105.35,15.47
99,-48.52,-524.28,-90.19,12.13
100,-2.16,-443.42,-96.68,14.31
101,-6.91,-410.49,-99.82,8.76
102,-18.93,-478.22,-105.83,16.42
103,-24.56,-524.67,-100.06,19.05
104,-16.25,-500.22,-101.33,13.63
105,-42.8,-473.83,-100.52,10.98
106,-8.47,-455.87,-104.07,17.12
107,-2.04,-475.03,-96.93,6.89
108,-41.66,-473.88,-97.71,11.75
109,-8.16,-427.66,-107.6,22.95
110,-34.58,-498.04,-105.56,16.79
