,ch1,ch2,ch3,ch4
0,6.74,771.09,-104.03,22.76
1,11.79,548.59,-113.03,3.42
2,-72.84,450.15,-105.8,25.05
3,56.71,582.63,-103.78,15.55
4,-36.86,684.65,-102.51,14.42
5,3.4,576.72,-101.78,27.93
6,30.24,362.93,-100.71,32.82
7,-78.38,251.09,-110.28,14.55
8,-62.31,915.6,-102.94,14.84
9,-163.44,248.98,-124.25,-4.91
10,132.74,681.86,-88.92,52.88
11,54.68,482.41,-117.32,1.8
12,-13.28,625.53,-105.48,29.21
13,-99.8,343.59,-107.18,23.12
14,0.27,528.6,-107.11,21.84
15,20.5,436.46,-97.21,33.3
16,-23.88,478.01,-105.94,19.09
17,-55.12,556.74,-109.82,6.62
18,-28.89,593.05,-107.94,21.21
19,21.05,500.74,-94.22,24.38
20,-79.62,521.52,-99.7,15.68
21,-84.51,835.88,-139.96,-48.31
22,60.88,349.27,-84.12,60.66
23,16.62,351.83,-98.78,34.47
24,-8.92,453.06,-98.16,33.73
25,-43.48,458.0,-87.66,23.26
26,-33.44,529.15,-120.58,-9.35
27,-12.43,476.13,-92.89,35.76
28,-151.01,489.41,-115.31,-5.84
29,84.48,529.5,-90.93,43.27
30,47.32,759.45,-97.92,12.01
31,-32.58,379.45,-100.65,20.43
32,-89.58,529.93,-111.72,8.84
33,39.61,679.21,-100.18,20.29
34,-100.8,398.77,-104.65,21.23
35,44.64,485.63,-102.8,23.67
36,-5.88,455.07,-96.13,27.92
37,-81.66,413.76,-110.16,16.27
38,44.28,563.28,-113.95,19.23
39,15.18,650.37,-96.47,33.86
40,-103.22,480.11,-115.56,5.56
41,8.65,493.31,-98.18,40.06
42,-50.46,491.7,-107.46,24.15
43,-4.56,463.68,-99.21,22.5
44,15.62,560.42,-97.46,32.08
45,-18.93,442.0,-98.7,31.33
46,-83.16,431.85,-106.54,3.23
47,-48.93,757.43,-129.65,-12.32
48,100.79,682.13,-82.0,48.48
49,-39.26,304.96,-114.63,5.79
50,-15.72,618.26,-91.62,47.72
51,7.92,491.79,-107.03,17.2
52,-128.59,484.57,-110.14,12.59
53,3.42,442.54,-106.7,23.34
54,22.96,653.7,-97.78,20.14
55,29.12,420.75,-98.76,48.52
56,45.84,665.32,-100.64,28.21
57,-77.41,354.21,-99.85,32.75
58,-30.71,-571.35,-98.07,36.47
59,-8.47,-541.11,-100.3,26.0
60,-89.93,-385.76,-92.35,30.4
61,46.18,-395.84,-113.26,20.04
62,12.99,-420.17,-108.29,25.88
63,-49.53,-418.83,-116.24,12.09
64,-78.99,-616.39,-101.26,33.96
65,16.85,-115.3,-114.69,2.16
66,40.77,-599.25,-96.56,44.37
67,-14.01,-617.77,-95.28,39.45
68,-78.53,-448.49,-100.59,20.74
69,-134.26,-707.09,-118.97,9.66
