,ch1,ch2,ch3,ch4
0,-46.09,-441.48,-119.94,27.08
1,-18.83,-489.91,-52.74,79.57
2,-15.64,-377.43,-98.09,19.19
3,7.17,-435.63,-71.07,41.55
4,-10.28,-576.04,-118.26,6.63
5,-140.14,-444.96,-66.92,0.12
6,49.34,-508.98,-59.16,88.65
7,9.44,-554.37,-106.46,16.99
8,7.36,-513.19,-16.74,62.67
9,-50.89,-511.04,-76.89,81.07
10,-81.84,-511.99,-65.57,-15.63
11,10.6,-471.67,-52.26,42.37
12,-49.77,-437.4,-128.73,-14.58
13,2.46,-544.31,-46.75,77.73
14,-54.61,-452.04,-129.58,22.29
15,-0.96,-453.64,13.16,6.56
16,-26.61,-459.24,-34.29,84.31
17,8.31,-444.69,-75.12,-14.34
18,-35.63,-435.78,-24.67,125.09
19,-99.81,-455.74,-59.5,45.31
20,-3.85,-496.29,-55.85,49.44
21,3.8,-483.17,-140.15,-10.08
22,13.9,-440.71,-30.68,9.3
23,-17.43,-387.17,-9.77,41.45
24,-31.1,-534.87,-35.29,25.58
25,-48.19,-495.53,-52.3,72.94
26,1.78,-443.94,-81.2,10.05
27,-115.89,-414.18,-112.64,32.14
28,-25.44,-471.51,-111.87,15.79
29,-21.38,-486.94,36.6,30.12
30,-15.61,-525.94,0.32,25.17
31,-23.68,-456.99,-33.78,85.63
32,-1.6,-369.25,-19.15,72.5
33,-11.55,-470.83,-60.39,21.4
34,43.42,-418.78,-108.87,22.7
35,-13.2,-454.4,-12.02,58.55
36,-62.06,-485.96,-257.97,14.17
37,-25.12,-508.81,42.74,39.12
38,-9.73,-485.74,12.38,24.94
39,-17.52,-410.83,-46.69,66.65
40,-10.19,-424.6,-15.42,49.21
41,-48.94,-404.98,-82.26,-1.22
42,-57.94,-440.81,-116.75,7.55
43,-41.45,-540.32,-69.87,86.6
44,8.73,-490.98,14.24,48.81
45,-49.2,-508.5,17.44,63.23
46,-22.1,-527.03,-35.33,7.14
47,23.38,-476.95,-78.5,7.75
48,2.01,-500.85,-55.83,53.17
49,-27.6,-512.92,-31.91,53.34
50,-28.44,-513.41,-42.22,48.15
51,30.86,-409.02,-100.2,36.72
52,-26.81,-500.49,-74.09,-5.78
53,-81.19,-509.01,-115.36,52.34
54,-60.95,-431.73,37.92,50.07
55,2.25,-482.47,-18.22,53.03
56,-35.54,-481.85,-60.77,25.87
57,18.34,-407.13,-98.05,35.65
58,-50.1,-391.33,-90.5,-10.8
59,-4.36,-476.51,71.75,73.88
60,-0.02,-443.66,-42.05,28.63
61,-39.73,-479.33,-75.27,-0.53
62,-67.42,-421.14,-18.36,44.66
63,-82.97,-388.92,-70.1,43.96
64,30.62,-461.19,-111.65,1.33
65,-0.23,-530.39,-43.98,71.2
66,-78.8,-460.07,-127.16,-43.58
67,-19.59,-509.4,114.07,87.82
68,-22.02,-413.51,-45.79,90.03
69,3.39,-474.29,-28.13,48.34
70,19.41,-448.02,-35.04,25.55
71,-81.15,-493.72,-30.46,35.88
72,-53.31,-410.23,-68.15,13.57
73,-17.43,-474.89,-46.33,29.09
74,-0.08,-432.69,-64.83,29.5
75,-42.46,-526.94,-66.98,-45.19
76,18.59,-515.26,-3.15,124.81
77,-49.84,-423.6,-16.66,73.22
78,16.38,-382.8,-101.0,44.1
79,-43.51,-493.21,-120.81,28.38
80,-37.28,-400.86,-27.1,14.45
81,-41.63,-382.28,-0.74,61.9
82,-41.41,-483.02,-23.06,50.2
83,48.05,-504.16,3.81,62.97
84,-2.7,-439.41,-33.44,57.27
85,-29.75,-457.72,-8.24,58.5
86,-112.19,-482.38,-195.2,33.6
87,58.52,-559.98,-4.16,6.05
88,-0.88,-488.21,-5.43,57.83
89,-14.93,-478.22,-23.6,46.0
90,-3.9,-463.75,-16.33,47.7
91,-26.07,-482.6,-38.36,67.16
92,-15.57,-406.78,-55.1,29.89
93,-85.26,-483.38,-62.08,40.63
94,-116.67,-457.35,-211.53,-92.01
95,50.48,-500.19,34.41,79.59
96,-111.84,-425.54,-19.96,88.61
97,40.79,-452.04,-4.45,45.71
98,-11.55,-431.2,-10.25,46.22
99,1.48,-410.08,-54.11,20.35
100,-33.94,-443.7,-87.55,34.9
101,-136.58,-436.98,-155.52,-27.56
102,58.81,-415.97,69.4,75.82
103,-23.24,-359.98,-3.54,60.1
104,-8.83,-499.18,-25.51,46.66
105,-40.19,-523.99,-28.15,41.95
106,-38.87,-460.25,-35.47,40.21
107,-52.15,-455.79,-25.24,35.3
108,-125.22,-482.77,-20.56,66.56
109,74.61,-486.92,-33.13,-64.98
110,-15.12,-506.11,-52.84,97.98
111,-20.4,-476.29,-39.21,47.68
112,-32.96,-469.89,-35.04,42.01
113,-28.33,-455.21,-58.71,35.85
114,-43.17,-459.87,-194.47,-19.37
115,-33.44,-471.84,68.05,60.2
116,-136.02,-447.39,-111.53,24.83
117,26.07,-427.58,-1.13,59.9
118,21.4,-403.05,-12.38,63.91
119,-12.23,-449.11,-66.37,47.97
120,-13.04,-443.37,-70.09,37.56
121,-45.21,-427.62,-67.24,42.88
122,-46.43,-438.99,-16.02,12.65
123,-18.68,-378.54,-31.72,62.15
