ch1,ch2,ch3,ch4
-31.32,68.4,34.56,12.55
7.59,70.63,29.53,3.74
-120.87,39.78,41.78,27.71
23.53,-35.07,35.49,0.53
49.71,111.45,35.03,15.66
-113.37,51.41,40.09,31.16
16.0,-45.31,33.13,13.82
16.81,17.95,35.7,10.78
-1.3,33.63,40.32,22.88
126.69,151.44,34.62,23.06
-110.99,-56.06,34.75,13.51
-13.01,49.22,39.29,15.37
-1.38,29.04,44.71,16.56
-118.81,-84.52,43.84,18.65
51.52,-1.88,35.23,-0.69
-105.27,180.09,37.69,18.11
74.76,-45.3,41.05,27.16
44.19,85.17,35.14,9.45
15.59,50.94,43.62,24.24
-39.88,-38.79,22.38,-6.73
0.12,-15.65,36.82,16.37
-81.21,-1.13,42.98,33.83
-4.63,73.07,31.57,6.08
-8.69,79.17,45.33,33.98
-34.75,-82.63,29.79,4.84
60.51,45.4,27.08,2.72
-75.51,27.23,34.72,18.72
61.09,179.62,50.38,36.12
-87.43,-110.48,32.9,8.62
0.25,-58.85,32.77,12.67
-93.21,81.48,43.68,27.41
20.45,-9.41,31.78,8.93
25.24,107.2,39.39,23.95
52.99,65.14,39.63,21.41
-52.33,-29.16,30.15,17.64
35.09,24.87,39.17,15.17
-144.38,147.53,31.9,23.15
-64.53,-204.36,36.25,24.02
44.14,3.09,37.13,19.56
-64.49,82.68,44.28,33.2
73.35,-10.88,16.96,1.17
145.33,251.24,26.38,5.52
-3.09,-136.9,24.13,-1.97
-11.69,-63.17,35.64,20.89
-124.46,-35.5,50.41,40.61
121.51,102.68,26.55,12.08
-296.31,66.1,57.53,47.77
37.56,96.45,15.68,-5.47
217.1,-25.31,11.73,-7.46
24.64,111.63,31.6,14.94
