ch1,ch2,ch3,ch4
72.05,-7.49,23.71,5.53
44.38,34.04,22.57,-2.93
-87.45,-58.1,26.61,4.55
10.79,-6.86,29.88,2.84
49.66,109.7,26.13,5.61
-33.67,-15.69,30.53,2.88
-94.94,63.4,30.38,3.41
-44.89,-124.84,24.39,-3.11
32.42,184.06,32.72,10.7
-69.04,-105.2,27.84,-2.1
71.59,22.54,19.73,-6.87
-37.23,-12.76,30.43,1.1
7.87,160.21,37.17,11.6
-9.59,-105.42,30.95,3.39
-40.64,-69.77,29.35,-5.37
36.2,7.32,40.44,14.25
53.27,142.31,17.59,-12.21
-46.65,-20.03,32.29,1.2
-32.81,-5.69,27.45,3.45
-102.35,27.17,35.05,13.98
33.56,81.18,22.56,-0.89
-287.65,-127.23,35.7,15.22
229.15,84.04,33.34,14.69
72.83,-69.95,17.83,-14.7
-29.86,83.53,31.34,9.39
32.11,27.34,19.32,-4.18
-94.92,-47.41,30.29,0.41
-12.33,-36.68,42.4,24.78
-18.68,64.62,19.51,-4.92
-81.86,8.38,35.7,10.08
132.11,65.79,31.14,3.02
-31.99,-82.6,35.34,7.53
-81.73,129.95,36.67,9.01
39.05,-47.68,18.86,-6.25
-59.73,5.58,19.6,-10.1
-17.34,107.52,37.18,10.38
81.48,-2.66,20.16,-7.94
-14.66,-136.05,37.51,4.05
-36.58,94.21,28.6,3.45
6.1,-29.87,23.12,-12.77
-32.64,-10.68,44.44,20.94
-67.84,21.58,33.14,2.92
-77.47,11.69,18.35,-6.25
71.23,22.07,34.78,6.49
13.79,16.47,25.38,-1.36
-136.8,26.63,30.7,6.28
87.12,95.75,31.3,10.19
-29.29,-123.43,43.97,20.81
-5.83,48.99,19.97,-9.41
36.04,27.32,20.59,-11.37
