ch1,ch2,ch3,ch4
28.99,-1.46,-1.31,-28.79
-63.22,-104.55,5.17,-25.43
-69.3,47.83,3.23,-8.95
-50.22,-45.88,11.93,0.12
76.58,215.12,16.26,2.91
-6.95,-10.92,1.33,-14.13
-64.88,18.25,9.44,-25.72
-38.85,144.35,19.57,5.63
29.97,-159.38,5.29,-46.06
-16.27,58.35,-1.57,-39.39
-2.56,39.1,-1.07,-12.13
-122.55,-49.46,8.99,-8.0
153.61,-3.19,5.11,-21.06
-12.32,47.47,8.64,-11.57
-64.06,-13.75,9.18,-19.28
-12.46,69.75,11.7,-18.23
-244.85,131.84,28.92,29.66
186.54,17.69,-15.86,-43.14
23.33,33.29,5.96,-23.92
-31.1,-164.01,0.18,-35.86
-89.47,78.43,21.86,14.8
48.34,21.84,4.95,-8.42
-49.59,205.86,6.72,5.28
16.71,-118.04,4.81,-11.53
-90.04,19.1,4.3,-36.73
66.56,40.65,11.61,-9.99
-81.9,-8.02,16.37,-9.18
8.61,112.01,6.47,-22.32
69.64,-51.75,-8.19,-35.71
-55.74,-38.74,8.54,-9.68
-66.4,28.71,6.53,-20.95
-80.6,109.74,19.91,4.91
71.77,305.04,7.93,-16.28
10.01,-277.4,-6.69,-47.35
-49.81,24.19,13.47,1.94
1.43,-15.86,13.88,-7.99
-2.93,27.82,6.88,-32.47
-128.07,151.67,4.97,-26.16
4.7,-127.54,15.11,-1.95
90.58,173.33,-4.02,-11.75
27.91,9.08,16.26,-0.82
-58.59,15.58,8.8,-21.71
-111.16,-54.96,13.52,-17.72
6.11,56.11,29.76,-1.48
71.81,-8.93,-5.38,-19.53
-59.28,119.3,12.22,-20.24
-29.48,-125.22,3.86,-34.67
-7.29,39.35,5.3,-25.9
-58.41,40.03,8.48,-17.89
-54.08,101.06,15.39,-4.04
