ch1,ch2,ch3,ch4
-77.12,-592.24,-92.96,39.16
-37.97,-427.38,-102.06,19.87
-64.69,-502.07,-97.27,30.32
60.37,-486.12,-95.99,31.47
-1.86,-472.17,-105.63,25.78
3.76,-354.37,-112.03,14.79
-29.63,-507.19,-108.39,23.82
8.79,-511.25,-111.17,14.48
-8.42,-220.13,-105.86,17.0
-54.47,-597.85,-96.8,38.46
-35.85,-500.07,-96.52,36.3
13.78,-495.22,-105.67,16.78
-65.36,-531.74,-116.86,6.13
29.41,-290.55,-104.93,34.71
-39.34,-587.18,-103.33,39.38
-36.26,-464.47,-101.95,37.85
-15.02,-342.47,-104.94,26.77
97.18,-129.65,-125.34,3.66
-102.37,-840.55,-100.81,45.58
17.27,-414.92,-94.69,48.32
14.45,-470.18,-111.13,14.43
27.23,-379.49,-110.81,16.62
-40.73,-505.53,-109.88,32.76
-34.91,-301.39,-108.26,26.77
3.62,-557.32,-114.87,25.96
-12.55,-428.65,-107.41,29.91
-5.3,-535.21,-107.95,29.18
-93.06,-519.34,-117.1,20.22
19.33,-495.6,-104.93,35.9
50.09,-363.41,-112.37,25.92
-25.67,-490.18,-108.39,21.05
-72.44,-459.14,-94.64,35.11
-28.66,-438.16,-102.69,21.64
4.62,-389.59,-124.61,-4.54
53.09,-461.92,-102.65,44.22
-4.81,-546.54,-97.37,43.64
-16.37,-482.39,-107.0,19.65
-27.02,-434.6,-106.84,16.83
21.46,-467.39,-106.63,21.45
-23.22,-518.56,-101.39,28.97
-0.67,-385.8,-101.87,23.42
-53.51,-566.16,-111.77,16.44
-69.2,-470.78,-107.65,14.84
54.54,-262.03,-108.57,29.75
-0.93,-535.3,-106.68,34.57
-72.75,-430.92,-113.59,6.47
-97.95,-536.79,-91.06,33.57
33.42,-448.4,-121.89,-11.14
68.81,-229.84,-94.84,49.03
6.92,-598.69,-78.07,60.84
