ch1,ch2,ch3,ch4
-348.01,-530.25,-81.93,45.6
262.59,-541.18,-102.29,29.21
17.07,-467.99,-103.21,12.71
19.21,-606.91,-101.79,35.48
-63.45,-565.89,-103.96,26.32
12.76,-337.85,-95.41,34.56
-35.14,-545.46,-103.09,14.56
-44.44,-513.77,-96.69,24.16
13.57,-462.07,-99.7,22.16
-59.7,-532.04,-100.5,18.83
-48.84,-403.33,-96.87,29.86
-24.92,-587.7,-114.25,21.04
-29.68,-186.28,-101.09,24.77
-0.47,-489.0,-90.62,33.99
0.38,-577.16,-98.91,27.48
16.82,-558.67,-102.5,14.73
-28.15,-554.44,-108.09,21.78
-10.74,-511.03,-100.93,20.72
-170.52,-470.41,-102.75,7.47
12.42,-164.93,-131.29,-23.89
122.52,-618.45,-81.9,73.3
7.25,-540.33,-89.26,25.62
-76.48,-584.66,-101.88,18.07
30.35,-301.7,-107.01,19.23
-84.66,-625.86,-91.39,31.14
-20.2,-455.23,-100.87,19.36
26.03,-509.82,-94.59,31.82
-43.85,-529.42,-92.99,28.82
-116.6,-596.87,-103.91,19.03
-131.46,-276.36,-98.8,16.25
188.54,-126.19,-125.08,-3.04
77.69,-731.87,-94.57,48.84
0.66,-589.19,-93.54,38.29
-46.23,-527.79,-98.16,24.87
-35.47,-509.09,-102.84,25.34
-36.16,-612.4,-107.82,18.16
-32.03,-438.09,-103.43,14.6
-6.56,-451.09,-95.62,30.13
-66.91,-520.32,-97.67,7.57
-117.05,-487.07,-100.15,32.14
-135.95,-111.44,-96.2,21.05
187.87,-491.19,-118.46,4.39
43.33,-644.78,-105.93,22.73
3.22,-470.27,-78.46,60.03
-11.14,-594.45,-93.74,24.69
-12.45,-384.47,-89.24,29.8
-80.44,-512.12,-97.58,19.37
-46.77,-501.27,-92.48,20.13
-25.58,-627.3,-99.61,18.09
41.27,-427.97,-100.42,10.0
