,ch1,ch2,ch3,ch4
0,-10.38,-465.03,960.54,-5.54
1,-22.94,-477.88,854.05,10.78
2,-20.08,-496.68,831.78,-11.26
3,-10.81,-499.53,911.33,50.05
4,-5.47,-476.97,994.96,-12.48
5,-39.78,-514.96,767.9,-23.14
6,-13.91,-489.29,892.15,10.52
7,-10.57,-475.27,1117.39,-8.04
8,-26.42,-510.43,761.9,65.43
9,-14.43,-483.65,766.03,-36.3
10,-18.04,-487.82,978.71,-15.18
11,-15.87,-481.66,798.11,34.67
12,-23.39,-501.46,863.33,9.72
13,-18.91,-446.69,869.17,26.87
14,-4.04,-433.22,863.83,-38.55
15,-6.21,-494.65,915.01,20.9
16,-33.98,-532.38,834.68,62.07
17,-24.47,-474.97,919.49,-11.15
18,-25.08,-497.86,855.06,-19.07
19,-26.54,-503.52,880.22,15.64
20,-4.45,-481.11,1094.05,43.76
21,-31.88,-491.54,736.8,-4.42
22,-43.36,-510.29,839.39,5.23
23,-7.89,-476.49,849.93,23.45
24,-8.97,-434.22,873.57,7.24
25,-22.52,-500.94,916.11,-7.32
26,-19.34,-491.17,864.82,6.58
27,-23.04,-492.77,872.44,18.38
28,-7.38,-463.61,839.95,-34.45
29,-19.28,-482.05,861.08,20.99
30,-29.43,-487.33,875.25,24.14
31,-21.03,-470.18,870.5,6.85
32,-17.68,-463.5,873.12,-16.01
33,-12.85,-478.01,869.8,-61.72
34,-27.23,-504.13,854.42,21.79
35,-20.29,-444.45,894.63,54.74
36,-29.14,-494.69,888.55,9.17
37,-26.1,-516.29,1025.99,79.23
38,-26.23,-499.54,865.18,7.47
39,-8.85,-462.48,977.7,16.95
40,-18.13,-489.9,764.2,-19.31
41,-25.5,-463.56,838.37,16.03
42,-1.51,-444.38,861.89,3.98
43,-39.1,-478.47,894.8,40.74
44,-23.41,-487.31,929.01,-19.15
45,-25.81,-468.39,813.17,-31.26
46,-23.89,-496.81,925.53,-20.1
47,-41.4,-533.67,830.61,84.21
48,-30.46,-490.25,893.08,54.03
49,-16.53,-503.05,938.93,16.78
50,-37.14,-492.89,856.61,43.21
51,-22.43,-453.04,826.4,11.57
52,-24.43,-491.32,869.74,-35.68
53,-20.62,-476.77,916.32,42.38
54,-21.86,-479.49,827.84,41.01
55,-24.76,-484.96,886.72,-40.15
56,-13.27,-458.18,847.51,-65.53
57,-19.64,-485.6,998.99,19.78
58,-34.06,-484.85,816.23,25.16
59,-25.07,-488.81,924.07,48.31
60,-22.93,-475.1,810.71,-3.83
61,-18.01,-487.93,864.99,2.67
62,-15.7,-482.55,1085.85,65.38
63,-21.41,-500.67,742.04,15.51
64,-32.51,-491.9,827.34,-31.57
65,-23.79,-494.7,864.8,24.39
66,-16.41,-457.09,880.99,1.37
67,-22.89,-462.47,855.04,7.44
68,-15.88,-497.57,869.35,-26.33
69,-25.54,-477.73,896.1,28.8
70,-20.44,-447.15,861.64,-56.25
71,-18.45,-449.13,890.86,26.64
72,-23.51,-527.67,929.07,-16.23
73,-29.85,-506.0,814.66,55.1
74,-20.69,-499.73,852.18,7.89
75,-26.16,-479.8,860.72,-0.97
76,-21.47,-494.28,863.54,25.02
77,-30.3,-484.54,872.43,37.71
78,-2.81,-453.96,884.48,-1.92
79,-4.95,-464.32,1364.86,29.93
80,-13.73,-495.24,788.84,75.89
81,-9.05,-472.81,606.2,-160.47
82,-9.06,-477.96,823.55,-24.56
83,-34.06,-490.78,799.7,50.06
84,-31.5,-509.49,893.34,21.86
85,-31.74,-494.04,873.84,34.48
86,-26.57,-487.02,868.04,27.5
87,-32.13,-492.71,885.07,32.49
88,-32.71,-485.82,900.72,22.57
89,-17.61,-486.07,-131.49,11.42
90,-14.64,-477.33,-85.02,7.71
91,6.26,-466.58,168.33,25.15
92,-16.22,-473.34,-283.25,25.44
93,-30.23,-483.56,-155.37,-20.12
94,-18.42,-435.77,-126.65,-18.46
95,-25.04,-487.49,-38.85,58.63
96,-42.4,-523.82,-151.23,-29.28
97,-19.87,-492.54,-47.46,-13.92
98,-16.85,-479.41,-39.71,31.82
99,-18.52,-468.51,-236.17,-33.46
100,-19.67,-464.07,-84.89,50.15
101,-11.39,-447.16,-71.22,35.16
102,-17.63,-468.51,-116.84,27.93
103,-29.84,-524.56,-120.93,14.6
104,-25.77,-469.5,-142.94,-8.12
105,-24.34,-488.98,-108.53,2.69
106,-29.89,-510.59,-108.74,21.56
107,-26.81,-482.31,-135.2,-41.85
108,-27.31,-499.01,-93.1,58.82
109,-35.52,-484.27,-93.06,38.1
110,-21.54,-474.08,-159.38,45.69
111,-12.12,-491.36,-81.43,-40.24
112,-19.35,-485.91,-18.44,38.94
113,-30.24,-496.22,172.39,51.5
114,-15.08,-482.06,-379.1,-95.31
115,-37.49,-501.61,-145.88,41.25
116,-9.53,-460.63,-102.61,27.22
117,-23.01,-461.22,-82.95,14.59
118,-26.67,-475.36,-114.49,-2.37
119,-26.08,-498.6,-68.69,33.49
120,-29.98,-495.65,-141.18,-15.11
121,-15.52,-464.91,-79.17,7.04
122,-20.26,-483.36,-41.03,9.46
123,-31.06,-497.26,-205.93,-18.83
124,-26.23,-473.19,-42.12,26.59
125,-14.8,-480.38,34.46,6.28
126,-23.67,-480.87,-215.71,46.91
127,-28.99,-488.69,-124.72,6.37
128,-13.08,-468.94,-43.75,-12.4
129,-25.76,-488.94,-146.47,0.04
130,-19.47,-464.15,-136.56,-41.68
131,-14.86,-474.57,-110.29,72.93
132,-28.67,-486.13,-117.01,-2.83
133,-21.1,-492.85,-47.31,2.81
134,-18.72,-503.59,-4.95,57.09
135,-31.03,-503.75,-139.33,10.92
136,-22.96,-489.56,-127.29,17.11
137,-25.53,-480.95,-114.16,-14.21
138,-21.46,-484.61,-112.83,19.62
139,-24.27,-481.6,-96.27,8.44
140,-16.59,-474.31,5.48,13.16
141,-31.85,-489.05,-170.34,5.74
142,-28.83,-490.66,-150.66,-3.45
143,-21.31,-464.48,-59.98,40.63
144,-11.05,-459.25,-148.05,-32.5
145,-18.31,-476.86,-101.33,48.77
146,-14.0,-473.31,-108.22,-5.59
147,-23.12,-487.62,134.7,87.53
148,-28.0,-501.27,-133.52,-22.91
149,-20.59,-498.1,-213.6,-69.6
150,-18.36,-478.26,-113.12,61.3
151,-17.77,-458.13,-129.25,30.01
152,-32.6,-503.47,-111.49,29.18
153,-24.74,-488.13,-50.19,29.83
154,-18.37,-490.35,-137.29,11.67
155,-7.26,-482.25,115.27,30.75
156,-27.59,-478.98,-272.46,5.37
157,-27.76,-466.67,-136.95,-30.93
158,-16.03,-478.68,-75.32,13.8
159,-8.79,-467.56,-33.09,21.36
160,-24.48,-491.82,-185.2,-17.25
161,-28.14,-493.3,-113.56,47.39
162,-24.06,-498.01,-89.46,25.8
163,-33.11,-501.46,-106.05,26.38
164,-16.52,-483.56,-87.32,24.2
165,-2.91,-479.94,71.72,-10.26
166,-21.65,-484.54,-274.99,-12.07
167,-34.05,-480.05,-106.19,2.33
168,-17.46,-463.0,-119.85,8.44
169,-13.92,-469.27,-47.88,43.49
170,-28.97,-492.39,-122.58,5.66
171,-34.13,-509.65,-116.28,28.77
172,-34.78,-490.42,-101.29,49.93
173,-27.28,-475.45,-48.36,35.64
174,-5.1,-456.05,-21.25,13.02
175,-26.3,-476.61,-180.51,-23.15
176,-23.99,-468.12,-104.14,22.13
177,-1.4,-435.63,-148.06,-60.39
178,-23.5,-476.18,-104.42,61.05
179,-31.33,-518.33,-69.64,17.06
180,-26.73,-494.01,-127.67,28.86
181,-29.35,-486.82,-106.22,5.13
182,-25.56,-503.79,34.67,56.44
183,-8.63,-480.35,-104.82,-49.02
184,-12.42,-482.11,-131.6,67.05
185,-25.45,-483.92,-119.88,-24.58
186,-29.22,-498.1,-87.78,17.38
187,-16.37,-468.09,-125.02,-3.62
188,-11.58,-466.61,-186.96,-20.76
189,-24.02,-492.42,-94.56,11.53
190,-35.69,-487.12,-88.73,25.79
191,-7.12,-472.57,114.58,49.42
192,-29.54,-499.92,-196.63,13.76
193,-39.14,-482.96,-156.33,2.77
194,-21.3,-457.44,-118.67,12.54
195,-6.65,-478.73,-96.79,14.53
196,-27.09,-506.42,-100.75,14.32
197,-23.65,-469.27,-123.59,1.5
198,-26.63,-479.74,-123.43,-26.41
199,-26.33,-473.68,-123.95,20.98
200,-17.43,-476.12,-72.15,9.83
201,-15.22,-457.62,-53.42,28.21
202,-16.84,-483.86,-182.16,-14.53
203,-29.78,-493.23,-101.92,15.29
204,-34.26,-481.89,-95.45,56.7
205,-16.25,-473.66,-42.89,-1.7
206,-26.78,-475.79,-176.02,6.63
207,-24.35,-499.73,-89.36,24.5
208,-20.19,-485.42,-55.2,6.76
209,-13.26,-485.15,-139.98,-4.81
210,-9.78,-471.14,-123.94,28.22
211,-24.68,-479.68,-110.08,20.26
212,-16.06,-472.42,-116.83,-16.67
213,-11.42,-479.77,-54.84,43.48
214,-27.35,-479.22,-132.15,17.09
215,-21.04,-485.92,-131.3,-2.5
216,-29.67,-498.03,-111.33,35.9
217,-20.97,-480.44,-107.82,34.95
218,-12.72,-484.58,47.03,42.66
219,-8.3,-483.06,-152.05,-14.51
220,-20.4,-463.24,-170.81,33.71
221,-17.81,-435.63,-115.32,14.55
222,-29.09,-499.52,-112.54,12.02
223,-16.14,-496.49,-107.89,7.79
224,-17.04,-457.08,-105.69,3.6
225,-19.57,-496.16,-94.95,17.66
226,-20.66,-502.91,-53.8,17.05
227,-17.76,-489.95,-124.74,-14.24
228,-21.68,-493.59,-106.22,30.48
229,-21.35,-479.15,-114.06,9.61
230,-15.49,-462.72,-116.02,-31.95
231,-26.55,-484.78,-91.17,-1.36
232,-8.23,-489.95,-13.98,79.83
233,-11.45,-481.78,-155.3,-18.68
234,-18.9,-478.12,-117.77,17.31
235,-11.98,-491.08,-118.65,-5.8
236,-29.21,-485.41,-94.72,40.37
237,-25.52,-472.33,-107.84,-4.54
238,-24.72,-488.18,-103.95,19.92
239,-22.53,-482.57,-102.28,20.33
240,-19.48,-476.42,-101.72,11.39
241,-18.72,-474.9,-105.48,10.55
242,-18.69,-478.0,-98.71,9.45
243,-22.17,-473.28,-104.62,2.63
244,-24.37,-471.56,-102.24,3.08
245,-25.86,-479.16,-96.48,10.15
246,-18.44,-475.0,-109.76,8.59
247,-20.92,-470.72,-107.13,4.3
248,-23.99,-480.74,-102.91,14.73
249,-23.97,-468.3,-105.74,14.5
250,-17.63,-471.85,-118.65,20.21
251,-16.23,-478.2,-106.48,-1.19
252,-23.6,-488.12,-113.98,-1.37
253,-23.81,-479.82,-88.49,11.72
254,-12.81,-475.15,-108.87,4.79
255,-14.19,-480.54,-111.69,6.17
256,-8.41,-474.94,-109.64,8.44
257,-20.54,-480.67,-127.74,-8.74
258,-25.22,-486.97,-113.88,3.4
259,-26.04,-490.69,-107.9,22.76
260,-20.81,-476.31,-109.29,7.86
261,-25.48,-479.91,-104.46,6.3
262,-12.84,-481.78,-106.96,7.21
263,-16.61,-476.74,-108.92,2.27
264,-22.9,-476.0,-109.26,1.48
265,-19.39,-481.89,-111.6,4.75
266,-12.03,-476.78,-114.04,3.27
267,-14.25,-471.63,-118.52,3.54
268,-22.39,-477.95,-112.72,3.52
269,-18.53,-478.79,-109.93,1.66
270,-22.24,-475.3,-108.06,-0.0
271,-21.35,-477.0,-114.43,3.08
272,-15.55,-476.54,-113.63,2.81
273,-24.98,-475.49,-109.98,1.27
274,-26.83,-472.89,-108.53,0.86
