ch1,ch2,ch3,ch4
-20.17,-467.15,-266.27,-12.24
-19.45,-470.76,-78.04,11.3
-27.82,-471.74,-142.61,20.31
-24.43,-472.08,-104.83,17.5
-30.43,-475.16,-65.49,53.83
-22.88,-462.13,-90.38,34.65
-13.95,-470.25,-136.58,31.67
-5.31,-459.21,-182.72,5.09
-23.13,-473.33,-17.36,-3.43
-11.83,-460.33,-7.69,52.57
-12.98,-478.02,-75.74,74.23
-35.61,-488.17,-200.78,6.44
-21.85,-464.46,-145.88,7.49
-18.29,-464.93,-133.68,-19.51
5.93,-432.42,-168.77,-47.69
-3.5,-480.52,-29.7,159.08
-11.97,-458.75,-20.14,-72.84
-25.12,-470.74,-237.42,41.27
-5.33,-440.5,-82.57,0.27
-1.19,-446.15,64.06,4.62
-36.54,-483.69,-268.94,7.4
-30.0,-471.28,-137.85,46.11
5.71,-452.36,78.61,-20.4
-18.23,-473.18,-135.65,19.63
-24.3,-470.73,-88.37,-12.18
-20.04,-460.68,-271.86,1.19
-29.58,-486.14,-85.7,54.39
-26.98,-466.35,-124.73,4.11
13.94,-443.14,58.65,5.29
-18.04,-501.73,-144.2,194.98
-40.77,-487.8,-183.76,-72.47
-29.57,-463.73,-132.28,-31.58
-21.62,-453.61,-113.1,31.33
-8.69,-468.7,-139.41,-19.39
-4.83,-459.23,-108.08,-42.83
0.55,-441.57,-133.66,52.45
-33.58,-490.56,-136.82,-5.99
-14.86,-476.45,-101.31,52.69
-20.78,-477.03,-77.32,26.5
-12.97,-447.02,-96.16,-13.29
-16.02,-475.35,-131.92,22.34
-5.81,-464.22,-10.77,132.42
-26.93,-465.17,-167.84,-101.03
-20.85,-473.57,-133.01,53.15
-29.25,-436.66,-115.54,9.16
-7.62,-440.29,-149.89,-10.68
-15.52,-462.88,7.45,31.9
-7.54,-462.96,-19.54,60.21
-17.78,-466.5,-215.29,7.97
-22.29,-461.82,-135.5,-40.94
