ch1,ch2,ch3,ch4
-0.21,61.73,20.63,144.99
35.32,142.43,12.58,64.27
35.83,156.46,4.8,58.91
24.4,47.6,1.74,57.17
42.13,66.8,46.22,66.54
39.33,64.83,7.0,47.59
97.28,142.71,-3.52,55.65
99.59,189.99,-5.55,48.59
55.16,79.88,13.99,60.84
62.75,33.75,8.73,42.38
105.7,145.51,12.66,57.26
90.72,109.03,22.36,74.83
95.03,124.92,13.67,-38.34
119.05,166.96,33.1,138.47
82.25,128.95,-7.48,-17.79
77.52,198.76,19.04,51.63
83.5,137.9,18.15,-5.48
73.83,134.54,118.98,14.03
57.71,157.94,-28.25,90.6
66.51,154.09,-1.78,-21.57
53.05,125.51,1.07,0.81
37.76,158.55,11.84,12.48
48.1,179.34,17.79,9.76
47.22,171.51,27.34,-5.59
8.0,139.34,30.21,-6.3
12.21,157.14,36.29,-18.57
15.47,81.4,35.39,-30.07
3.87,111.91,40.5,-25.84
-50.45,86.98,37.35,22.88
-30.66,145.35,63.93,-50.75
-58.08,75.23,30.44,-27.32
-86.72,72.46,77.66,-59.2
-79.71,72.52,16.32,-25.62
-74.94,44.54,42.42,-30.93
-82.75,77.65,53.99,-1.1
-89.07,-50.43,60.47,-30.07
-77.44,-25.86,59.93,-121.9
-84.1,3.34,44.8,-65.28
-105.33,-61.04,57.9,-64.56
-76.25,-1.39,102.01,-75.08
-83.4,36.43,72.62,-77.44
-100.81,-36.75,0.74,-37.42
-91.69,-58.44,43.09,-93.05
-82.63,-89.87,41.08,-103.7
-50.94,1.73,71.32,-74.68
-55.24,38.91,42.26,-88.24
-81.1,-185.93,42.5,-119.24
-82.94,-147.58,48.31,-94.79
-57.06,-117.36,40.71,-102.9
-33.7,-98.5,55.32,-141.37
