ch1,ch2,ch3,ch4
-36.25,-510.8,-210.46,-7.4
-43.61,-526.16,-143.41,64.01
-23.7,-492.23,-75.42,56.48
-30.31,-489.77,-13.53,46.97
-7.41,-481.8,-275.79,-60.2
-61.12,-544.41,-202.38,56.29
-43.9,-483.21,-83.03,25.97
-44.89,-514.3,-225.39,8.41
-27.26,-497.77,-107.07,38.84
-45.78,-506.74,-108.57,31.8
-38.25,-498.77,-113.91,69.19
-36.78,-497.33,-114.45,108.29
-43.05,-514.19,-105.05,-37.5
-34.08,-476.16,-5.64,89.19
-48.66,-525.37,-204.57,4.02
-15.17,-485.24,189.18,50.21
-26.63,-472.47,-555.91,-107.35
-47.49,-537.39,-148.84,120.24
-40.34,-515.14,-98.17,-11.41
-30.45,-487.88,-103.77,13.0
-54.64,-541.23,-117.57,129.81
-36.87,-519.55,77.39,15.11
-40.06,-515.09,-222.55,20.68
-9.27,-461.84,27.17,-39.3
-52.77,-504.88,-304.01,30.16
-50.67,-535.38,-135.76,81.9
-26.06,-498.85,-178.07,44.55
-22.1,-443.14,42.68,-10.98
-54.62,-510.76,-275.27,-9.31
-45.22,-522.06,-141.39,26.54
-49.86,-526.74,-13.53,65.61
-41.43,-520.22,-88.47,35.99
-17.31,-455.63,-85.82,95.29
-14.42,-475.93,93.7,91.75
-7.05,-506.65,-289.54,9.75
-45.47,-550.25,-57.53,40.02
-41.22,-511.24,-230.09,-173.79
-26.16,-523.1,-11.18,168.45
-22.52,-446.22,-235.06,-76.41
-32.78,-479.48,-75.68,10.71
-42.79,-513.86,-159.55,24.26
-68.84,-541.6,-103.38,143.04
-31.35,-526.17,-170.69,-17.45
-5.33,-464.04,-123.56,67.18
-53.1,-516.29,-141.01,-17.84
-31.82,-507.77,-17.31,36.48
-5.13,-523.76,446.07,216.87
-73.24,-632.05,432.38,-27.11
-39.82,-561.85,738.38,-65.5
-4.56,-375.59,776.99,103.96
