ch1,ch2,ch3,ch4
-22.74,5.13,-26.2,-0.67
-27.48,-14.99,-24.28,-9.36
-15.1,28.97,-16.63,-18.81
-11.46,60.46,-23.84,-4.07
-20.68,-18.01,6.41,-20.62
-13.97,31.75,3.74,12.46
-4.28,48.04,10.34,96.92
-26.64,13.77,1.25,-119.64
-14.8,62.89,3.0,8.07
-19.28,6.44,23.03,16.91
-22.39,-1.57,-30.74,-69.38
-11.07,48.46,10.36,-8.12
-8.62,4.94,10.09,12.9
-21.18,62.99,0.36,-128.78
-22.68,14.0,21.08,34.45
-15.38,13.32,57.3,166.46
-20.03,-7.97,-9.69,-101.03
-13.52,13.12,-19.97,-47.5
-22.88,42.93,25.29,35.02
-20.1,7.29,-23.62,-131.76
-10.23,47.36,8.99,-2.26
-5.49,103.66,34.59,24.09
-19.77,-41.53,-1.94,15.91
-27.39,38.32,16.29,-21.51
-25.16,-44.98,-2.17,22.24
-16.93,22.26,1.5,-32.37
-15.27,19.37,-0.79,-48.6
-15.13,34.46,-23.03,-34.07
9.55,92.16,87.04,120.17
-23.18,10.13,5.21,-102.68
-44.74,-3.47,3.46,-56.85
-20.46,40.22,-9.21,16.96
-14.99,-49.94,-8.13,-63.86
-21.13,11.51,80.2,73.73
-14.42,40.73,18.97,55.99
-16.4,26.13,-45.18,-46.82
-14.68,33.65,-21.75,-48.39
-16.34,40.16,-6.19,-39.65
-2.98,79.32,3.06,5.06
-11.79,38.47,23.04,-26.13
-18.07,78.34,21.49,-14.29
-10.26,44.21,12.13,-4.2
-17.25,-52.75,19.87,39.24
-41.76,-22.92,-11.73,-61.47
-23.07,-0.71,0.21,-29.47
-19.32,35.42,13.21,-33.0
-23.15,48.17,21.19,92.27
-16.34,-1.62,6.57,6.12
-4.37,84.89,18.83,-50.11
-14.99,15.34,-21.66,-11.45
