ch1,ch2,ch3,ch4
-10.02,57.69,22.92,-24.1
-2.19,-14.27,49.68,29.96
-21.74,22.76,36.72,-14.54
-22.59,-7.0,38.79,111.63
-14.41,-15.45,41.99,-8.35
-2.46,63.67,-6.23,-65.09
-1.55,33.5,98.4,91.85
-11.15,60.45,4.96,-63.86
-11.02,66.36,16.06,-30.92
-31.74,-67.62,30.05,1.5
-25.81,-55.87,40.45,3.08
-8.88,-11.86,27.6,-3.51
-10.23,66.59,60.61,36.97
-18.18,54.31,-28.65,-89.62
-15.49,11.4,73.34,78.3
-0.34,-1.54,25.52,-2.56
-26.51,38.66,20.43,-35.77
-18.43,8.84,41.67,99.15
4.85,31.22,37.79,-10.2
-9.0,34.93,59.37,-14.91
-32.92,72.88,7.69,-109.4
-10.16,14.94,40.27,2.91
-5.17,0.99,11.29,-24.73
-14.77,-56.49,43.54,1.7
-16.3,11.78,74.12,67.04
-4.2,1.42,-6.03,-50.9
-16.62,6.04,48.61,18.81
-22.03,27.09,22.95,12.27
-5.26,-57.49,4.29,18.76
-17.52,111.48,61.09,44.32
-27.76,44.7,34.61,16.35
-12.15,-31.62,4.89,-54.54
-15.05,7.56,51.52,-29.47
-23.57,48.9,34.66,11.21
-6.12,118.89,31.02,5.32
-6.41,-18.39,45.69,55.39
-16.19,-2.78,28.94,-37.88
-23.39,17.61,23.67,-34.02
-6.73,52.14,41.12,-37.82
-27.01,-37.87,17.26,11.08
-17.18,11.86,31.66,17.08
2.55,29.84,13.66,1.5
-8.77,-50.64,38.14,5.2
-17.2,67.06,37.88,63.93
-18.29,-15.03,27.05,-49.47
-19.86,25.24,42.97,12.01
-25.97,-11.63,47.46,-56.88
-10.43,75.26,20.51,42.06
-8.84,34.97,37.1,-9.4
-20.12,38.07,24.39,3.2
