ch1,ch2,ch3,ch4
-34.55,-516.13,-35.14,30.53
-16.32,-492.58,-184.99,14.17
-23.1,-470.27,-128.13,20.56
-5.94,-455.27,-149.68,-30.38
-1.63,-445.3,-137.73,-27.78
-15.85,-475.37,-165.12,94.6
-1.52,-440.52,-56.72,-8.08
-25.67,-480.59,-134.62,42.62
-22.08,-473.55,-130.54,13.95
-18.42,-467.52,-119.87,26.53
-23.49,-474.67,-125.72,2.8
-15.62,-467.33,-131.67,5.25
-8.92,-443.37,-105.57,24.48
-14.14,-456.48,2.82,38.2
-20.3,-442.82,-180.47,-17.79
-18.48,-461.86,-51.36,54.16
6.36,-443.91,-120.5,-14.38
-21.53,-475.8,-293.97,69.9
-25.1,-463.09,-80.5,-15.08
-25.38,-452.04,-112.27,16.9
-15.3,-443.28,-120.97,12.09
-19.65,-454.11,-115.71,14.4
-22.08,-432.09,-120.11,17.55
-13.24,-420.27,-124.49,27.27
2.18,-469.8,-102.49,4.64
7.4,-443.39,2.41,-6.53
-21.61,-459.91,-153.86,40.58
-15.56,-468.5,-154.77,19.45
-33.39,-488.52,-138.13,-6.18
-26.45,-471.9,-94.31,-4.15
-17.11,-487.74,-125.47,-0.7
-19.36,-443.03,-124.89,61.33
-21.4,-467.18,-115.24,16.07
-23.18,-468.91,-124.33,19.24
-15.93,-473.02,-129.95,14.75
-13.36,-459.39,-123.09,17.02
-8.79,-437.73,-127.77,19.89
-10.53,-455.91,-124.19,15.04
-14.78,-474.11,-122.77,14.78
16.61,-397.31,-44.27,37.59
4.93,-401.76,-196.6,-12.92
-8.78,-415.61,-103.97,19.74
-16.71,-383.36,-112.41,-1.62
-35.61,-528.88,-92.84,37.63
-27.8,-503.11,-150.27,19.96
-34.55,-509.72,-121.91,21.53
-1.67,-477.37,120.36,-22.73
-12.54,-495.39,-235.49,104.2
-0.32,-439.28,-170.62,-37.46
-2.26,-432.9,-84.85,0.35
