,ch1,ch2,ch3,ch4
0,-12.03,-64.38,34.2,10.48
1,-3.45,-29.86,38.87,10.88
2,-48.05,11.44,42.48,22.6
3,36.47,48.88,37.61,14.22
4,-49.39,-64.87,40.2,20.83
5,-21.81,37.2,38.53,16.39
6,-71.51,-78.62,39.22,19.0
7,17.63,30.57,38.99,12.05
8,-99.94,17.5,41.89,19.31
9,-27.73,49.71,40.13,24.55
10,111.45,14.55,33.99,8.92
11,-28.16,243.52,44.58,32.69
12,-34.56,-169.98,28.36,0.31
13,-55.75,-33.31,42.42,18.21
14,21.7,-24.07,33.14,7.95
15,19.27,62.74,38.03,16.43
16,-6.85,15.06,41.27,18.38
17,-16.85,23.73,48.27,26.24
18,-65.83,-11.31,46.06,19.29
19,-73.89,-78.6,49.0,23.42
20,4.55,17.93,32.31,1.1
21,-190.41,-6.7,42.22,14.35
22,171.68,104.67,41.98,14.51
23,20.91,-27.91,46.98,19.11
24,-42.19,-93.13,43.99,17.35
25,-23.16,101.11,46.13,26.89
26,2.22,108.75,44.39,25.37
27,5.57,-54.12,45.23,21.49
28,-41.67,-43.8,41.79,18.88
29,-37.53,58.54,39.89,13.6
30,-12.33,-9.72,39.07,12.52
31,-49.42,13.01,47.4,21.51
32,-3.13,-32.15,41.88,18.47
33,-90.51,38.71,42.41,30.24
34,24.82,-47.65,32.71,10.75
35,-179.6,22.25,40.06,26.46
36,136.14,83.58,36.12,22.8
37,19.8,54.55,39.66,18.46
38,14.54,3.62,36.74,17.21
39,-11.71,-94.9,33.03,8.82
40,-36.09,-19.44,35.18,16.06
41,-9.76,48.71,40.79,26.1
42,-25.66,-35.53,34.54,18.24
43,-27.94,-10.37,37.24,23.89
44,18.63,-19.48,32.54,18.63
45,-44.46,25.92,34.54,14.83
46,-41.08,70.01,40.49,24.34
47,18.33,28.64,31.98,22.76
48,-74.74,66.38,29.12,12.22
49,-93.08,-85.3,32.69,22.18
50,56.65,20.63,24.92,18.04
51,-15.92,-32.04,30.86,16.94
52,-9.34,11.4,35.53,24.72
53,66.25,63.05,33.15,21.84
54,-65.89,-16.72,35.25,18.03
55,-2.89,124.23,35.95,20.42
56,44.01,-25.91,30.32,16.15
57,-159.4,5.37,33.72,18.75
58,49.43,-60.78,35.69,20.32
59,-28.65,-17.44,33.02,20.27
60,-55.19,40.05,33.12,19.97
61,-109.75,-14.55,34.75,18.82
62,192.3,-38.08,31.84,10.71
63,-62.89,21.01,35.45,18.58
64,22.92,54.1,37.0,21.64
65,-18.39,61.57,31.01,14.4
66,-38.11,-4.55,38.76,24.18
67,8.76,126.63,34.86,15.86
68,-82.92,-42.06,35.74,17.94
69,-115.97,40.68,37.43,17.5
70,57.63,-113.1,30.11,9.13
71,49.64,8.11,30.84,8.4
72,-106.38,61.3,39.57,21.88
73,-5.4,-52.55,39.44,17.58
74,9.97,12.13,30.48,10.77
75,20.37,74.02,34.34,16.43
76,-38.49,82.44,45.35,29.73
77,-5.23,-42.57,44.82,21.7
78,-9.25,0.24,35.15,14.1
79,-41.48,-7.06,30.76,4.13
80,-64.92,-21.16,36.64,12.77
81,-196.0,-14.64,44.11,27.98
82,175.96,28.98,30.67,13.48
83,9.42,14.2,33.56,14.46
84,19.32,11.86,32.88,16.07
85,49.09,161.59,45.6,34.49
86,-149.06,-132.42,38.12,15.47
87,35.01,124.27,33.88,15.77
88,-16.79,-54.69,36.47,16.0
89,-22.04,51.23,34.49,17.24
90,-203.82,32.87,55.31,44.02
91,58.89,-47.74,27.13,-7.44
92,-20.21,25.72,41.25,18.8
93,171.07,-44.22,31.72,4.89
94,-25.58,87.96,39.67,17.14
95,-83.41,-9.71,41.4,20.37
96,-69.31,76.53,44.02,28.96
97,38.66,-40.74,36.74,8.27
98,-193.33,-27.7,39.15,21.11
99,125.76,-6.96,30.21,5.95
100,-29.53,-23.12,45.52,24.12
101,-130.61,131.95,42.53,23.75
102,103.35,-24.06,36.26,7.9
103,36.61,13.76,29.87,9.96
104,0.96,20.56,33.87,21.22
105,-77.36,215.03,42.88,29.25
106,-77.63,-114.21,42.01,24.24
107,-0.05,-89.2,28.99,2.57
108,34.54,174.0,31.68,15.81
109,-23.38,-77.31,36.91,20.54
110,-12.46,-83.04,32.33,7.34
111,-3.87,38.55,40.53,13.78
112,-120.17,-8.53,39.26,21.03
113,160.04,-35.59,39.56,15.77
114,-74.0,52.24,38.31,16.34
115,-7.52,18.06,32.45,11.58
116,25.16,107.09,44.28,30.6
117,-75.5,-41.41,39.37,10.08
118,-0.37,-11.52,36.74,15.39
119,-87.48,91.58,45.37,25.98
120,-20.52,-3.52,36.29,11.22
121,-13.04,-96.35,43.93,14.98
122,28.74,-42.4,39.36,12.0
123,50.91,53.98,35.85,13.98
124,-93.71,37.77,46.05,27.43
125,-11.89,-17.8,37.36,13.9
126,123.59,-4.06,37.95,16.28
127,-98.88,111.6,53.73,30.46
128,-142.31,-133.14,46.09,20.16
129,54.31,34.49,32.96,10.02
130,21.42,118.0,35.17,16.13
