,ch1,ch2,ch3,ch4
0,-64.85,-442.21,-92.53,29.47
1,-15.16,-572.15,-99.89,24.73
2,-116.32,-581.46,-114.75,8.88
3,131.39,128.27,-123.34,-1.84
4,-52.37,-839.87,-89.64,46.62
5,-35.05,-536.74,-98.66,25.88
6,-114.02,-492.55,-106.11,15.0
7,49.61,-499.23,-106.9,14.75
8,-24.03,-481.46,-94.31,31.88
9,24.11,-538.94,-99.25,22.79
10,-52.69,-111.09,-106.68,4.68
11,-25.53,-724.61,-104.29,20.43
12,-5.31,-512.67,-96.08,38.28
13,26.0,-453.68,-83.94,37.37
14,-63.31,-503.76,-96.83,20.58
15,-111.88,-555.8,-99.91,30.07
16,28.31,-367.28,-109.88,14.61
17,11.46,-573.47,-93.86,38.0
18,16.61,-522.65,-106.98,16.45
19,10.09,-363.21,-105.26,16.0
20,-71.95,-451.97,-108.04,12.81
21,-27.72,-427.26,-109.16,14.12
22,37.68,-431.29,-93.22,30.32
23,-161.99,-576.36,-99.67,18.88
24,105.56,-495.56,-106.12,3.09
25,-7.8,-298.75,-104.86,16.19
26,-4.6,-410.72,-99.84,29.06
27,-59.21,-596.93,-95.5,30.56
28,-44.36,-502.58,-103.04,20.88
29,-6.99,-420.57,-111.49,12.39
30,41.64,-309.07,-102.47,33.35
31,-29.76,-635.16,-93.52,38.33
32,-117.02,-554.79,-100.51,22.26
33,32.7,-525.42,-103.95,22.88
34,11.4,-521.62,-112.43,13.48
35,-12.52,-443.57,-91.54,40.3
36,-62.86,-448.07,-95.32,21.02
37,56.65,-401.5,-104.07,21.21
38,-63.83,-476.95,-108.04,13.16
39,-55.86,-518.0,-99.69,36.92
40,-23.79,-503.84,-91.0,39.08
41,0.03,-430.29,-103.69,26.16
42,-76.56,-334.5,-115.58,-1.83
43,-29.35,-646.16,-80.5,54.86
44,-14.96,-586.68,-99.07,19.02
45,-12.91,-301.49,-108.54,6.33
46,41.7,-412.11,-120.48,-5.13
47,-6.36,-592.66,-82.4,53.36
48,-46.16,-554.57,-91.89,28.55
49,-46.13,-559.49,-114.6,-3.62
50,-1.65,-364.02,-102.38,19.43
51,-36.99,-426.63,-93.2,27.27
52,-67.6,-600.33,-99.6,22.05
53,-0.57,-492.95,-100.67,14.22
54,-15.7,-398.5,-96.18,12.98
