,ch1,ch2,ch3,ch4
0,-49.94,-603.52,-143.22,70.26
1,-13.04,-626.57,-149.54,61.11
2,-10.18,-438.57,-140.16,74.51
3,-22.23,-519.28,-137.14,76.39
4,-24.16,-511.51,-139.7,70.28
5,-22.48,-502.95,-142.72,71.86
6,-33.75,-563.64,-132.3,67.76
7,-43.05,-573.25,-125.34,73.66
8,-11.18,-531.48,-143.32,67.43
9,-23.79,-563.14,-139.2,64.61
10,-40.34,-582.64,-145.24,69.13
11,-35.49,-580.62,-142.6,71.22
12,-11.57,-505.27,-142.96,74.49
13,3.48,-501.13,-132.41,71.64
14,-10.1,-511.93,-151.11,64.58
15,-31.98,-531.44,-135.67,59.36
16,-55.87,-545.07,-111.62,69.65
17,-20.43,-591.91,-155.15,75.54
18,-65.74,-601.81,-144.92,59.17
19,-1.92,-370.32,-137.17,64.55
20,-19.22,-541.08,-93.6,75.45
21,-60.39,-552.95,-155.9,69.0
22,-13.28,-515.58,-99.54,83.57
23,-9.17,-522.33,-140.69,70.08
24,0.84,-516.19,-63.73,84.08
25,-29.47,-524.92,-195.41,57.04
26,40.24,-489.31,-147.64,78.64
27,-70.65,-591.81,-143.23,68.98
28,-27.69,-547.95,-149.04,73.85
29,-24.91,-544.05,-147.36,62.28
30,-54.15,-532.86,-153.36,55.85
31,-50.91,-559.09,-141.5,80.89
32,-61.12,-541.43,-135.66,74.33
33,36.96,-372.42,-154.53,66.3
34,-17.68,-569.07,-134.65,72.45
35,-22.58,-603.41,-140.26,72.54
36,-4.12,-510.88,-149.94,70.99
37,-44.45,-525.07,-138.99,74.2
38,-15.56,-515.79,-118.02,78.05
39,-29.57,-501.52,-147.48,72.79
40,-7.11,-544.96,-149.75,66.33
41,-29.25,-566.79,-150.21,69.27
42,-20.15,-493.55,-119.49,69.65
43,-23.47,-546.63,-152.58,71.73
44,-30.78,-563.04,-148.72,64.72
45,-38.18,-547.01,-124.24,63.19
46,-3.06,-534.08,-158.8,60.88
47,-37.05,-609.46,-151.4,60.37
48,-41.09,-587.78,-144.99,56.67
49,-21.71,-520.65,-148.48,76.05
50,-2.76,-470.09,-142.16,72.7
51,-23.16,-471.67,-128.84,73.43
52,-16.6,-429.17,-143.19,63.48
53,18.04,-424.15,-147.58,74.86
54,-36.13,-633.97,-135.51,72.94
55,-20.15,-567.34,-145.67,62.79
56,-42.97,-592.42,-143.57,70.8
57,-40.38,-510.6,-142.68,80.84
58,-52.88,-515.24,-146.06,67.92
59,-21.64,-579.03,-122.59,72.78
60,-2.09,-541.0,-154.43,65.01
61,-1.21,-506.84,-150.44,61.4
62,-37.3,-590.93,-131.62,69.17
63,-11.83,-523.46,-135.26,73.97
64,-2.98,-518.69,-143.07,72.71
65,-10.09,-441.62,-141.23,67.66
66,-34.38,-576.57,-132.39,74.2
67,-49.03,-569.41,-141.26,65.09
68,-20.84,-549.63,-122.75,82.41
69,-15.3,-568.47,-141.6,74.64
70,-29.14,-511.56,-137.53,72.66
71,-11.04,-446.51,-143.97,63.35
72,-35.54,-578.49,-141.41,67.04
73,-20.36,-544.47,-136.94,74.7
74,-37.62,-589.49,-142.98,66.66
75,-29.33,-527.18,-140.25,65.1
76,-56.63,-554.54,-131.55,68.23
77,-31.08,-547.1,-136.53,63.85
78,6.66,-521.18,-129.38,82.64
79,-61.58,-527.09,-157.92,61.36
80,2.6,-518.62,-141.06,61.35
81,8.49,-525.94,-133.07,73.97
82,-35.9,-523.67,-141.27,67.98
83,-20.83,-557.29,-146.59,68.7
84,-20.23,-533.4,-141.82,67.0
85,-45.74,-600.17,-141.94,63.54
86,-37.3,-551.38,-132.35,68.56
87,-54.99,-577.61,-132.54,65.91
88,-5.9,-355.84,-143.84,63.09
89,2.77,-583.61,-136.93,67.66
90,-24.66,-536.43,-162.13,68.61
91,-17.46,-543.87,-152.46,61.24
92,-27.07,-555.57,-146.34,67.36
93,-30.94,-551.26,-142.26,64.8
94,-28.02,-544.77,-143.68,60.98
95,-25.67,-538.81,-144.03,66.6
96,-28.2,-543.16,-142.54,66.58
97,-40.77,-549.08,-124.47,62.88
98,-77.46,-630.69,-136.73,66.8
99,2.66,-484.69,-136.98,69.65
100,2.29,-434.11,-135.4,72.84
101,18.73,-508.06,-146.4,67.35
102,-30.49,-550.43,-145.53,63.09
103,-23.95,-546.85,-141.53,62.02
104,-30.28,-546.07,-143.59,67.19
105,-18.95,-541.2,-144.35,65.17
106,-32.66,-554.56,-137.53,69.61
107,-57.31,-590.54,-141.58,61.71
108,-69.88,-648.1,-137.62,57.01
109,-45.62,-529.95,-151.85,53.85
110,50.75,-319.54,-140.85,84.99
111,11.49,-407.82,-143.37,65.12
112,-27.0,-571.45,-143.04,63.76
113,-20.45,-563.37,-129.87,68.3
114,-25.44,-546.35,-143.57,71.42
115,-33.69,-540.82,-144.69,63.58
116,-34.93,-569.46,-140.57,68.85
117,-51.33,-560.84,-141.65,66.21
118,-33.76,-543.34,-142.99,67.05
119,1.29,-503.41,-138.21,62.89
120,-10.02,-462.2,-138.15,72.73
121,-14.79,-481.72,-143.64,65.27
122,-24.98,-505.24,-131.22,67.19
123,-28.46,-592.47,-146.02,64.81
124,-37.25,-587.37,-136.58,70.82
125,-37.34,-571.56,-139.68,68.47
126,-31.31,-563.19,-139.03,67.82
127,-28.7,-550.95,-139.0,63.91
128,-34.2,-549.77,-141.35,62.51
129,-56.85,-676.86,-138.86,61.74
130,-37.05,-485.57,-137.91,63.91
131,-33.1,-465.44,-127.15,70.8
132,-25.87,-559.32,-150.62,56.2
133,49.66,-389.1,-129.24,75.64
134,-44.66,-535.41,-129.44,82.57
135,-7.12,-525.48,-137.75,69.52
136,-14.84,-548.61,-138.55,70.2
137,-34.2,-533.14,-148.64,57.84
138,-55.86,-583.59,-121.54,60.51
139,-7.1,-570.79,-137.24,79.25
140,-42.79,-488.94,-149.06,66.42
141,12.72,-381.51,-142.51,75.68
142,-23.4,-594.31,-135.02,68.34
143,11.33,-486.14,-145.8,80.81
144,-33.1,-554.7,-141.65,72.09
145,-33.46,-557.95,-139.81,73.23
146,-37.77,-573.42,-150.09,71.02
147,-43.69,-631.45,-129.6,68.44
148,-12.42,-469.83,-157.62,75.46
149,-16.71,-497.17,-150.15,68.75
150,-24.63,-536.19,-137.05,74.74
151,-52.43,-561.52,-139.41,76.97
152,1.72,-522.63,-144.95,68.03
153,-29.65,-593.79,-142.5,74.53
154,-49.76,-510.17,-144.24,68.13
155,-43.3,-537.28,-129.16,77.39
156,-2.41,-503.35,-148.19,80.01
157,-1.37,-511.0,-126.26,84.74
158,-12.48,-477.02,-138.4,72.77
159,-25.1,-557.84,-145.23,75.87
160,-41.53,-544.94,-150.65,68.87
161,-18.29,-543.25,-139.21,77.19
162,-37.33,-534.38,-31.62,85.5
163,-12.39,-533.92,-184.52,87.97
164,-9.83,-516.81,-164.72,63.54
165,-11.32,-597.96,-137.02,88.24
166,8.29,-491.67,-137.35,83.22
167,-68.37,-500.46,-139.2,70.9
168,-19.14,-541.35,-166.45,62.17
169,-36.42,-590.76,-147.68,64.48
170,-46.2,-522.48,-139.86,87.43
171,-17.85,-553.02,-142.84,73.85
172,-11.9,-527.67,-143.93,78.77
173,-0.86,-516.85,-145.45,68.34
174,-15.81,-449.28,-135.86,68.96
175,-7.83,-538.72,-138.93,72.73
176,-34.45,-546.69,-137.75,73.35
177,-15.59,-533.41,-126.96,72.57
178,-13.39,-545.51,-131.15,84.14
179,-3.71,-548.5,-109.69,74.01
180,-21.88,-505.01,-160.59,64.51
181,5.32,-504.84,-121.58,75.67
182,-33.23,-544.89,-144.27,72.77
183,-54.67,-575.32,-116.73,69.69
184,-14.57,-544.1,-164.91,72.95
185,-27.32,-538.15,-138.72,76.61
186,2.4,-515.31,-136.45,74.18
187,-32.29,-580.27,-162.9,70.81
188,-54.6,-623.52,-146.13,74.26
189,-13.45,-498.67,-143.71,70.96
190,-24.28,-507.78,-145.3,64.11
191,-10.5,-506.51,-137.34,74.37
192,4.25,-478.5,-143.56,73.72
193,-24.99,-553.36,-150.31,66.27
194,0.9,-498.72,-137.91,75.59
195,-29.73,-527.79,-140.4,70.13
196,-15.14,-544.48,-143.03,72.93
197,-7.29,-513.87,-139.48,73.28
198,-34.51,-571.57,-141.21,66.14
199,-20.05,-543.64,-146.07,65.84
200,-26.96,-558.12,-145.99,71.96
201,-24.85,-535.2,-137.45,66.65
202,-22.17,-545.01,-147.23,66.36
203,-24.13,-568.29,-144.31,74.31
204,-19.66,-566.04,-145.12,71.09
205,7.52,-486.03,-148.96,71.4
206,-1.7,-523.26,-154.26,66.98
207,-26.9,-580.82,-143.77,73.46
208,-19.79,-497.59,-145.22,70.18
209,-14.71,-514.35,-139.71,70.24
210,-21.8,-552.2,-142.73,81.72
211,-9.2,-510.21,-153.96,60.95
212,-4.68,-524.88,-149.35,65.19
213,-0.68,-488.36,-168.4,19.26
214,-31.05,-537.47,-141.52,73.51
215,-24.43,-531.68,-137.45,98.3
216,-6.04,-514.76,-158.36,33.71
217,-5.1,-478.78,-151.11,61.26
218,-29.19,-514.32,-139.93,88.76
219,-18.11,-495.54,-155.51,37.28
220,-35.58,-522.24,-149.85,69.03
221,-40.1,-575.54,-135.38,87.17
222,9.66,-444.52,-152.65,67.31
223,-36.34,-594.49,-143.86,85.79
224,-59.88,-613.43,-142.24,73.86
225,4.27,-301.14,-139.65,56.07
226,21.48,-343.76,-167.2,23.19
227,32.45,-245.76,-170.85,21.41
228,-7.29,-404.53,-135.39,87.21
229,-77.09,-780.89,-129.94,100.27
230,-33.86,-457.96,-145.03,54.43
231,23.99,-378.74,-159.91,39.02
232,-48.58,-722.74,-148.04,83.78
233,-48.77,-563.37,-139.3,125.9
234,-23.82,-559.91,-120.79,44.9
235,-37.23,-619.79,-152.45,49.33
236,-18.74,-534.22,-155.22,39.93
237,-27.95,-573.89,-151.24,50.27
238,-18.31,-543.84,-158.7,29.12
239,-21.55,-543.92,-160.62,35.85
240,-42.93,-535.97,-124.91,101.99
241,-35.9,-546.64,-136.39,82.34
242,-44.4,-563.72,-130.64,87.24
243,-27.6,-507.76,-149.98,54.06
244,-34.74,-541.93,-140.68,76.42
245,-31.76,-494.71,-148.03,44.48
246,-33.1,-474.61,-147.37,52.06
247,-21.18,-528.97,-143.44,46.92
248,-23.05,-454.46,-138.95,58.49
249,-42.9,-625.79,-138.09,52.51
250,-40.37,-519.49,-144.32,48.45
251,-68.06,-587.96,-125.02,82.23
252,-41.38,-541.11,-146.59,42.68
253,-43.05,-454.24,-143.53,33.43
254,9.22,-441.36,-147.43,30.15
255,-21.25,-632.0,-142.4,44.84
256,-45.36,-588.27,-146.68,25.85
257,-15.49,-495.78,-178.91,-27.58
258,-11.81,-358.44,-158.21,9.88
259,-85.13,-671.5,-146.63,34.53
260,-44.9,-541.66,-143.5,49.32
261,-30.03,-498.06,-136.68,85.47
262,-36.75,-612.49,-143.33,68.98
263,-40.48,-567.6,-149.85,5.28
264,-44.08,-494.7,-124.74,57.85
265,-28.71,-454.04,-137.07,48.79
266,-41.08,-571.96,-170.23,15.39
267,-38.55,-521.98,-106.51,98.55
268,-38.92,-536.81,-170.19,-1.61
269,-28.69,-476.86,-148.72,14.82
270,-37.18,-477.3,-163.93,-23.34
271,-54.31,-527.96,-110.68,70.9
272,-43.56,-564.1,-170.46,-12.55
273,-24.13,-466.95,-148.04,49.11
274,-32.31,-518.5,-135.23,28.58
275,-16.93,-440.08,-159.09,1.34
276,-34.64,-474.7,-163.62,66.67
277,-1.07,-592.67,-213.43,-118.42
278,-76.34,-562.73,-195.54,89.08
279,-23.38,-544.34,-67.73,49.39
280,-44.68,-572.46,-143.51,-0.58
281,-29.24,-485.1,-131.03,3.26
282,-52.46,-482.36,-119.72,115.26
283,-37.97,-492.67,-134.92,51.88
284,-12.25,-460.01,-138.49,14.62
285,-44.89,-533.79,-127.86,33.24
286,-74.73,-689.12,-159.76,62.32
287,-25.1,-440.65,-155.39,54.69
288,-35.87,-576.82,-152.71,6.15
289,-8.1,-590.47,-194.77,-28.05
290,-41.56,-447.21,-113.67,55.41
291,-45.05,-558.69,-113.98,77.69
292,-55.55,-529.49,-184.72,83.15
293,-27.7,-458.24,-152.27,45.59
294,-8.24,-416.67,-223.14,7.94
295,-28.21,-609.95,-140.55,69.77
296,-19.2,-562.27,-145.38,-4.16
297,-30.87,-455.14,-117.48,52.68
298,-37.5,-543.46,-98.67,86.23
299,-35.93,-567.67,-123.15,71.08
300,-37.48,-522.79,-142.49,4.7
301,-39.55,-557.56,-155.11,48.88
302,-30.1,-564.36,-119.25,39.57
303,-27.88,-493.86,-141.8,38.67
304,-64.57,-572.99,-138.49,40.36
305,-25.9,-513.12,-97.16,94.91
306,-14.05,-454.1,-112.43,54.79
307,-7.28,-501.8,-154.04,58.07
308,-31.34,-410.26,-129.48,34.6
309,-10.36,-446.45,-135.86,-14.21
310,-43.24,-643.84,-119.13,59.92
311,-43.76,-618.33,-189.63,63.93
312,-36.38,-530.55,-108.14,90.54
313,-12.06,-494.18,-138.52,47.47
314,-30.13,-586.54,-116.88,72.43
315,-20.55,-530.2,-139.53,76.22
316,-4.84,-492.65,-217.34,95.01
317,-7.0,-489.93,-96.88,41.68
318,-36.24,-546.74,-194.78,81.89
319,-15.7,-492.04,-79.71,180.63
320,-8.69,-489.64,-107.5,76.12
321,-19.9,-524.16,-106.65,94.46
322,-1.24,-463.08,-123.21,70.99
323,-31.2,-562.22,-114.78,96.52
324,-24.03,-520.7,-106.48,143.64
325,-27.79,-583.17,-122.61,74.84
326,-19.82,-471.64,-173.65,-57.69
327,-29.38,-528.57,-103.26,135.27
328,-22.33,-608.94,-128.33,43.32
329,-34.34,-636.31,-157.3,19.25
330,-16.73,-458.28,-96.74,117.26
331,-31.62,-500.39,-124.18,43.16
332,-18.59,-562.13,-124.79,117.15
333,-14.85,-477.94,-176.72,69.85
334,-17.9,-504.83,-102.36,77.1
335,-18.74,-507.28,-143.54,48.99
336,-27.5,-556.69,-153.11,79.53
337,-19.98,-533.08,-140.11,52.17
338,-10.62,-411.63,-88.31,115.99
339,-4.25,-535.95,-108.63,79.58
340,-7.7,-563.63,-130.4,87.29
341,-5.09,-420.92,-203.02,95.08
342,-64.1,-616.75,-28.94,150.16
343,-18.79,-599.2,-115.95,70.65
344,-7.02,-439.57,-157.73,69.78
345,-23.68,-551.3,-111.51,95.24
346,-35.55,-568.66,-111.57,111.25
347,-22.71,-530.85,-112.47,54.68
348,-18.67,-535.93,-113.99,103.22
349,-22.64,-500.04,-120.27,87.67
350,-14.86,-498.51,-126.37,80.13
351,-21.03,-476.68,-124.18,36.71
352,-22.92,-519.56,-126.93,106.61
353,-9.63,-534.77,-120.1,90.92
354,-3.59,-496.66,-211.83,4.91
355,-41.02,-575.25,-102.88,162.55
356,-25.37,-600.34,-95.31,99.74
357,-10.39,-504.02,-126.8,86.69
358,-32.15,-496.25,-202.58,26.84
359,-39.77,-533.71,-76.09,128.47
