,ch1,ch2,ch3,ch4
0,-22.98,-443.1,-21.39,76.35
1,-32.74,-447.82,-33.64,71.58
2,-31.36,-474.65,-34.28,72.61
3,-13.68,-346.72,-40.98,49.56
4,-23.25,-396.68,-35.85,55.61
5,-22.19,-446.04,-2.66,107.66
6,-24.64,-439.71,-32.91,74.05
7,-21.19,-411.04,-33.39,56.08
8,-28.61,-417.16,-39.75,74.14
9,-27.29,-439.9,-46.6,68.69
10,-18.45,-420.45,-27.65,77.8
11,-13.99,-434.69,-21.86,75.21
12,-23.19,-481.05,-107.5,46.63
13,-44.07,-537.33,-27.74,90.6
14,-22.14,-399.0,-16.77,76.74
15,-40.01,-513.34,-43.34,28.55
16,-17.69,-387.81,-68.21,103.41
17,0.13,-286.4,-14.18,86.1
18,-19.73,-444.97,-46.29,61.83
19,-24.69,-427.59,-44.19,69.18
20,-12.65,-412.88,-43.81,72.14
21,-17.41,-436.1,-58.97,14.72
22,-27.91,-415.97,-66.31,125.59
23,-12.01,-429.44,-41.94,54.39
24,-31.56,-494.5,-47.53,109.99
25,-24.88,-484.15,-24.21,69.47
26,-12.77,-305.4,-61.11,38.82
27,-47.25,-545.59,-36.37,74.35
28,-30.16,-454.78,-52.99,74.1
29,-22.07,-461.46,-50.92,60.23
30,-6.18,-322.66,-52.69,65.58
31,-20.79,-415.11,-46.97,61.88
32,-26.56,-451.14,-50.2,49.97
33,-21.67,-447.41,-59.9,49.56
34,-36.15,-491.56,-48.58,76.28
35,-29.64,-467.03,-43.33,13.06
36,-31.33,-427.61,-140.38,65.52
37,-10.96,-412.31,-12.5,86.2
38,-22.29,-403.29,-43.44,76.15
39,-26.68,-449.6,-43.21,82.32
40,-22.99,-441.41,-65.25,86.53
41,-31.2,-464.9,-58.96,78.54
42,-9.99,-444.74,-78.63,157.62
43,-26.36,-402.43,-38.26,24.41
44,-18.73,-406.46,-50.48,58.27
45,-31.93,-513.06,-70.8,68.17
46,-18.05,-434.91,-47.67,74.55
47,-28.79,-457.86,-58.38,78.9
48,-21.39,-448.11,-72.08,60.87
49,-19.16,-468.35,-75.14,23.83
50,-17.3,-440.0,-67.12,93.93
51,-37.88,-469.53,-71.95,36.96
52,-43.47,-513.05,-54.42,99.9
53,-2.47,-337.66,-89.55,44.36
54,-12.59,-404.29,-46.41,89.05
55,-22.77,-459.72,-53.9,64.53
56,-22.41,-425.64,-50.96,86.95
57,-19.8,-447.04,-57.52,81.09
58,-28.83,-451.95,-55.08,76.46
59,-21.43,-459.71,-60.66,68.44
60,-10.44,-381.76,-35.26,117.9
61,-18.2,-443.34,-67.88,42.92
62,-16.78,-422.24,-67.82,64.74
63,-26.2,-481.64,-57.96,80.24
64,-29.55,-465.49,-75.89,45.71
65,-26.62,-464.86,-73.74,29.32
66,-21.04,-411.98,-60.75,90.88
67,-21.89,-467.83,-60.83,102.82
68,-5.34,-316.07,-96.3,41.97
69,-5.31,-411.13,-61.2,62.61
70,-31.21,-499.9,-69.53,71.36
71,-28.15,-497.87,-92.06,100.46
72,-1.2,-428.31,-51.11,45.92
73,-28.83,-486.23,-87.73,42.98
74,-30.71,-476.1,-64.83,46.74
75,-12.95,-393.08,-64.13,70.42
76,-5.71,-417.24,-69.45,65.09
77,-35.03,-492.61,-73.87,51.6
78,-14.56,-437.79,-54.82,60.83
79,-20.13,-450.35,-127.19,97.87
80,-27.15,-384.21,-59.11,38.01
81,-16.38,-521.47,-57.91,78.2
82,-21.56,-415.76,-84.05,75.36
83,-17.35,-422.89,-74.27,33.77
84,-23.59,-472.82,-78.16,51.97
85,-20.11,-450.77,-82.06,51.86
