,ch1,ch2,ch3,ch4
0,-30.72,-4.28,46.07,17.41
1,-20.73,15.84,35.79,7.06
2,-6.25,19.66,31.52,12.12
3,-9.37,52.03,48.06,15.1
4,-38.01,-25.33,27.0,10.31
5,-27.7,-5.32,49.83,79.51
6,-3.17,72.31,43.8,-16.5
7,-29.08,-16.89,44.12,7.31
8,-26.06,-18.62,43.24,14.87
9,-19.35,-64.9,43.37,3.71
10,-8.4,-6.26,48.2,22.1
11,3.3,25.87,42.83,12.83
12,-27.56,50.86,40.18,6.17
13,-33.35,-63.73,34.07,17.78
14,-16.38,-14.19,38.32,20.96
15,-1.53,29.94,48.74,21.67
16,-13.95,-14.62,36.43,19.99
17,-19.29,-14.34,39.17,18.34
18,-4.28,52.05,39.61,19.5
19,-19.04,37.54,36.35,17.12
20,-32.16,-65.84,38.18,12.3
21,-10.07,-18.79,44.97,15.63
22,-15.15,11.15,41.48,13.72
23,-2.48,22.59,37.34,8.96
24,-17.94,25.88,32.24,13.41
25,-24.54,26.45,36.91,3.22
26,-20.66,26.17,39.99,21.89
27,-16.92,-3.07,41.21,19.29
28,-13.91,22.34,38.87,13.8
29,-6.74,37.82,40.47,19.03
30,-36.56,-37.9,49.67,14.81
31,-18.94,27.0,37.39,5.93
32,-26.43,-36.72,44.68,27.72
33,-22.47,-15.74,43.73,86.38
34,-18.32,23.77,40.68,-29.06
35,-15.43,29.95,37.56,-23.12
36,-7.72,11.41,39.87,0.78
37,-17.84,-34.13,46.29,5.48
38,-18.09,35.03,39.83,8.66
39,-3.24,30.6,67.64,13.93
40,-5.44,30.43,22.28,10.2
41,-36.93,-3.97,40.73,11.69
42,-20.14,-7.89,44.9,-19.88
43,-3.99,61.7,47.33,24.65
44,-15.3,8.06,45.39,17.76
45,-34.09,-0.41,44.54,10.72
46,-17.97,34.61,42.68,10.57
47,-25.39,8.29,47.58,9.44
48,-17.05,10.85,41.25,4.67
49,-12.57,27.94,45.06,10.78
50,-18.62,-13.38,37.06,46.94
51,-18.04,-3.56,54.33,-4.19
52,-24.05,18.32,49.82,9.27
53,-3.71,78.31,43.12,8.14
54,-11.56,54.32,44.6,-1.71
55,-50.16,-38.66,48.84,-7.62
56,-18.69,3.79,39.06,7.48
57,-6.79,-16.02,40.91,9.96
58,-20.55,29.51,48.92,-26.84
59,-22.54,-17.36,43.04,30.04
60,-20.79,15.54,56.01,19.54
61,-20.47,10.38,46.55,13.86
62,-22.3,-11.64,43.1,6.56
63,-18.62,24.49,50.15,5.42
64,-20.32,43.35,42.39,3.62
65,-30.29,-38.24,37.24,7.43
66,-26.64,-44.29,41.53,4.89
67,-12.75,25.84,38.92,14.43
68,-8.15,41.71,53.27,51.99
69,1.18,93.21,28.74,-6.07
70,-26.77,-20.35,39.49,7.6
71,-25.71,-2.49,38.94,-2.8
72,-40.22,-38.69,38.95,4.31
73,-27.9,-8.16,36.13,70.43
74,-18.64,31.55,36.73,-42.49
75,-19.64,-7.17,30.53,13.21
76,-10.6,45.01,49.55,30.53
77,-37.56,-22.46,36.26,6.37
78,-23.16,-21.86,38.65,-4.51
79,-19.74,14.11,36.05,6.58
80,-21.24,19.66,36.89,5.5
81,-20.44,14.65,40.29,4.44
82,-11.04,0.38,45.51,30.58
83,-14.41,43.79,18.88,-1.2
84,-17.3,0.21,34.33,15.07
85,-31.74,-11.41,36.45,14.51
86,-27.0,-12.79,40.36,15.3
87,-12.43,28.97,30.74,8.46
88,-18.45,14.68,33.88,25.42
89,-8.96,54.46,35.68,-4.11
90,-23.59,54.53,36.19,14.73
91,-20.27,-19.92,37.69,10.83
92,-16.98,1.94,24.58,7.58
93,-13.51,-7.39,32.97,66.18
94,-13.4,40.65,31.68,-6.39
95,-13.72,37.94,36.02,12.16
96,-30.77,5.86,31.44,-7.61
97,-17.54,20.37,34.31,12.6
98,-9.86,33.49,49.45,21.08
99,-23.88,1.0,28.87,22.9
100,-13.77,10.05,37.88,-19.15
101,-6.04,29.64,40.49,16.37
102,-7.37,66.47,29.07,24.89
103,-25.0,-18.34,34.43,12.12
104,-34.25,-17.46,34.12,13.56
105,-32.33,-11.38,34.79,27.16
106,-20.43,-17.05,35.84,5.74
107,-18.35,4.83,34.8,6.28
108,-14.11,15.64,31.92,6.27
109,1.69,38.84,31.83,24.84
110,-1.01,95.48,36.3,16.29
111,-31.28,-34.86,35.52,74.68
112,-9.28,50.73,29.94,-29.73
113,-13.5,25.74,38.38,31.57
114,-23.87,-7.87,35.08,12.87
115,-27.97,-17.16,30.2,0.5
116,-35.69,-28.22,33.47,20.9
117,-26.05,13.19,26.41,10.36
118,-23.27,-1.04,35.99,0.01
119,-9.62,24.08,29.34,14.36
120,-11.74,5.57,30.9,15.06
121,-5.46,30.44,31.95,16.87
122,-9.26,53.08,34.37,17.48
123,-24.97,44.38,27.12,9.31
124,-30.34,-83.52,25.03,10.35
125,-18.28,-50.22,28.68,13.17
126,-15.94,62.0,34.79,12.42
127,-1.77,86.0,37.26,15.16
128,-22.3,-6.81,23.59,8.63
129,-23.98,-27.52,31.82,16.65
130,-28.28,23.31,27.6,14.58
131,-25.95,6.51,35.51,10.88
132,-28.77,-48.36,30.51,7.67
133,-25.0,-21.3,26.66,51.52
134,-22.54,-4.11,34.18,-15.07
135,-12.54,17.11,28.01,29.29
136,-12.32,6.31,33.82,-8.25
137,-15.08,21.89,28.98,7.08
138,-11.99,45.13,37.11,12.43
139,-18.24,23.54,31.39,10.38
140,-33.51,-20.34,29.67,9.27
141,-20.93,-10.97,30.28,15.82
142,9.68,31.45,37.38,17.7
143,-12.26,21.27,30.37,22.75
144,-32.62,-1.48,33.43,14.15
145,-23.65,-12.5,26.77,11.87
146,-40.28,-87.74,40.43,8.12
147,-18.26,8.71,31.91,15.04
148,-15.82,-2.94,28.82,-1.43
149,-0.05,8.21,33.49,29.82
150,-10.15,48.27,26.37,8.99
151,-12.03,48.36,34.91,10.86
152,-9.49,-12.19,32.19,20.35
153,-12.99,33.24,32.51,16.49
154,-38.22,-30.59,33.19,11.8
155,-13.36,3.89,29.3,32.36
156,2.13,47.89,27.71,12.89
157,-17.15,-18.24,33.76,49.72
158,-25.4,-33.06,26.54,-20.83
159,-22.42,0.62,30.84,4.27
160,-19.07,18.76,34.5,74.3
161,-18.74,-23.18,26.43,-35.02
162,-14.67,14.22,36.57,6.91
163,-21.61,12.5,25.47,3.72
164,-8.74,17.54,33.04,17.7
165,-4.62,-18.94,31.81,-0.35
166,-7.49,47.02,26.04,23.55
167,-10.77,21.4,31.3,14.18
168,-18.29,-21.38,32.83,11.71
169,-16.53,-5.59,29.69,9.63
170,-22.24,-21.25,32.21,12.13
171,-6.4,11.42,34.13,13.72
172,-16.21,-2.75,30.99,12.43
173,-10.09,14.39,29.41,17.76
174,-1.27,42.13,29.53,11.66
175,-32.92,4.61,33.48,7.84
176,-24.31,51.99,30.05,7.6
177,-24.9,24.53,32.74,14.21
178,-19.34,-59.7,31.91,10.58
179,-14.39,-4.0,36.12,11.88
180,-18.53,-0.96,32.92,16.55
181,-10.24,35.92,35.78,11.23
182,-4.86,28.54,38.61,11.13
183,-10.95,-1.6,38.87,16.74
184,-33.85,-12.9,32.22,5.7
185,-25.74,13.26,33.52,9.99
186,-12.76,54.63,34.69,16.08
187,-16.31,17.78,37.84,14.08
188,-26.04,-27.74,30.82,10.65
189,-14.83,-0.2,33.84,13.93
190,-33.18,-79.72,34.98,12.07
191,-22.31,13.07,36.06,7.74
192,-10.62,38.32,38.06,9.95
193,-0.19,2.36,38.8,15.31
194,-19.59,-13.43,39.28,7.96
195,9.83,33.76,38.53,14.14
196,-5.54,10.84,37.8,14.3
197,-41.07,-9.8,34.36,15.53
198,11.16,65.62,39.45,17.9
199,7.92,76.32,40.31,20.6
200,-58.02,-54.9,35.27,12.15
201,-35.97,-71.51,36.77,12.09
202,-21.4,-24.57,39.78,11.16
203,7.66,13.89,41.83,14.45
204,-13.88,38.66,39.28,17.87
205,2.23,1.03,36.6,13.58
206,24.44,38.9,37.64,14.15
207,12.59,-13.58,36.53,16.48
208,-72.0,31.2,35.2,15.83
209,-3.37,-49.46,39.97,16.89
210,-36.77,-22.2,33.77,9.02
211,2.76,89.3,45.6,18.37
212,-8.08,-9.12,42.63,15.21
213,-9.64,0.73,41.37,13.92
214,24.52,184.55,50.62,18.63
215,-39.23,-15.43,45.45,22.96
216,-72.46,-179.55,40.35,12.88
217,-35.32,53.83,45.06,24.68
218,-45.04,72.66,49.96,27.28
219,-69.68,-106.85,33.49,8.09
220,-30.74,-90.11,43.13,13.09
221,109.51,84.81,34.76,6.01
222,-40.35,121.52,47.86,22.44
223,59.57,151.76,58.62,37.97
224,111.14,91.61,46.7,19.39
225,-144.34,-158.71,30.2,1.71
226,-16.01,29.51,30.04,-3.31
227,24.77,89.59,42.47,13.34
228,13.7,16.74,49.12,18.14
229,-114.85,-44.07,47.14,20.07
230,6.01,254.5,56.48,39.73
231,-2.58,-196.5,34.34,-4.01
232,18.74,48.56,35.71,4.45
233,55.93,28.31,39.66,15.25
234,-0.58,31.33,39.33,8.93
235,-25.48,18.85,42.7,12.33
236,-85.53,53.87,47.17,25.96
237,46.03,184.24,42.06,23.22
238,22.39,-13.49,36.01,10.33
239,-45.22,-73.34,33.4,8.39
240,-66.21,-14.06,35.57,14.31
241,-50.83,-27.65,43.18,18.79
242,69.55,64.41,33.71,12.14
243,13.02,56.16,34.38,7.47
244,-72.34,-6.93,37.3,8.3
245,0.06,56.41,40.59,11.78
246,35.13,93.1,37.84,10.99
247,27.75,144.29,32.77,8.19
248,4.96,-84.81,34.03,7.19
249,69.54,-0.15,37.41,11.19
250,-165.58,77.59,33.24,9.23
251,-167.44,-63.11,37.45,13.65
252,121.46,46.12,36.79,3.62
253,52.27,67.31,34.16,5.08
254,-4.38,57.25,33.19,7.8
255,-46.38,22.02,41.68,12.66
256,9.69,77.72,42.94,7.26
257,-56.04,-9.71,54.58,16.99
258,64.45,6.69,40.75,8.35
259,-7.64,19.58,43.05,8.2
260,-15.89,-1.47,41.3,8.4
261,-40.95,72.01,44.4,18.76
