ch1,ch2,ch3,ch4
-69.58,-385.38,-104.84,16.0
21.89,-509.83,-103.8,16.53
-2.84,-498.17,-105.76,17.31
-14.65,-435.95,-104.75,16.45
-27.27,-410.94,-100.95,17.41
-22.19,-451.62,-99.29,18.02
-19.6,-523.56,-103.64,13.62
5.12,-477.91,-102.62,17.0
-13.32,-446.1,-98.51,20.08
-18.22,-475.75,-101.14,15.34
-42.09,-456.76,-105.41,17.37
-0.84,-482.37,-101.89,16.32
-33.15,-472.33,-101.99,14.31
-5.59,-452.51,-105.76,16.71
-11.21,-436.34,-107.97,12.51
-41.58,-464.26,-99.57,15.72
6.32,-474.9,-103.68,13.03
-6.87,-452.15,-109.08,17.01
-14.81,-434.08,-103.01,14.73
-38.98,-474.36,-98.71,20.65
-35.13,-493.87,-106.94,11.14
-3.21,-469.57,-101.94,11.35
-14.16,-463.75,-98.85,13.47
-28.01,-438.19,-103.36,20.55
-10.08,-422.99,-108.45,13.65
0.57,-384.33,-106.48,16.23
-24.13,-508.57,-109.49,18.48
-21.49,-499.35,-102.91,17.47
-57.74,-463.07,-107.99,19.95
14.07,-464.76,-102.99,17.23
-19.69,-468.16,-99.09,19.42
-10.14,-459.63,-108.38,21.45
-8.52,-442.6,-104.02,16.89
-9.23,-373.73,-104.99,13.64
-46.89,-433.32,-104.18,18.67
-43.38,-533.19,-105.3,22.62
-17.43,-488.97,-98.87,22.78
7.43,-408.71,-105.65,17.89
-18.21,-423.35,-106.84,19.22
4.37,-481.79,-101.61,17.32
-27.5,-536.28,-104.56,17.26
-11.2,-490.15,-105.14,23.03
0.15,-467.04,-102.51,19.87
-13.88,-473.11,-106.96,19.15
-19.12,-465.84,-110.09,19.63
-19.83,-456.92,-106.47,15.9
-18.37,-463.26,-107.44,16.33
-48.38,-456.42,-102.91,17.78
23.53,-453.88,-105.07,16.15
-12.42,-456.49,-103.86,15.01
