ch1,ch2,ch3,ch4
-54.71,-470.17,-103.14,24.05
-46.76,-429.3,-104.61,27.71
9.31,-436.39,-102.41,21.1
10.94,-507.46,-101.69,24.8
-24.71,-494.76,-99.11,22.11
-86.85,-476.84,-97.75,20.08
41.64,-485.91,-99.87,16.8
-8.37,-480.01,-95.65,22.04
-54.49,-484.98,-100.93,15.26
19.38,-477.26,-107.97,19.09
1.76,-478.03,-106.91,20.04
-23.82,-469.9,-101.12,18.04
-14.34,-471.78,-101.48,13.73
-26.61,-467.96,-101.88,11.53
-18.56,-473.86,-96.03,14.19
-32.55,-484.22,-95.09,15.22
-39.45,-473.96,-98.34,15.26
-11.54,-473.39,-104.69,16.94
-30.31,-479.52,-105.66,18.31
-15.88,-446.04,-101.55,20.89
-23.54,-490.58,-99.65,17.09
-35.2,-482.63,-98.98,18.43
-34.19,-442.53,-99.0,19.92
-44.27,-496.03,-99.42,21.42
-19.81,-485.88,-103.7,25.4
-81.53,-488.32,-97.91,22.64
63.56,-459.81,-105.85,15.82
2.2,-461.36,-93.72,21.58
-8.53,-450.54,-101.82,21.32
-34.01,-510.16,-94.84,25.14
-51.79,-479.51,-98.06,20.61
-32.74,-472.98,-97.52,22.64
0.81,-499.5,-104.58,19.04
-19.21,-478.78,-99.45,20.97
-34.86,-470.07,-108.29,18.02
-4.1,-484.37,-99.23,17.78
-6.23,-490.1,-95.08,20.24
-14.1,-451.71,-95.21,19.58
-35.09,-497.76,-105.89,12.94
-16.75,-482.55,-101.75,17.83
-21.93,-476.9,-103.1,20.88
-22.35,-469.22,-104.26,14.97
-34.3,-447.29,-105.09,15.0
-22.47,-461.28,-104.39,15.71
-20.29,-513.02,-102.05,18.9
-36.43,-485.57,-95.82,18.33
-65.34,-486.33,-98.79,17.89
-13.94,-458.45,-99.8,17.37
9.89,-477.37,-109.97,20.35
-30.18,-488.0,-95.06,22.52
