ch1,ch2,ch3,ch4
-6.28,-466.93,-100.77,18.97
-13.79,-442.21,-101.74,17.47
-4.03,-437.03,-101.83,15.55
-32.59,-470.45,-100.56,15.87
-35.73,-462.84,-100.1,14.23
-0.34,-459.74,-101.1,19.26
-35.68,-447.27,-98.54,15.43
19.44,-454.81,-101.89,15.34
-17.88,-419.64,-99.49,10.03
10.64,-441.88,-104.21,14.3
-26.76,-505.27,-103.72,10.23
-19.77,-490.85,-106.84,13.42
-13.82,-475.22,-104.63,15.82
-1.96,-459.17,-100.41,18.85
-6.68,-466.79,-103.22,21.81
-25.73,-455.44,-95.46,17.17
-24.56,-479.77,-96.04,21.62
-18.76,-471.09,-95.83,23.23
-28.55,-462.41,-98.38,23.91
5.89,-460.45,-107.86,16.01
-35.51,-463.87,-106.2,15.34
-23.8,-458.98,-101.01,20.69
20.13,-461.99,-102.68,23.09
-3.81,-470.61,-101.34,22.12
-22.73,-473.48,-103.09,20.88
-21.93,-463.16,-106.74,17.71
-69.12,-467.54,-99.46,20.7
23.58,-474.12,-108.4,12.08
-34.2,-453.6,-102.15,15.28
3.86,-447.89,-109.26,17.08
-10.44,-489.81,-104.43,18.99
-29.56,-484.07,-101.86,22.91
-21.3,-476.94,-103.05,20.47
-24.13,-465.73,-105.84,21.27
-28.47,-465.29,-105.27,22.41
-21.04,-465.8,-107.39,20.24
-19.77,-409.75,-111.03,14.45
14.34,-441.63,-107.39,20.92
-14.2,-522.48,-104.41,23.16
-26.13,-493.15,-105.99,19.09
-21.45,-484.92,-109.13,19.18
-16.86,-471.38,-103.57,18.46
-33.76,-478.26,-106.27,19.52
-34.11,-463.57,-97.97,24.29
-28.91,-377.97,-108.62,7.89
-19.54,-463.07,-112.54,5.88
30.71,-462.68,-104.78,20.71
-14.33,-555.23,-102.08,18.65
-11.34,-492.15,-105.86,18.63
-13.77,-482.71,-104.15,22.5
