ch1,ch2,ch3,ch4
-4.41,-442.98,-99.11,10.48
-22.07,-437.26,-101.59,17.14
-47.16,-516.97,-105.24,12.1
7.86,-498.35,-107.58,9.41
-15.97,-484.22,-101.2,13.1
-18.32,-467.2,-106.3,8.8
-11.44,-487.74,-102.59,12.32
-22.92,-476.4,-91.33,11.09
-23.04,-491.99,-97.52,11.59
-30.54,-488.9,-109.64,7.32
-25.3,-473.58,-102.34,11.77
-66.18,-443.95,-104.72,19.12
38.09,-448.25,-109.02,7.41
-17.54,-505.94,-108.05,15.7
-16.88,-498.1,-108.88,15.15
-23.22,-494.79,-101.2,16.05
-18.32,-485.03,-107.26,16.5
-24.69,-473.52,-104.64,16.39
-22.16,-480.81,-100.21,14.96
-25.81,-482.54,-106.17,17.24
-31.32,-474.41,-104.13,12.85
-60.98,-479.01,-93.01,12.22
-90.84,-475.63,-92.43,19.8
-47.68,-440.09,-101.67,15.98
111.74,-369.28,-106.69,2.76
0.48,-501.46,-104.36,9.19
-25.69,-540.69,-94.04,14.95
-25.63,-497.34,-95.65,9.51
-31.36,-504.04,-96.23,13.32
-29.18,-492.66,-94.18,13.59
-56.38,-480.45,-92.92,15.5
-12.23,-483.74,-90.19,12.64
-53.68,-465.65,-95.06,15.12
22.95,-496.39,-102.19,11.36
-8.98,-451.53,-98.2,17.95
-16.77,-475.4,-98.7,16.0
-9.84,-460.12,-97.16,13.66
-24.46,-465.4,-92.28,16.84
-27.89,-477.19,-87.82,16.85
-28.77,-512.49,-90.85,18.49
-35.6,-496.81,-83.53,19.97
-28.84,-483.53,-89.51,15.57
-21.89,-483.06,-99.46,16.67
-58.33,-472.51,-90.54,20.65
-61.27,-456.59,-104.56,8.46
10.1,-454.02,-109.98,17.21
30.64,-486.56,-107.35,16.39
-10.78,-471.26,-99.36,19.82
-16.01,-474.42,-99.92,18.92
-73.6,-462.0,-98.29,14.34
