ch1,ch2,ch3,ch4
-16.29,-470.68,-105.23,23.04
-11.14,-482.36,-106.86,21.5
-22.89,-463.6,-100.35,24.04
-12.87,-464.36,-106.08,23.86
-2.33,-463.18,-108.86,22.64
-5.68,-454.76,-105.23,26.89
-13.78,-465.03,-103.26,22.74
-30.96,-465.45,-99.56,21.33
-8.94,-433.19,-101.43,19.46
-26.08,-462.88,-103.05,20.87
-33.25,-456.36,-106.86,18.94
6.17,-441.94,-108.34,17.5
-20.61,-443.44,-109.69,18.53
-27.83,-453.64,-105.56,19.9
0.39,-426.58,-109.69,14.66
-26.04,-453.27,-104.0,19.79
1.26,-505.35,-112.62,15.0
-37.81,-465.02,-106.27,19.09
8.57,-460.33,-110.85,18.04
-7.37,-459.02,-112.12,20.44
-21.18,-468.89,-105.47,22.44
1.8,-436.03,-110.41,19.17
-6.54,-436.11,-105.83,15.79
-13.92,-455.95,-106.92,15.97
-13.41,-430.06,-106.15,18.37
-40.94,-449.01,-100.63,20.57
4.36,-482.46,-104.18,20.24
-4.32,-481.49,-106.83,22.75
-17.7,-467.88,-105.79,18.53
-18.9,-471.57,-109.12,16.49
-39.07,-475.78,-106.25,20.69
-6.71,-463.71,-107.27,18.67
4.78,-460.45,-105.36,22.59
-12.52,-462.18,-107.68,21.43
-18.31,-464.1,-108.37,19.13
-10.97,-454.26,-106.55,17.23
-40.03,-449.14,-103.4,17.15
-12.48,-478.69,-104.48,18.34
-58.9,-449.8,-105.79,22.99
25.81,-465.12,-104.63,20.09
11.35,-453.18,-104.14,22.39
-2.83,-425.89,-106.88,17.5
-16.36,-479.11,-100.21,20.17
-8.7,-460.26,-104.15,17.78
-20.62,-490.31,-98.7,16.06
-17.67,-472.71,-91.62,17.56
-26.04,-457.5,-100.86,13.12
-14.84,-461.42,-106.51,14.67
3.45,-466.57,-101.97,15.16
-19.37,-465.63,-101.62,21.79
