ch1,ch2,ch3,ch4
-21.15,-480.6,-105.92,15.18
-16.69,-472.46,-103.81,15.9
-16.09,-478.64,-103.67,15.62
-31.51,-480.81,-107.64,19.74
-29.15,-472.45,-106.89,20.17
-52.52,-460.51,-108.96,16.81
5.34,-460.62,-111.53,15.65
5.79,-472.01,-106.34,17.01
-0.63,-471.41,-107.56,16.85
-11.69,-470.92,-103.45,14.44
-28.08,-473.74,-104.07,21.03
-20.15,-474.35,-101.07,25.05
-22.53,-467.21,-102.3,20.61
-6.76,-452.12,-103.24,12.07
-24.08,-440.72,-101.33,12.06
-48.38,-490.91,-104.7,27.01
-20.6,-471.29,-108.07,22.87
-5.27,-455.66,-109.04,19.0
15.89,-483.24,-108.39,22.12
-22.56,-482.76,-112.99,18.6
-39.95,-464.79,-107.52,22.91
3.69,-446.53,-107.08,19.08
-19.64,-431.62,-108.61,16.18
-10.76,-497.86,-112.66,19.84
-22.03,-490.81,-108.16,26.12
-24.07,-480.62,-105.15,19.5
-1.32,-470.77,-110.14,15.55
-10.5,-468.61,-108.59,22.66
-34.82,-463.6,-107.32,22.37
-32.66,-461.29,-105.47,16.39
-18.57,-484.44,-108.72,22.58
-62.55,-468.95,-104.28,26.88
38.21,-501.54,-116.73,14.61
-46.91,-476.23,-112.31,19.33
-6.48,-458.16,-115.22,21.0
26.13,-460.45,-113.73,21.37
-8.82,-471.27,-110.93,19.2
-13.63,-466.78,-110.47,20.44
-5.57,-417.14,-109.72,17.3
-8.53,-401.24,-112.63,13.31
-26.77,-516.79,-112.8,21.33
-30.46,-501.06,-109.33,22.79
-19.46,-478.45,-112.11,23.88
-22.57,-479.13,-104.43,19.66
-10.27,-463.87,-113.77,19.96
-25.25,-466.0,-107.23,11.86
-19.52,-468.11,-112.38,14.09
-30.57,-464.12,-107.74,16.13
-10.71,-470.66,-103.88,18.48
-21.6,-476.06,-103.08,18.28
