ch1,ch2,ch3,ch4
-36.96,-475.18,-101.1,24.02
-20.21,-449.12,-101.36,21.56
-20.68,-463.85,-101.28,17.49
16.06,-456.54,-107.88,19.29
-6.69,-438.27,-101.69,20.28
-1.33,-440.48,-103.22,18.89
-4.9,-433.84,-108.4,16.7
-19.68,-484.9,-102.24,19.34
-43.35,-472.83,-99.15,18.71
-19.03,-491.88,-100.75,17.78
-54.68,-458.55,-104.03,23.12
23.9,-479.42,-99.81,20.68
5.11,-446.47,-102.18,18.22
-6.15,-470.23,-105.01,19.14
-9.36,-464.19,-101.61,24.4
-26.69,-451.37,-101.64,21.66
-45.96,-476.11,-96.68,23.74
-43.67,-412.55,-103.36,23.28
57.19,-400.8,-107.09,12.38
-12.31,-520.44,-101.16,18.37
-32.68,-502.31,-100.98,21.55
-12.8,-478.64,-106.53,22.46
-8.4,-458.09,-106.87,18.96
-31.05,-463.47,-100.63,20.87
-29.11,-482.72,-103.81,18.37
-20.94,-460.12,-102.95,18.73
-13.26,-458.83,-109.68,18.78
-80.57,-465.54,-105.25,17.71
-11.45,-435.18,-102.28,15.66
44.59,-390.05,-107.78,10.7
-12.76,-489.67,-107.16,16.97
-6.15,-474.62,-102.88,16.26
-30.17,-486.91,-103.8,15.11
-17.54,-484.72,-108.29,19.11
-4.22,-470.41,-103.25,18.05
-14.42,-466.31,-102.4,14.09
-29.72,-470.82,-99.54,18.87
-18.84,-469.19,-106.26,17.93
-19.5,-455.09,-103.95,20.62
-39.53,-456.45,-101.77,22.92
-44.23,-473.83,-104.62,24.53
9.83,-436.43,-108.34,19.45
-23.17,-430.33,-105.96,21.39
34.36,-405.79,-110.88,19.8
-5.22,-513.4,-107.87,23.4
-9.58,-483.86,-107.42,19.25
-20.6,-488.89,-107.66,19.59
-16.29,-470.25,-105.24,21.75
-24.53,-453.46,-101.01,24.7
-12.01,-448.87,-105.48,22.6
