ch1,ch2,ch3,ch4
-23.78,-466.74,-102.08,15.24
-18.71,-481.71,-101.4,10.67
-38.69,-473.09,-95.08,15.94
4.71,-479.87,-95.49,13.27
-37.67,-495.84,-102.02,14.26
-46.71,-455.94,-99.03,15.05
-13.87,-448.02,-102.8,11.08
-6.2,-421.81,-102.34,8.4
-37.93,-522.57,-98.33,12.58
-44.04,-519.77,-96.8,16.74
-31.57,-481.84,-96.67,11.94
-21.41,-486.37,-98.46,13.97
-47.87,-471.6,-94.63,12.09
-6.72,-482.83,-100.53,8.67
-14.49,-486.75,-104.04,5.28
-14.4,-481.2,-101.56,13.24
-25.44,-476.32,-102.9,10.41
-25.15,-478.94,-101.1,9.24
-34.03,-481.43,-97.91,15.79
-28.71,-466.86,-97.32,13.71
-50.93,-475.94,-96.71,11.59
-24.49,-475.89,-93.75,9.96
-34.69,-482.09,-84.93,14.68
-37.41,-485.43,-88.48,13.87
9.84,-442.72,-98.88,10.08
-0.04,-417.77,-98.09,10.52
-52.16,-533.88,-100.53,14.24
2.76,-486.89,-99.89,13.22
-18.56,-477.09,-103.57,16.74
-9.25,-393.56,-100.64,15.77
-44.39,-485.4,-97.28,15.3
-38.82,-545.43,-96.97,16.31
-66.18,-449.76,-93.84,14.42
12.79,-447.28,-107.11,9.42
-23.56,-496.14,-99.79,10.25
-24.81,-532.78,-100.48,16.48
-8.05,-497.79,-101.68,7.26
8.53,-494.3,-106.05,8.3
-10.25,-483.14,-100.35,10.93
-26.65,-476.09,-95.16,13.1
-15.5,-478.87,-102.34,11.18
-20.66,-480.53,-105.56,10.5
-17.24,-473.48,-105.88,15.56
-28.6,-492.91,-103.09,14.38
-33.66,-472.83,-100.75,14.48
-33.34,-472.9,-99.32,16.31
-40.45,-462.04,-100.29,15.39
2.75,-489.05,-94.13,13.6
-10.09,-474.41,-101.34,19.38
-2.89,-462.07,-102.11,17.14
