ch1,ch2,ch3,ch4
-20.23,-485.83,-104.06,7.8
-21.84,-484.28,-106.91,10.81
-28.08,-490.25,-108.69,11.38
-45.25,-491.66,-101.96,10.19
-75.58,-454.39,-102.59,5.94
29.69,-433.74,-108.93,8.74
-25.29,-521.49,-106.78,7.58
-40.01,-480.67,-102.53,9.05
11.16,-497.82,-106.98,4.35
9.76,-484.07,-106.02,8.58
-15.97,-484.35,-100.17,9.39
-16.52,-478.66,-104.32,8.0
-26.27,-488.59,-104.44,8.57
-43.82,-514.23,-99.05,7.25
-104.88,-449.59,-96.69,7.46
-2.47,-460.09,-96.98,3.28
47.87,-467.4,-106.71,4.58
-21.34,-483.05,-93.26,4.87
9.18,-487.95,-98.99,12.94
-5.32,-495.12,-97.31,10.22
-22.12,-471.58,-103.65,7.07
-21.5,-448.02,-101.0,7.18
-18.11,-480.26,-92.77,5.66
-44.64,-499.98,-96.01,1.65
-53.7,-499.64,-91.12,6.62
2.16,-466.52,-97.48,5.65
-13.89,-455.27,-95.24,10.44
-31.85,-437.74,-98.76,3.07
-14.09,-511.8,-103.37,6.44
-21.69,-527.45,-101.95,8.46
-24.5,-497.89,-95.68,6.06
-29.69,-487.98,-88.55,2.06
-41.27,-463.73,-92.21,3.2
-43.44,-489.09,-89.11,11.81
-111.87,-469.11,-90.72,6.84
70.09,-470.54,-100.27,4.52
-8.62,-469.15,-94.9,7.29
-5.61,-491.5,-95.28,-0.36
-13.11,-496.4,-97.8,4.16
-27.1,-500.61,-98.63,2.88
-61.71,-497.3,-86.3,7.74
-4.33,-479.9,-95.5,4.7
-35.99,-492.01,-90.88,1.32
-7.56,-453.28,-95.39,6.62
-13.8,-455.31,-95.09,5.25
-17.36,-472.69,-93.75,-0.87
-53.0,-515.82,-96.21,3.64
-31.33,-467.92,-88.84,12.88
-0.62,-493.33,-89.27,10.01
-33.79,-496.61,-92.91,5.8
