ch1,ch2,ch3,ch4
-16.32,-463.5,-102.97,15.13
4.87,-468.35,-101.91,11.18
-18.86,-474.01,-108.11,18.78
-7.33,-446.67,-110.61,17.12
-0.88,-465.56,-106.51,17.98
-11.89,-470.15,-103.42,16.03
-15.35,-477.27,-102.87,18.01
-23.93,-458.72,-97.4,16.31
-36.88,-462.36,-104.96,11.99
-25.49,-450.86,-105.57,12.19
12.57,-468.64,-105.35,15.46
-7.51,-479.4,-97.17,16.81
-13.11,-475.97,-104.97,19.93
-43.46,-468.92,-103.43,20.13
-11.41,-435.77,-98.55,18.78
9.99,-474.87,-96.99,13.88
-16.35,-468.32,-98.05,21.39
-4.83,-457.75,-103.16,18.92
-9.87,-442.77,-102.15,20.94
-11.04,-469.86,-104.77,20.04
-18.59,-480.33,-102.73,21.53
-14.73,-466.36,-105.99,19.36
-9.67,-479.15,-98.0,27.47
-17.94,-454.74,-97.8,23.57
-51.55,-439.24,-102.09,19.91
2.21,-451.86,-106.38,19.55
-22.51,-482.04,-98.45,23.86
-19.12,-441.43,-103.76,17.02
-5.87,-476.08,-105.7,20.33
-22.23,-482.36,-102.3,23.51
19.08,-463.9,-110.37,25.21
-28.72,-469.75,-104.34,26.03
9.21,-463.43,-105.09,27.08
8.67,-457.22,-107.03,22.4
-35.49,-470.46,-103.63,25.42
-13.01,-465.24,-107.68,24.99
13.71,-473.25,-111.78,22.2
-9.94,-469.14,-106.23,22.91
-9.88,-471.7,-112.93,28.18
-38.26,-467.15,-108.73,25.71
-10.41,-467.3,-102.09,26.02
-8.72,-465.44,-106.72,29.56
-36.16,-468.65,-109.24,23.92
-27.29,-422.65,-102.12,26.74
11.39,-445.88,-102.59,22.08
-15.79,-494.5,-106.2,23.15
-3.57,-466.92,-107.81,21.71
-17.31,-460.18,-102.45,26.6
-0.51,-492.54,-107.14,23.33
-12.27,-455.51,-108.25,25.95
