ch1,ch2,ch3,ch4
-16.5,-440.17,-102.29,16.28
-9.59,-429.0,-99.83,11.97
-26.04,-485.18,-101.17,23.23
-36.51,-470.06,-104.62,18.05
9.5,-444.46,-102.65,22.54
13.96,-468.5,-104.24,17.31
-9.29,-462.58,-102.52,14.23
-23.34,-471.26,-98.72,14.19
-59.33,-456.15,-98.9,17.61
26.81,-453.8,-101.03,16.37
4.27,-453.38,-99.59,16.34
3.84,-461.84,-102.5,16.57
-17.15,-448.79,-102.13,16.7
-14.5,-464.73,-103.63,16.18
-62.47,-469.68,-94.58,19.17
8.22,-425.86,-95.76,16.62
-8.11,-461.95,-100.18,14.83
-1.98,-464.99,-99.71,14.07
-10.16,-447.6,-99.02,17.25
-45.54,-452.33,-94.6,19.57
27.86,-430.67,-99.34,19.13
-4.47,-457.9,-102.53,24.66
-36.09,-434.3,-97.71,22.34
-5.54,-493.89,-97.32,19.34
-28.47,-475.63,-98.61,21.34
1.71,-461.13,-96.64,25.53
0.76,-460.42,-100.88,20.96
-23.84,-466.48,-95.64,22.97
-21.16,-454.02,-99.8,25.7
-7.97,-430.28,-97.88,19.69
-32.85,-478.21,-96.37,20.88
-25.59,-472.55,-103.87,20.84
8.09,-457.4,-100.55,19.18
-6.17,-462.0,-104.07,19.93
-20.36,-456.1,-100.96,22.63
-16.54,-458.11,-100.21,23.14
-17.49,-445.08,-100.31,19.82
7.2,-431.02,-100.44,18.91
-33.99,-481.15,-97.64,18.88
-69.61,-442.38,-103.03,19.27
-7.83,-480.39,-100.71,16.53
34.56,-439.43,-104.53,18.69
13.79,-428.95,-105.58,18.6
-10.65,-472.84,-103.15,17.04
-21.01,-493.25,-99.73,15.52
-33.26,-472.47,-94.51,16.84
-37.54,-465.83,-98.34,16.56
-70.17,-446.96,-100.25,20.05
54.02,-449.64,-102.39,13.31
4.98,-461.27,-105.11,12.13
