ch1,ch2,ch3,ch4
-29.07,-498.78,-102.38,16.32
-48.18,-486.46,-104.05,16.98
40.05,-441.0,-108.98,10.65
-2.22,-472.81,-102.65,14.44
-12.05,-462.67,-104.72,7.13
-28.05,-466.92,-102.62,13.28
-27.57,-470.97,-97.21,12.33
-33.75,-472.24,-95.45,13.2
-8.86,-449.0,-99.58,18.66
-10.4,-450.69,-110.79,13.7
-17.15,-442.66,-95.24,13.89
-27.03,-471.4,-98.21,13.26
-18.5,-431.3,-97.39,16.64
-74.9,-451.85,-101.84,10.71
20.38,-492.53,-102.8,13.67
-21.17,-483.99,-98.59,21.04
-15.18,-443.67,-96.6,22.5
-16.52,-470.38,-101.42,17.23
-26.31,-481.7,-99.82,19.01
-26.82,-468.74,-97.76,18.03
-36.98,-469.79,-94.55,14.12
-51.09,-460.99,-97.16,18.17
4.55,-445.78,-105.98,15.24
-14.13,-462.79,-98.76,14.0
-88.1,-403.27,-104.41,9.87
53.08,-461.54,-110.24,22.91
21.74,-485.62,-99.74,19.68
-8.86,-471.31,-94.02,22.52
-25.07,-451.91,-94.63,18.14
-48.85,-471.83,-97.42,17.63
25.35,-461.16,-102.48,15.0
-4.08,-449.96,-97.65,18.48
-9.98,-439.71,-99.37,13.54
-27.05,-497.43,-100.48,19.7
-26.05,-461.88,-101.77,21.83
-18.24,-459.42,-95.07,18.42
-71.92,-456.54,-93.14,15.44
46.19,-434.01,-99.25,11.29
7.45,-462.1,-90.89,16.5
-20.84,-427.37,-95.27,10.65
-32.88,-421.89,-96.34,13.61
-23.07,-473.37,-90.43,13.84
5.96,-484.66,-90.42,14.56
-23.45,-503.73,-91.57,13.76
-17.28,-465.51,-89.85,11.31
-13.44,-466.89,-91.86,18.6
-12.44,-459.11,-95.55,21.67
-18.11,-443.13,-94.01,19.77
-33.4,-475.39,-88.76,16.98
-42.92,-474.58,-86.96,17.81
