ch1,ch2,ch3,ch4
-14.11,-471.62,-102.85,10.71
-20.89,-475.24,-100.91,6.89
-26.6,-477.21,-101.27,19.27
-64.57,-477.24,-95.55,17.14
-68.35,-457.19,-87.85,22.7
54.77,-461.43,-101.7,13.0
-3.14,-458.25,-100.9,17.99
-51.39,-466.16,-94.2,18.0
14.45,-485.42,-100.25,18.35
-24.91,-478.83,-97.49,17.48
-23.78,-486.12,-97.04,14.07
-44.3,-474.58,-92.16,19.29
-39.63,-475.32,-94.86,17.29
13.79,-472.66,-96.86,16.71
-15.1,-445.47,-95.7,18.32
-17.73,-476.81,-101.59,18.71
-22.09,-481.21,-98.38,20.79
-24.67,-480.84,-96.76,23.38
-45.17,-478.53,-95.82,15.85
-45.44,-486.44,-98.97,19.64
-6.14,-465.41,-93.93,20.34
-54.15,-476.82,-94.36,22.05
-21.26,-484.96,-94.64,16.17
-1.15,-459.49,-91.32,11.88
-11.45,-451.23,-90.31,11.03
-29.05,-484.09,-91.17,14.36
-31.48,-472.14,-89.89,19.22
-12.38,-446.33,-91.43,13.42
-36.89,-451.55,-97.57,11.62
-23.56,-495.99,-101.07,6.14
-33.56,-484.74,-93.11,7.69
14.42,-462.97,-96.63,7.74
-22.07,-482.75,-93.12,13.89
-40.82,-477.24,-88.16,12.49
1.8,-469.11,-94.18,10.63
-48.43,-482.98,-96.67,12.99
-16.97,-484.23,-98.96,11.86
-15.7,-476.17,-97.5,16.31
-25.79,-475.46,-94.34,11.03
-12.93,-466.67,-101.22,12.42
-41.2,-428.17,-99.22,13.88
-2.71,-475.81,-98.63,15.14
-24.59,-482.39,-103.11,14.17
-13.21,-492.72,-95.88,9.19
-35.95,-468.94,-97.89,8.72
-30.37,-479.08,-97.49,9.74
-4.77,-469.88,-98.42,13.65
-39.25,-491.74,-89.88,18.28
-7.1,-483.34,-90.98,15.26
-20.34,-489.14,-94.18,14.84
