ch1,ch2,ch3,ch4
57.98,-482.75,-95.85,16.89
25.24,-473.58,-100.61,15.65
-12.77,-478.38,-102.96,18.1
-18.1,-476.47,-98.77,16.07
-56.13,-453.69,-96.36,12.25
-7.12,-432.59,-106.73,10.49
-19.12,-480.79,-97.8,22.68
-98.45,-532.73,-104.66,20.56
21.47,-498.1,-108.72,14.89
13.95,-493.4,-101.71,13.5
-17.73,-477.39,-103.05,13.78
-23.46,-463.63,-99.55,12.13
-22.81,-496.88,-105.73,11.25
-38.84,-496.01,-95.27,13.76
-26.61,-477.35,-96.44,14.96
-22.92,-489.63,-101.56,12.36
-21.79,-485.06,-101.87,12.3
-24.23,-475.56,-103.03,14.38
-28.53,-486.19,-103.49,12.67
-28.75,-479.3,-100.46,12.86
-22.69,-458.73,-104.06,14.45
-39.86,-444.29,-103.94,15.0
-49.46,-483.6,-99.32,15.85
-83.71,-485.48,-95.38,17.27
33.23,-495.39,-102.42,13.93
9.4,-459.14,-103.67,10.62
-21.59,-477.96,-102.42,14.34
-53.59,-497.56,-102.38,12.55
0.4,-486.09,-99.0,13.42
-28.43,-495.77,-95.28,13.25
-28.38,-477.63,-95.74,11.34
-23.54,-479.79,-97.76,15.37
-26.74,-487.92,-104.47,11.12
-30.38,-483.05,-106.36,13.75
-24.66,-470.97,-111.14,8.62
-25.03,-462.01,-108.04,12.46
-28.31,-504.54,-98.62,13.15
-23.93,-478.6,-100.72,12.66
-27.56,-483.19,-106.03,8.01
-139.36,-485.88,-100.73,13.17
-3.03,-443.41,-98.2,8.6
58.62,-484.82,-112.01,10.27
-8.15,-505.55,-98.36,17.29
-12.75,-486.94,-99.64,11.8
-35.64,-481.07,-99.49,6.69
-31.47,-495.18,-99.77,8.9
-16.66,-489.89,-105.73,5.2
-20.4,-455.03,-100.72,11.91
-82.26,-431.79,-96.74,15.17
-34.12,-442.61,-105.08,13.39
