ch1,ch2,ch3,ch4
-20.39,-580.4,-95.19,35.99
-24.0,-640.54,-250.98,-8.16
-7.84,-459.94,48.61,58.68
-20.35,-538.03,-384.2,-98.3
-54.54,-607.54,-72.16,142.1
-15.95,-492.06,-107.94,49.12
-24.92,-494.62,-3.37,114.15
-18.98,-526.85,-60.42,163.48
-20.02,-494.31,-30.56,-7.17
-16.48,-541.09,-358.62,-83.56
-33.57,-552.37,-104.84,105.9
3.54,-537.05,-308.4,-5.21
-56.11,-646.41,-26.21,130.62
-48.3,-616.24,-160.15,6.69
-1.44,-466.53,-183.71,84.27
-23.41,-500.22,-192.73,113.67
-18.22,-529.82,88.9,-17.57
-2.29,-494.2,-230.86,144.77
-29.51,-566.17,-133.6,-13.92
-32.11,-541.78,-105.13,101.88
-24.96,-514.84,-138.89,55.19
-26.95,-545.58,78.58,38.01
-24.04,-517.96,-177.85,97.75
-30.95,-537.28,-195.02,67.48
-14.72,-529.2,-245.15,-78.17
-20.73,-545.66,-35.67,76.66
4.83,-538.34,-78.32,137.91
-24.75,-534.89,28.77,75.54
-33.31,-532.77,-493.49,68.63
7.17,-503.11,110.73,26.79
-38.48,-600.82,-308.43,77.86
-17.83,-524.93,-146.77,47.26
-27.27,-503.67,-107.08,23.28
-25.99,-522.34,-120.19,56.95
-21.18,-571.1,-1.75,83.71
-21.21,-531.65,-179.5,-4.2
-29.61,-519.09,-164.15,120.15
-16.8,-509.09,-154.5,101.13
-18.8,-556.46,-19.92,64.25
-20.76,-545.03,85.12,111.37
-16.11,-512.38,-332.13,7.5
-45.99,-606.91,-173.11,63.44
-29.09,-607.97,-271.65,-45.69
-7.19,-542.78,-64.88,51.58
-30.12,-495.31,-164.97,76.19
-25.58,-508.41,-112.01,61.05
-7.14,-517.52,72.43,103.4
5.9,-517.39,-248.74,14.7
-21.72,-582.92,-200.85,92.49
-19.1,-526.38,48.41,100.84
