ch1,ch2,ch3,ch4
-2.84,-477.0,-118.24,17.43
-25.69,-495.13,-98.05,23.28
-9.68,-493.37,113.69,51.67
-16.63,-483.44,-92.7,28.33
-29.52,-473.25,-223.78,-16.35
-29.0,-485.55,-139.94,14.82
-10.47,-480.33,-166.62,2.68
-5.16,-486.7,231.51,36.97
-13.81,-477.73,-330.81,-23.37
-26.52,-486.58,-111.75,-24.19
18.24,-468.05,179.13,30.34
-36.75,-505.28,-255.92,-40.18
-22.5,-484.9,-84.34,45.71
-28.87,-481.46,-83.36,-19.07
-29.57,-498.29,-194.38,-55.44
-25.75,-491.49,-151.34,123.78
-21.31,-479.21,15.21,-23.57
-5.86,-474.83,-124.37,-17.87
-1.31,-470.45,34.19,-27.55
-10.92,-528.81,-186.06,62.58
-11.39,-463.89,-95.09,-31.7
-12.28,-487.17,100.15,-49.38
-15.1,-482.62,-262.74,53.59
-19.75,-487.86,-77.52,21.08
-27.12,-474.99,-208.12,-5.61
-13.4,-474.12,-148.25,-27.4
5.1,-486.65,460.49,158.25
-21.72,-472.37,-462.24,-146.73
-21.94,-490.34,-200.3,59.7
-16.37,-467.72,-192.72,-18.83
-11.21,-482.48,-99.42,-99.78
-15.8,-484.0,126.03,57.57
-40.62,-491.74,-299.98,-31.8
-20.11,-495.59,-63.07,73.47
-24.34,-478.13,-146.08,-48.1
-14.54,-484.8,33.75,68.72
-20.5,-487.86,-41.89,42.57
-30.16,-469.74,-226.9,-47.57
-7.68,-468.7,-168.85,-18.0
-14.3,-473.53,-70.24,127.85
-27.91,-447.59,-204.95,-19.96
-25.24,-471.29,-124.29,-15.02
-13.12,-474.61,-36.22,97.88
-20.59,-503.61,82.42,-21.42
-24.07,-515.88,-151.86,31.61
-21.19,-464.58,-274.74,-29.94
-24.58,-473.45,-155.02,-49.94
-24.33,-466.46,-124.95,13.54
-16.99,-466.13,-90.29,30.68
-7.39,-453.42,3.77,-4.76
