ch1,ch2,ch3,ch4
-31.04,-507.35,-152.51,-4.41
-18.18,-475.52,-63.72,67.4
-4.52,-485.1,25.01,83.09
-31.36,-496.45,-259.23,-39.03
-24.16,-473.05,-113.52,-34.92
-26.25,-488.08,-59.51,-69.46
-32.81,-490.03,69.18,137.49
-21.02,-464.55,-235.67,-93.79
5.43,-452.24,-143.26,81.03
-21.02,-492.37,-43.63,30.31
-26.16,-476.18,-121.28,80.62
-12.04,-454.45,-112.66,25.07
-13.33,-474.15,-23.8,-8.17
-21.21,-485.11,44.34,65.25
-29.16,-499.97,-290.36,10.63
-25.73,-495.79,-178.95,18.25
-23.59,-475.73,-73.37,19.78
5.92,-435.21,-109.25,-32.29
-20.84,-486.22,-61.34,18.82
-16.38,-482.76,68.17,19.74
-33.77,-498.41,-271.54,-35.27
-21.81,-483.78,-137.76,14.2
9.21,-475.47,190.19,93.67
-41.19,-513.74,-250.05,29.12
-16.6,-468.88,-168.44,-45.09
-5.9,-486.07,144.38,28.54
-30.6,-501.9,-332.69,15.17
-33.42,-491.4,-114.89,28.7
-12.59,-481.98,-87.92,25.27
-11.29,-467.29,-66.44,-42.19
-34.73,-490.94,-162.53,30.35
-18.11,-465.77,-189.61,55.37
-17.06,-466.73,18.82,33.91
-25.86,-490.93,-145.64,1.61
-17.3,-471.16,-126.81,0.74
-9.48,-466.69,-36.37,39.51
-1.47,-465.75,23.75,21.85
-20.11,-508.61,-174.54,61.76
-20.98,-476.39,-162.07,-35.75
-23.64,-479.77,18.31,-13.75
4.82,-469.06,-8.65,60.61
-23.95,-506.86,-171.5,-12.03
-37.36,-513.73,-193.41,14.31
-5.25,-459.99,-102.26,-30.18
-21.87,-472.4,-21.1,9.13
-23.66,-518.71,-89.38,28.2
-13.8,-491.09,-64.53,-2.72
-4.88,-475.2,-32.6,-0.06
-17.31,-491.1,-180.44,24.29
-2.66,-485.78,84.65,45.68
