ch1,ch2,ch3,ch4
-21.38,-466.43,-97.67,28.86
3.3,-464.33,6.29,55.1
-12.23,-459.61,-125.62,27.94
-21.99,-469.65,-175.52,-29.07
-40.89,-460.85,-29.99,69.46
-17.28,-456.12,-91.93,6.18
-15.62,-480.95,-120.97,-19.65
-12.24,-463.05,-165.59,121.08
-16.67,-456.34,-60.74,-59.53
-30.16,-493.2,-59.5,62.39
0.49,-489.5,-38.81,85.14
-23.63,-482.93,-79.01,12.54
-29.31,-473.87,-123.9,12.57
-12.26,-465.53,-97.41,-30.11
-9.16,-470.88,-116.65,8.65
4.45,-466.12,248.54,62.1
-8.61,-476.51,-369.51,19.57
-26.17,-474.69,-142.25,-5.14
-21.59,-479.0,-112.3,25.37
-16.22,-451.43,-17.59,39.54
-24.31,-486.79,-36.54,65.93
-12.66,-494.25,-154.47,8.42
-17.16,-476.47,-159.97,-9.13
-14.87,-482.15,-34.49,8.66
-14.4,-470.19,-97.96,-10.02
-11.31,-473.11,-82.22,72.21
-15.32,-474.65,-50.9,-100.05
-36.21,-478.94,-199.43,5.84
-21.78,-475.28,-109.84,105.29
0.59,-477.85,-1.47,49.25
-13.27,-492.86,-122.0,-43.97
-8.18,-456.57,-215.37,3.14
-22.75,-486.04,-83.92,40.58
-16.68,-468.41,-113.93,26.48
-3.55,-475.34,211.27,59.0
-4.0,-486.4,-167.91,48.09
-20.4,-503.52,-143.6,-13.21
-7.11,-497.5,-76.34,-7.35
-10.73,-468.24,-182.78,-25.39
-7.8,-464.27,-65.72,30.97
-12.64,-480.33,-39.84,5.58
-17.81,-496.42,-97.8,-48.18
-30.78,-481.06,-189.24,49.72
-15.92,-467.03,6.54,35.26
-12.49,-472.18,-167.17,35.13
-20.35,-470.98,-109.68,12.84
-15.31,-465.86,-163.47,13.81
-10.64,-454.34,-37.3,59.48
-14.45,-470.42,-92.81,0.41
-12.07,-467.18,-114.72,28.8
