ch1,ch2,ch3,ch4
-23.58,-484.39,-221.03,-98.54
-16.72,-459.56,-109.48,25.85
-20.31,-464.3,-111.77,36.17
-15.36,-451.24,-50.05,54.08
-15.24,-464.73,-179.52,4.3
-12.3,-465.02,-119.79,14.91
-23.83,-500.22,-136.46,23.94
-24.23,-510.06,-59.98,41.1
-5.9,-422.46,-154.91,9.91
-17.7,-441.81,-93.04,-33.47
-15.25,-476.37,-90.91,78.25
-14.08,-466.04,-141.23,53.44
-17.32,-453.0,-55.33,26.47
-19.1,-480.53,-163.14,-41.11
-14.67,-455.28,-113.87,54.37
-20.58,-458.26,-107.36,25.91
-25.1,-468.02,-85.33,51.85
-42.47,-483.92,-104.42,29.43
-4.46,-448.49,-138.78,-9.64
4.36,-442.75,-74.2,-1.49
-19.8,-480.09,-201.09,-1.38
-12.45,-470.23,-75.94,63.86
-16.0,-462.64,-117.5,-4.53
-21.79,-450.55,-118.38,14.97
-36.77,-474.58,-99.09,37.35
-17.32,-460.26,-127.46,-20.46
-11.04,-485.82,-131.87,-7.61
-19.84,-467.53,-121.9,24.06
-5.74,-450.96,-122.22,20.69
-14.98,-449.65,-91.14,67.32
-15.53,-464.4,-112.12,4.07
-34.32,-472.8,-156.51,6.18
-12.81,-444.16,-121.23,-0.69
-6.31,-452.27,-4.41,49.02
-12.01,-467.96,-55.57,43.6
-10.65,-438.79,-132.89,31.63
-16.66,-471.78,-104.2,29.23
-32.07,-487.62,-136.44,41.79
-26.53,-472.09,-95.07,5.04
-31.49,-472.87,-90.23,-4.63
-14.82,-458.06,-151.66,12.47
-15.87,-463.81,-115.03,12.3
-22.01,-465.13,52.37,64.65
-21.3,-459.87,-138.01,-23.97
-6.28,-455.05,-273.91,34.58
-20.43,-469.62,-112.24,-18.67
-27.35,-496.97,-91.92,17.24
-23.02,-489.09,-76.34,23.55
-14.32,-461.43,-165.29,20.53
-21.09,-469.07,-77.25,34.48
