ch1,ch2,ch3,ch4
-17.81,-465.06,-52.88,22.47
-43.94,-524.91,-113.56,15.9
-21.12,-459.85,-88.97,28.91
-11.86,-410.19,-125.5,-19.38
-20.75,-501.92,-119.6,44.85
-22.05,-452.91,-54.21,3.34
-18.45,-412.3,77.78,46.3
-33.52,-512.57,-221.0,27.7
-33.92,-518.57,-116.64,8.01
-25.0,-496.95,-89.03,15.22
-7.03,-452.84,-126.03,15.03
-0.16,-436.84,-42.22,-23.21
40.06,-401.86,105.23,-15.81
-78.05,-551.6,-162.35,73.46
-27.14,-525.73,-187.8,0.18
-14.93,-513.76,-103.33,-35.09
-22.07,-472.57,-64.09,44.28
-6.85,-414.7,-157.61,-20.15
-25.82,-510.91,-104.93,57.41
-13.99,-485.92,-1.98,-30.67
-20.63,-477.77,-174.63,-17.86
-29.08,-491.54,-80.34,46.3
-32.75,-460.52,-89.35,16.49
-20.14,-457.19,-73.81,23.74
-23.6,-448.28,-119.72,33.09
-27.39,-475.12,-106.18,3.47
-25.18,-479.26,-99.88,14.78
-33.54,-558.42,-101.22,9.68
-3.99,-422.53,-46.61,-29.06
5.44,-272.36,59.02,78.59
-22.66,-510.32,-75.15,-13.46
-10.58,-459.1,-260.07,-26.7
-24.26,-567.47,-120.47,60.37
-29.49,-546.63,-114.63,-96.15
-20.59,-506.98,-96.64,0.82
-34.7,-493.15,-59.58,105.74
-21.22,-472.09,-110.7,52.86
-21.02,-460.61,-58.87,38.87
-23.64,-493.74,-84.33,44.78
-18.61,-440.66,-10.98,24.86
-44.09,-559.3,-214.25,-23.41
-15.99,-522.13,-61.79,-38.41
13.48,-432.48,6.63,8.8
-15.79,-394.78,-191.67,7.32
-25.92,-518.78,-145.53,-19.55
-26.66,-502.25,-92.01,63.79
-21.57,-403.83,-96.82,7.33
-15.9,-429.82,-73.04,35.42
-13.36,-464.14,-127.02,41.05
-28.39,-532.04,-17.02,21.31
