ch1,ch2,ch3,ch4
-23.79,-492.2,-133.53,-24.86
-26.51,-469.83,-94.86,65.49
-14.02,-461.2,-131.44,-36.77
-5.03,-442.37,-157.52,-98.35
-20.57,-484.75,-61.15,105.24
-22.79,-466.03,-154.76,43.78
-11.27,-427.3,-67.02,26.21
-10.15,-429.85,-131.97,2.77
-9.6,-470.09,-77.94,40.62
-14.21,-455.65,-117.04,62.67
-28.72,-486.35,-142.15,-53.66
-27.05,-476.18,-33.53,13.26
-18.47,-462.14,-142.5,57.19
-16.04,-467.43,-41.73,-28.27
-27.88,-460.33,-154.77,-27.75
-10.85,-439.53,-114.07,7.76
-13.15,-445.16,-77.18,13.42
-22.41,-481.11,-5.23,16.96
-18.71,-479.71,-298.25,-36.19
-21.26,-464.92,-75.31,25.89
-2.08,-447.03,-129.3,-5.62
-22.24,-480.91,3.03,86.28
-19.23,-483.46,-78.36,29.94
-29.2,-481.48,-162.04,18.95
-25.88,-454.04,-141.49,19.8
-8.58,-454.93,-103.21,9.65
-15.2,-486.9,-57.25,11.75
-27.42,-476.89,-167.48,-39.62
-20.95,-457.86,-126.79,20.82
-0.28,-398.44,-120.39,-7.16
-5.13,-439.71,-33.83,29.83
-54.04,-511.33,-151.82,26.37
-28.86,-502.92,-144.76,-37.02
-17.24,-470.72,-127.6,6.58
-10.77,-445.47,-90.28,-7.37
-30.23,-489.21,-85.56,57.4
-15.2,-479.77,-117.94,17.37
-8.05,-467.07,-188.74,-17.98
-7.89,-461.36,-67.12,88.8
-31.01,-494.41,-100.05,-51.49
-12.99,-435.54,-116.8,23.82
-16.95,-459.71,-82.06,23.6
2.46,-463.05,-123.82,-23.34
-30.24,-479.5,-40.69,60.66
-3.69,-463.96,-15.45,-39.35
-18.21,-478.47,-228.17,23.27
-20.82,-464.65,-107.7,36.57
-27.58,-466.9,-143.64,-7.25
-18.25,-460.04,-121.44,31.31
-27.49,-482.43,-118.09,37.6
