ch1,ch2,ch3,ch4
-18.4,-468.55,-44.34,-31.87
-14.93,-473.83,-159.06,68.09
-19.66,-465.39,-138.03,-15.38
-14.11,-462.95,-137.19,24.2
-18.97,-473.87,-102.13,8.42
-19.4,-460.05,-113.17,-1.71
-22.98,-473.41,-129.02,63.43
-29.38,-488.54,-115.27,24.63
-11.98,-467.75,-106.92,38.64
-25.61,-473.88,-141.03,18.99
-20.43,-459.77,-108.23,22.17
-14.49,-469.38,-54.97,19.42
-25.73,-484.33,-242.03,-8.84
-17.62,-468.56,-100.98,12.01
-14.8,-466.97,-39.53,23.51
-5.48,-469.73,-131.85,-27.18
-20.0,-456.49,-49.33,103.79
-9.55,-472.22,-150.88,-15.43
-22.78,-469.66,-131.61,11.16
-21.18,-469.24,-163.89,-2.61
-27.07,-484.14,-158.04,-10.97
-19.11,-466.62,-94.14,42.97
-8.89,-453.47,-120.11,14.94
-17.58,-486.17,-127.34,30.82
-27.45,-474.05,-105.64,26.09
-13.19,-474.49,55.89,69.37
-17.06,-474.0,-234.39,17.07
-27.44,-471.12,-125.26,23.42
-22.33,-455.62,-133.51,-3.07
-22.33,-469.96,10.07,14.71
-4.02,-470.74,-202.6,26.89
-6.27,-462.55,-140.42,56.18
-26.89,-462.26,-129.46,12.22
-14.21,-462.43,-89.32,-87.64
-27.65,-497.28,-207.47,91.9
-14.16,-464.05,-113.99,2.78
-23.92,-474.45,-110.13,40.79
-12.12,-472.24,-119.17,27.66
-16.76,-461.69,-122.83,26.32
-20.26,-468.49,-122.57,23.1
-2.67,-472.74,42.46,47.33
-18.34,-473.16,-141.62,21.05
-22.24,-479.27,-207.87,-20.88
-17.02,-454.15,19.25,63.09
-19.35,-467.71,-216.13,34.28
-27.89,-474.31,-130.86,8.05
-25.3,-482.22,-128.98,15.92
-22.97,-471.24,-117.76,14.12
-23.1,-460.85,-135.89,16.67
-22.55,-467.18,-114.89,25.46
