ch1,ch2,ch3,ch4
-18.16,-412.3,-117.38,8.7
-21.39,-388.81,-113.49,17.05
-23.17,-488.48,-102.35,-12.4
-24.96,-530.89,-79.31,25.02
-33.52,-493.71,-172.19,10.51
-25.03,-478.04,-59.62,23.27
3.02,-402.26,158.69,98.4
-34.12,-501.63,-432.93,-74.43
-45.06,-496.77,-94.44,4.17
-25.14,-481.89,-58.66,20.24
-8.23,-431.23,-77.11,5.71
-16.94,-389.13,-95.39,20.75
-33.47,-488.09,-112.97,9.0
-44.76,-525.42,-135.06,28.61
-27.29,-476.04,-71.04,20.66
-27.57,-489.17,-173.85,-30.69
-1.36,-459.04,-15.78,11.74
-4.09,-432.74,-67.01,17.67
-28.12,-502.09,-184.99,-47.95
-27.93,-457.54,-132.59,33.25
-20.39,-414.79,-121.79,46.39
-22.15,-439.17,-53.53,30.3
-23.68,-434.2,-141.12,29.64
-30.69,-485.07,-185.29,5.32
-13.59,-488.87,-81.6,-40.54
-26.06,-490.35,17.19,35.47
-31.35,-484.9,-196.25,-11.33
-1.23,-454.39,13.25,35.08
-31.12,-485.8,-163.19,-24.62
-29.78,-483.8,-158.01,44.6
-11.34,-454.29,27.94,-10.57
-30.27,-491.82,-242.69,44.58
-24.59,-493.35,-70.43,28.69
-31.33,-471.75,-152.57,66.33
-14.53,-421.88,-111.45,-86.46
-27.7,-490.26,-155.78,-9.3
11.65,-441.21,142.66,-6.0
-27.64,-495.88,-163.94,138.33
-22.73,-491.79,-388.14,-107.5
-2.54,-476.06,-217.74,140.74
-6.29,-468.51,-200.08,-218.53
-11.62,-455.25,26.97,78.84
-39.82,-493.46,-149.59,11.77
-26.64,-448.6,-212.37,-144.37
-4.12,-458.53,-105.31,-71.9
-35.39,-477.07,-94.93,94.13
-31.27,-431.27,-27.44,64.44
-40.92,-520.82,-141.98,29.22
-37.36,-538.44,-126.3,55.63
-10.11,-473.24,-68.65,64.5
