ch1,ch2,ch3,ch4
-5.71,-469.73,-123.19,31.95
-13.19,-472.81,-329.5,33.81
6.89,-447.99,39.68,3.78
-0.23,-490.76,-36.57,-68.98
-4.37,-497.56,-60.0,38.94
-13.54,-457.08,7.84,85.6
-14.03,-476.6,-580.42,-139.23
2.46,-397.59,-171.22,-34.94
18.91,-385.51,211.95,26.85
-19.28,-495.47,94.74,-3.62
-23.8,-452.8,-170.66,112.86
-17.44,-403.25,-198.07,-31.17
-27.13,-521.53,-68.5,-7.53
-2.22,-506.45,-97.33,34.59
-23.78,-504.79,-103.27,21.36
-21.85,-461.84,-122.09,5.01
-11.66,-484.39,-119.43,7.19
-4.21,-467.64,-119.59,-4.3
-11.0,-415.42,-152.74,29.42
-11.86,-446.82,-111.59,-7.38
-9.73,-455.21,-99.5,23.87
-15.61,-455.15,-104.22,15.55
5.92,-447.73,142.23,61.71
-16.61,-481.91,-193.5,-12.82
-0.52,-413.69,-205.32,-18.95
-12.37,-463.4,-25.41,17.5
-11.6,-405.73,-254.8,19.07
-33.71,-510.71,-72.39,-15.1
3.86,-460.23,130.98,124.02
-25.67,-482.92,-252.9,-91.86
-9.18,-510.89,0.35,75.18
-27.46,-497.83,-152.39,-10.32
-13.07,-436.35,-123.71,-2.38
12.24,-436.28,-180.27,-24.39
-29.65,-494.53,-178.67,78.47
-19.79,-463.79,-70.15,-2.67
-19.35,-463.16,-69.07,-62.48
-25.57,-446.4,-139.35,65.31
-5.03,-457.62,-164.93,4.94
-15.53,-470.89,40.69,86.02
-16.39,-483.16,-118.96,-32.8
-22.25,-455.34,-123.47,63.45
-19.73,-467.51,-30.83,44.43
-19.89,-467.94,-97.89,29.96
-26.67,-470.61,-132.23,15.98
3.46,-435.56,-201.2,-61.88
-21.51,-483.64,58.39,57.05
-19.01,-444.52,-255.62,2.1
-13.75,-455.8,-59.57,32.13
-19.89,-474.68,-34.68,2.6
