,ch1,ch2,ch3,ch4
0,11.63,-354.52,-99.09,38.19
1,-34.93,-534.08,-102.57,32.48
2,-57.98,-535.99,-99.17,30.67
3,9.94,-476.82,-104.19,25.88
4,-25.28,-496.81,-105.82,19.49
5,-28.84,-479.82,-102.28,12.85
6,-2.03,-433.37,-102.26,20.63
7,-51.35,-479.33,-100.04,28.59
8,-57.53,-542.25,-104.5,16.34
9,20.48,-388.27,-112.33,14.43
10,4.97,-361.05,-99.2,27.88
11,-8.28,-336.74,-92.88,26.9
12,-28.34,-613.32,-95.95,25.58
13,3.01,-391.5,-91.85,24.46
14,-40.41,-447.97,-102.34,8.98
15,-17.66,-594.1,-101.15,24.1
16,-19.46,-517.07,-99.93,34.7
17,-44.6,-520.96,-97.62,24.2
18,-5.39,-453.29,-99.96,15.98
19,-37.32,-506.1,-103.13,21.63
20,-11.73,-473.05,-107.98,16.38
21,-24.54,-409.06,-103.37,13.29
22,-10.62,-434.28,-99.59,14.92
23,-19.46,-491.97,-102.59,17.2
24,-4.59,-455.26,-93.06,18.56
25,-14.37,-460.13,-101.09,24.33
26,-46.31,-515.02,-107.41,13.2
27,-33.68,-409.41,-104.65,14.08
28,-40.82,-501.97,-100.16,21.11
29,-26.44,-551.61,-109.49,6.41
30,-10.31,-489.39,-112.57,5.87
31,-36.74,-433.86,-109.17,8.81
32,-48.25,-430.0,-101.1,24.89
33,2.11,-536.91,-108.15,16.78
34,-2.39,-506.88,-107.72,12.95
35,-13.44,-529.34,-113.42,9.74
36,11.64,-450.82,-112.71,10.8
37,-25.04,-446.17,-96.1,20.43
38,-35.31,-429.87,-106.48,10.99
39,2.47,-405.89,-95.54,8.6
40,-31.6,-473.92,-101.44,18.0
41,-36.88,-498.71,-103.09,17.87
42,-22.16,-466.64,-103.19,18.41
43,-17.98,-479.98,-102.82,11.06
44,-34.71,-504.49,-103.19,9.43
45,-27.7,-521.93,-101.79,8.42
46,-15.43,-474.65,-109.64,13.14
47,-54.6,-493.07,-98.44,4.37
48,-15.49,-480.42,-107.4,10.12
49,-24.76,-416.98,-96.41,3.71
50,0.57,-444.73,-108.05,0.07
51,-19.11,-505.78,-99.31,19.03
52,5.78,-285.52,-110.19,16.33
53,-29.49,-533.78,-111.59,14.81
54,-38.6,-524.15,-98.94,12.99
55,-53.56,-539.58,-106.94,11.6
56,-72.8,-527.72,-104.58,23.44
57,-17.22,-442.54,-112.94,12.15
58,23.8,-436.12,-102.04,18.31
59,-20.53,-478.97,-105.47,13.58
60,-13.99,-486.04,-104.62,10.8
61,-31.72,-500.21,-104.21,13.41
62,-28.44,-468.03,-103.66,12.01
