,ch1,ch2,ch3,ch4
0,-9.24,-403.66,-124.07,4.57
1,-127.9,-579.19,-95.35,57.56
2,14.6,-477.37,-76.21,35.7
3,-38.62,-554.48,-146.7,20.19
4,-14.05,-408.34,-46.83,23.83
5,21.35,-389.15,-110.48,-3.82
6,-65.93,-589.41,-125.6,35.7
7,-22.07,-520.72,-138.84,37.76
8,6.31,-499.93,-226.77,-17.5
9,15.18,-470.76,10.53,49.78
10,7.0,-427.6,-57.29,26.24
11,-6.24,-455.42,-91.65,21.38
12,-2.77,-435.38,-107.22,27.2
13,-12.63,-465.39,-173.3,-0.93
14,-0.21,-414.09,-122.46,-1.09
15,12.86,-400.44,-70.44,14.54
16,-30.42,-499.61,-83.03,33.95
17,-31.51,-526.6,-152.94,27.27
18,-31.46,-498.37,-81.5,29.81
19,-0.68,-358.82,-155.49,-9.88
20,-13.74,-365.38,-88.87,9.77
21,-83.82,-497.99,-51.03,38.75
22,33.54,-446.96,-70.22,23.66
23,53.94,-401.12,-126.81,-1.17
24,-17.96,-534.8,-98.19,35.05
25,-66.36,-536.06,-138.74,32.82
26,32.13,-362.48,-78.24,8.63
27,-7.77,-430.05,-92.38,27.48
28,-36.49,-537.65,-192.8,14.94
29,24.13,-411.27,-91.37,2.47
30,-19.1,-493.48,-76.04,44.19
31,-27.27,-510.32,-215.91,15.91
32,2.1,-403.02,-156.74,-13.54
33,-13.7,-442.3,1.29,34.09
34,-44.87,-473.4,-86.02,25.98
35,-17.78,-433.98,-127.42,6.59
36,-10.52,-476.02,-90.55,26.54
37,4.47,-366.97,-78.69,20.37
38,-28.02,-527.58,-98.83,30.97
39,-72.0,-473.44,-164.62,0.34
40,21.52,-434.76,-80.42,25.51
41,72.37,-200.57,-111.75,-53.32
42,-28.62,-594.63,-81.51,57.18
43,-41.51,-578.35,-59.26,59.06
44,-14.24,-473.44,-104.24,36.11
45,-3.67,-417.43,-107.76,14.11
46,9.14,-348.42,-134.99,-18.8
47,-36.39,-447.76,-147.97,18.72
48,-51.38,-646.59,-212.88,43.32
49,3.3,-483.75,11.25,60.12
50,-34.66,-458.91,-83.35,28.48
51,26.84,-347.97,-175.15,-14.13
52,-17.06,-514.34,-116.88,23.88
53,-36.24,-508.01,-21.68,57.54
54,-87.46,-474.72,-82.44,28.08
55,9.46,-467.94,-96.97,25.1
56,3.37,-439.5,-147.76,3.67
57,33.29,-417.66,-94.58,1.07
58,-36.59,-503.46,-86.11,38.24
59,-16.64,-379.54,-113.25,2.4
60,51.92,-318.02,-132.93,-45.85
61,-91.51,-572.46,-92.49,61.91
62,-47.68,-546.02,-96.49,51.47
63,71.52,-343.86,-180.58,-28.17
64,-40.99,-578.07,-78.35,58.17
65,-52.5,-498.12,-118.54,36.13
66,-35.94,-386.66,-91.9,17.4
67,4.14,-447.23,-90.31,13.53
68,-30.03,-588.0,-121.14,44.42
69,-12.18,-474.88,-111.65,25.92
70,-20.98,-477.55,-252.22,-6.54
71,-15.5,-490.03,-98.97,14.43
72,2.54,-432.0,-10.95,39.03
73,-27.34,-482.99,-144.39,8.26
74,-36.97,-437.09,-82.02,21.36
75,-1.3,-439.78,-92.6,5.74
76,-7.38,-354.79,-112.05,-9.57
77,-28.71,-526.69,-94.98,35.48
78,-59.1,-504.02,-145.04,23.51
79,0.94,-271.02,-102.76,-21.64
80,49.52,-484.12,-79.11,45.25
81,-76.7,-587.64,-87.67,51.47
82,-10.83,-525.62,-93.36,34.53
83,-32.59,-490.0,-100.76,19.84
84,5.44,-463.23,-104.04,21.11
85,-31.03,-456.36,-105.53,25.49
86,8.81,-455.45,-130.66,1.47
87,25.52,-401.41,-121.36,-6.74
88,-60.96,-529.54,-126.6,34.73
89,-17.46,-440.41,-82.81,33.25
90,-37.83,-503.24,-135.17,18.99
91,-12.22,-459.0,-118.42,13.18
92,-10.5,-464.18,-106.73,17.69
93,-32.16,-463.81,-141.13,-3.1
94,-82.15,-442.66,-172.56,-12.49
95,27.73,-467.39,-105.26,8.58
96,42.3,-369.13,-51.16,9.69
97,-35.84,-469.91,-76.02,34.64
98,6.71,-352.68,-118.52,-1.85
99,-40.36,-550.17,-65.32,49.4
100,-51.03,-495.27,-85.78,29.34
101,34.86,-332.74,-116.84,-33.12
102,-60.59,-543.87,-90.43,33.16
103,6.12,-474.97,-94.29,29.76
104,-44.9,-534.33,-118.49,28.02
105,-8.43,-401.3,-111.09,5.48
106,-35.94,-455.7,-81.29,31.46
107,-1.33,-528.05,-93.51,36.94
108,-30.99,-492.92,-93.73,22.93
109,-34.04,-476.24,-95.37,19.13
110,9.68,-446.28,-118.7,10.64
111,-20.43,-451.17,-134.4,10.02
112,-18.9,-472.79,-127.2,16.93
113,-44.42,-468.28,-43.12,40.02
114,-58.39,-401.61,-148.97,5.65
115,61.5,-437.28,-135.07,-4.22
116,29.35,-341.83,-179.68,-31.72
117,1.83,-416.14,-32.45,12.24
118,-51.05,-482.76,-82.88,31.01
119,-66.78,-576.3,-73.96,59.45
120,-72.97,-485.62,-86.54,23.74
121,87.95,-374.25,-114.99,-22.74
122,-35.46,-561.35,-89.71,51.71
123,-37.21,-451.73,-138.67,7.11
124,-89.4,-442.94,-66.48,29.7
125,21.8,-491.84,-84.84,42.72
126,-13.03,-499.54,-93.2,30.84
127,-12.4,-482.75,-105.58,22.73
128,-25.84,-453.36,-131.72,14.05
129,46.51,-357.69,-108.77,-1.49
130,-9.72,-429.69,-135.2,-3.95
131,-58.94,-554.3,-149.81,41.8
132,-60.06,-488.5,-203.3,0.56
133,-16.12,-478.55,-136.76,-0.12
134,-19.66,-456.8,19.24,47.54
135,12.27,-411.52,-81.06,10.87
136,-4.97,-331.02,-145.35,-34.1
137,-54.93,-501.14,-102.62,23.57
138,-42.76,-510.33,-41.7,61.57
139,-45.08,-421.77,-91.85,15.57
140,-17.17,-478.05,-90.44,30.8
