ch1,ch2,ch3,ch4
13.32,7.82,31.61,14.97
-81.0,52.19,34.73,18.76
-142.42,-6.71,36.99,21.66
84.97,93.29,24.22,5.81
-16.47,-88.91,31.91,7.89
97.15,75.7,37.7,20.11
-47.35,-51.03,30.96,8.02
107.91,116.63,40.39,18.33
-285.59,-68.36,40.25,15.83
-44.52,-38.03,43.4,22.25
-10.12,62.42,31.82,12.27
16.2,-17.03,35.25,12.33
-65.05,9.54,33.23,6.11
122.43,3.58,37.12,11.19
32.6,42.32,27.88,1.96
-10.27,128.97,40.94,11.01
-159.46,122.3,53.98,44.12
156.28,-83.31,32.22,5.23
-52.08,-144.0,19.21,-11.29
-45.48,-0.96,37.08,16.79
-58.76,-1.87,39.3,13.71
9.15,13.94,31.27,2.43
-54.17,14.01,36.8,12.63
-40.5,26.58,39.41,15.87
-21.26,53.57,40.43,17.27
23.88,18.44,28.98,2.48
-101.63,51.55,37.79,10.65
-18.78,119.31,65.46,46.96
216.12,-102.28,11.39,-24.19
-145.87,-28.12,33.88,13.11
-90.53,66.84,37.71,18.54
53.79,-38.62,38.79,12.64
-19.45,-3.09,41.49,14.22
-53.94,8.59,40.51,16.81
-52.5,38.95,40.37,16.19
21.06,-45.55,39.88,7.5
27.0,29.84,33.8,8.64
-91.69,175.16,44.17,29.03
130.74,-92.49,22.6,-1.57
-197.82,74.4,33.34,13.28
54.28,-58.38,30.7,6.33
63.07,36.25,35.87,8.7
-161.2,-63.98,40.75,16.36
10.86,31.42,35.62,13.52
-30.69,-23.62,38.61,13.68
69.26,42.94,26.26,-1.89
-97.1,-5.88,37.71,18.45
48.95,52.67,45.51,24.95
11.75,-0.42,24.4,-0.13
-24.89,153.42,34.5,18.16
